,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0213246,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0213246,Jennifer Deathe
0003693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0003693,David Allen Cluck
0003932,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0003932,Josy Capkun
0240201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0240201,Slatan Dudow
0807023,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,5,5,5,0,0807023,Natalia Smirnoff
0091313,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,0,0091313,Pieter Walther Boer
0456222,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0456222,Scott Kirby
4423631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4423631,Saranyoo Jiralak
0749003,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0749003,Troy Rudolph
1018092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1018092,Dana Greenblatt
0496414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0496414,Edward Ledding
0686093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0686093,Valeria Pivato
0861220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0861220,Binne Thoresen
0364509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0364509,Burtt Harris
0002836,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0002836,Annie Bradley
1014584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1014584,Emilie Cherpitel
1148246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148246,Loredana Conte
0380991,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0380991,Debra Herst
0225601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0225601,Melanie Dicks
2479966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479966,Emad El Bahat
0269496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0269496,Greg Fawcett
0022805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0022805,Ron Althoff
0223919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0223919,Daniel di Grado
1077448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1077448,Laura Muccino
1132440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132440,Vicki Henton
0945131,1,1,1,1,1,1,1,2,5,5,5,5,5,6,6,6,6,6,7,0,0945131,Koji Hashimoto
0003529,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0003529,Dan Harris
4709708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,4709708,Mostafa Ahmadi
0153610,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,0,0153610,Lauro David Chartrand-DelValle
0850366,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0850366,Carine Tardieu
3127702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127702,Tetsuya Takehora
0590790,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0590790,Sergio Mimica-Gezzan
0544116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0544116,Maria Mantia
0281636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0281636,Cliff Fleming
4991591,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,4991591,Ian Cameron
1230128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230128,Jennifer Côté
0060962,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0060962,Kenny Bates
0074488,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0074488,Paul Mayeda Berges
0040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0040404,Dino Athanassiou
0043076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0043076,Rick Avery
1290743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1290743,Matthew Baker
0270639,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,0270639,Avra Fein
0197164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0197164,Alexandra Dahlström
0073081,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0073081,Bonnie Benwick
0106230,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0106230,Kevin Bray
0378257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0378257,James Alan Hensz
0028889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0028889,Velvet Andrews-Smith
0082204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0082204,Jeff Bilger
0205502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0205502,Stephen Lee Davis
0187368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0187368,Rosemary C. Cremona
0332932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0332932,Kip Gowans
0041644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0041644,Mick Audsley
0012255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012255,Tony Adler
0337162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0337162,Tony Grazia
0153543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0153543,Penny Charter
0213244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0213244,September Death
0057106,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0057106,David Barrett
0996369,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0996369,Genevieve Anthony
0341598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0341598,Shawn Griffith
0074420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0074420,Haze J.F. Bergeron III
0046478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0046478,Ted Bafaloukos
0230696,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,0,0230696,Lola Doillon
0520189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0520189,Roberto Lopez
0108094,3,3,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0108094,Eric Brevig
0388779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0388779,Myron Hoffert
0427681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0427681,Cary Jones
0209303,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,0,0209303,Luis de la Madrid
1304222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304222,Gilles Bindi
1268987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268987,Evan Kelly
0396456,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0396456,Kathy Houghton
1431656,0,0,0,0,0,0,1,1,1,1,1,1,3,5,7,7,7,7,7,0,1431656,Emraan Hashmi
0069100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0069100,Matteo Bellizzi
0055588,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0055588,Fergus Barnes
0147266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0147266,João Cayatte
1778703,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,0,1778703,Neil Nitin Mukesh
1548101,0,0,0,0,0,0,0,0,0,4,5,5,5,6,6,6,6,6,6,0,1548101,Aida Begic
1000616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000616,Marco Polo Constandse
4706472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4706472,Giorgio Bruno
1113528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113528,Martin Bourboulon
0065449,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,0,0065449,Jean Becker
