,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
1555340,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,0,1555340, Alison Brie
0015382,0,0,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,7,7,0,0015382,Adewale Akinnuoye-Agbaje
0000973,3,3,3,3,3,3,4,4,4,4,4,4,4,5,6,6,6,6,6,0,0000973,Benjamin Bratt
1411125,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,12,12,12,13,0,1411125, Selena Gomez
2851530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,0,2851530,Dane DeHaan
3860305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3860305,Lola Kirke
0001235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0001235,William Forsythe
0000438,4,4,4,4,8,9,11,11,11,12,12,12,12,14,14,14,14,14,15,0,0000438, Ed Harris
0004757,0,0,0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0004757,Selma Blair
1427076,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1427076, Shilpa Shukla
0654110,0,0,0,1,1,3,8,11,13,13,13,14,14,17,18,20,21,23,23,0,0654110,Clive Owen
0000194,1,2,3,5,6,7,9,10,10,10,12,16,17,18,19,31,40,43,44,0,0000194, Julianne Moore
0670408,1,1,1,2,2,3,6,7,7,7,8,10,11,11,12,14,14,15,15,0,0670408,Simon Pegg
0396924,0,0,0,0,0,0,0,0,4,6,7,7,7,8,8,8,8,8,10,0,0396924, Carice van Houten
0000381,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0000381, Anthony Edwards
2215447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215447, Johnny Simmons
1126657,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,5,0,1126657, George MacKay
0001473,1,2,3,3,4,9,12,19,26,30,30,31,32,33,35,35,35,36,36,0,0001473, Laura Linney
2235721,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,4,0,2235721,Ruth Wilson
1512166,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,0,1512166, Jamie Chung
0429069,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,6,7,7,7,0,0429069, Rashida Jones
2057726,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,0,2057726,Jessica Lowndes
0781913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0781913,Noah Segan
4665867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4665867, Frank Halbiger
1146051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146051,Khary Payton
