,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0875777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0875777,Nate Tuck
0036934,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0036934,Greg Aronowitz
0422552,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,0,0422552,Prakash Jha
3637415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3637415,Sussan Treshow
0037019,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,6,6,6,6,0,0037019,Malaika Arora
1697122,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1697122,Jason Hewitt
0032425,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0032425,Dudi Appleton
0011374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0011374,Steve Adams
0055339,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0055339,Laszlo Barna
0091104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0091104,Kirk Bodyfelt
1027719,0,0,0,0,0,0,0,0,1,1,2,2,2,4,6,10,10,10,10,0,1027719,Farhan Akhtar
2536215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536215,Vtv Ganesh
3686166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,3686166,Nehir Tuna
0159871,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0159871,Nigel Christensen
0105946,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0105946,Howard Braunstein
1650412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650412,Ellen Goldsmith-Vein
0047419,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0047419,Miranda Bailey
