Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
A Single Man,2009,R,05 Feb 2010,99 min,"Drama, Romance",Tom Ford,"Christopher Isherwood (novel), Tom Ford (written for the screen by), David Scearce (written for the screen by)","Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode","An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.","English, Spanish",USA,Nominated for 1 Oscar. Another 36 wins & 55 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.6,"100,642",tt1315981,movie,06 Jul 2010,"$9,098,668",The Weinstein Company,N/A,True
"I Love You, Man",2009,R,20 Mar 2009,105 min,"Comedy, Romance",John Hamburg,"John Hamburg (screenplay), Larry Levin (screenplay), Larry Levin (story)","Paul Rudd, Rashida Jones, Sarah Burns, Greg Levine","Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?",English,USA,1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.0,"187,207",tt1155056,movie,11 Aug 2009,"$71,300,000",Dreamworks/Paramount,N/A,True
Splice,2009,R,04 Jun 2010,104 min,"Drama, Horror, Sci-Fi",Vincenzo Natali,"Vincenzo Natali (screenplay), Antoinette Terry Bryant (screenplay), Doug Taylor (screenplay), Vincenzo Natali (story), Antoinette Terry Bryant (story)","Adrien Brody, Sarah Polley, Delphine Chanéac, Brandon McGibbon",Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.,"English, French","Canada, France, USA",4 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,5.7,"88,989",tt1017460,movie,05 Oct 2010,"$16,999,046",Warner Brothers,N/A,True
17 Again,2009,PG-13,17 Apr 2009,102 min,"Comedy, Drama, Fantasy",Burr Steers,Jason Filardi,"Zac Efron, Leslie Mann, Thomas Lennon, Matthew Perry",Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,English,USA,3 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.3,"169,534",tt0974661,movie,11 Aug 2009,"$64,087,443",New Line Cinema,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Push,2009,PG-13,06 Feb 2009,111 min,"Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller",Paul McGuigan,David Bourla,"Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning",Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.,"English, Cantonese","USA, Canada",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.1,"101,762",tt0465580,movie,07 Jul 2009,"$31,730,682",Summit Entertainment,N/A,True
A Serious Man,2009,R,06 Nov 2009,106 min,"Comedy, Drama","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.","English, Yiddish, Hebrew","USA, UK, France",Nominated for 2 Oscars. Another 17 wins & 72 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.0,"123,763",tt1019452,movie,09 Feb 2010,"$9,190,525",Focus Features,N/A,True
Triangle,2009,R,16 Oct 2009,99 min,"Fantasy, Mystery, Thriller",Christopher Smith,Christopher Smith,"Melissa George, Joshua McIvor, Jack Taylor, Michael Dorman","A group of friends suffer a yachting accident and take refuge on a cruise drifting on the open sea, but quickly realize they were better off on the upturned yacht",English,"UK, Australia",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.9,"92,342",tt1187064,movie,02 Feb 2010,N/A,Icon Entertainment International,N/A,True
Ninja Assassin,2009,R,25 Nov 2009,99 min,"Action, Thriller",James McTeigue,"Matthew Sand (screenplay), J. Michael Straczynski (screenplay), Matthew Sand (story)","Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim","A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",English,"Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,6.3,"65,429",tt1186367,movie,16 Mar 2010,"$38,105,077",Warner Bros. Pictures/Dark Castle Ent.,N/A,True
Hannah Montana: The Movie,2009,G,10 Apr 2009,102 min,"Comedy, Drama, Family, Music, Romance",Peter Chelsom,"Dan Berendsen, Michael Poryes (characters), Rich Correll (characters), Barry O'Brien (characters)","Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles","As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.",English,USA,6 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,4.4,"37,457",tt1114677,movie,18 Aug 2009,"$79,478,344",Walt Disney Pictures,N/A,True
Case 39,2009,R,01 Oct 2010,109 min,"Horror, Mystery, Thriller",Christian Alvart,Ray Wright,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper","A social worker fights to save a girl from her abusive parents, only to discover that the situation is more dangerous than she ever expected.",English,"USA, Canada",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,6.2,"73,208",tt0795351,movie,04 Jan 2011,"$13,248,477",Paramount Studios,N/A,True
Precious,2009,R,20 Nov 2009,110 min,Drama,Lee Daniels,"Geoffrey Fletcher (screenplay), Sapphire (novel)","Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey","In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.","English, Italian",USA,Won 2 Oscars. Another 111 wins & 98 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.3,"101,334",tt0929632,movie,09 Mar 2010,"$47,536,959",Lionsgate Films,N/A,True
The Time Traveler's Wife,2009,PG-13,14 Aug 2009,107 min,"Drama, Fantasy, Romance, Sci-Fi",Robert Schwentke,"Bruce Joel Rubin (screenplay), Audrey Niffenegger (novel)","Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana","A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.",English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,7.1,"134,336",tt0452694,movie,09 Feb 2010,"$63,387,284",Warner Bros. Pictures,N/A,True
Valhalla Rising,2009,Not Rated,31 Mar 2010,93 min,"Adventure, Drama, Fantasy",Nicolas Winding Refn,"Nicolas Winding Refn, Roy Jacobsen, Matthew Read (additional writing)","Mads Mikkelsen, Alexander Morton, Stewart Porter, Maarten Stevenson","Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land.",English,"Denmark, UK",4 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.1,"52,976",tt0862467,movie,30 Nov 2010,"$17,836",IFC Films,N/A,True
Up in the Air,2009,R,23 Dec 2009,109 min,"Comedy, Drama, Romance",Jason Reitman,"Walter Kirn (novel), Jason Reitman (screenplay), Sheldon Turner (screenplay)","George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman","Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire.",English,USA,Nominated for 6 Oscars. Another 76 wins & 158 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.4,"304,535",tt1193138,movie,09 Mar 2010,"$83,775,048",Paramount Pictures,N/A,True
The Ugly Truth,2009,R,24 Jul 2009,96 min,"Comedy, Romance",Robert Luketic,"Nicole Eastman (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay), Nicole Eastman (story)","Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter",An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.,English,USA,3 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,6.4,"193,580",tt1142988,movie,10 Nov 2009,"$88,915,214",Sony/Columbia Pictures,N/A,True
Hachi: A Dog's Tale,2009,G,12 Mar 2010,93 min,"Drama, Family",Lasse Hallström,"Stephen P. Lindsey (screenplay), Kaneto Shindô (motion picture ""Hachiko monogatari"")","Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa, Sarah Roemer",A college professor bonds with an abandoned dog he takes into his home.,"English, Japanese","UK, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}]",N/A,8.1,"229,438",tt1028532,movie,09 Mar 2010,N/A,Inferno Entertainment,N/A,True
Knowing,2009,PG-13,20 Mar 2009,121 min,"Action, Drama, Mystery, Sci-Fi, Thriller",Alex Proyas,"Ryne Douglas Pearson (screenplay), Juliet Snowden (screenplay), Stiles White (screenplay), Ryne Douglas Pearson (story)","Nicolas Cage, Chandler Canterbury, Rose Byrne, Lara Robinson",M.I.T. professor John Koestler links a mysterious list of numbers from a time capsule to past and future disasters and sets out to prevent the ultimate catastrophe.,English,"USA, UK, Australia",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.2,"211,728",tt0448011,movie,07 Jul 2009,"$79,948,113",Summit Entertainment,N/A,True
Ghosts of Girlfriends Past,2009,PG-13,01 May 2009,100 min,"Comedy, Fantasy, Romance",Mark Waters,"Jon Lucas, Scott Moore","Matthew McConaughey, Jennifer Garner, Michael Douglas, Breckin Meyer","While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends.","English, Japanese, Chinese, Spanish",USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.8,"78,865",tt0821640,movie,22 Sep 2009,"$55,179,308",Warner Bros. Pictures,N/A,True
Race to Witch Mountain,2009,PG,13 Mar 2009,98 min,"Action, Adventure, Family, Fantasy, Sci-Fi, Thriller",Andy Fickman,"Matt Lopez (screenplay), Mark Bomback (screenplay), Matt Lopez (screen story), Alexander Key (book)","Dwayne Johnson, AnnaSophia Robb, Alexander Ludwig, Carla Gugino",A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization that wants to use the kids for their nefarious plans.,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.7,"52,386",tt1075417,movie,04 Aug 2009,"$67,128,202",Walt Disney Pictures,N/A,True
Brothers,2009,R,04 Dec 2009,105 min,"Action, Drama, Thriller, War",Jim Sheridan,"David Benioff (screenplay), Susanne Bier (motion picture ""Brødre""), Anders Thomas Jensen (motion picture ""Brødre"")","Tobey Maguire, Jake Gyllenhaal, Natalie Portman, Sam Shepard",A young man comforts his older brother's wife and children after he goes missing in Afghanistan.,English,USA,Nominated for 2 Golden Globes. Another 4 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.1,"105,029",tt0765010,movie,23 Mar 2010,"$28,501,651",Lionsgate Films,N/A,True
Dragonball Evolution,2009,PG,10 Apr 2009,85 min,"Action, Adventure, Fantasy, Sci-Fi, Thriller",James Wong,"Ben Ramsey (screenplay), Akira Toriyama (novel)","Justin Chatwin, Yun-Fat Chow, Emmy Rossum, Jamie Chung","The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.","English, Japanese, Hindi","USA, Hong Kong, UK",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '2.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,2.5,"67,042",tt1098327,movie,28 Jul 2009,"$9,353,573",20th Century Fox,N/A,True
Friday the 13th,2009,R,13 Feb 2009,97 min,"Horror, Mystery, Thriller",Marcus Nispel,"Damian Shannon (screenplay), Mark Swift (screenplay), Damian Shannon (story), Mark Swift (story), Mark Wheaton (story), Victor Miller (characters)","Jared Padalecki, Danielle Panabaker, Amanda Righetti, Travis Van Winkle","A group of young adults discover a boarded up Camp Crystal Lake, where they soon encounter Jason Voorhees and his deadly intentions.","English, Ukrainian",USA,2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.5,"91,346",tt0758746,movie,16 Jun 2009,"$64,959,486",Warner Bros. Pictures/New Line/Paramount,N/A,True
The Last House on the Left,2009,R,13 Mar 2009,110 min,"Horror, Thriller",Dennis Iliadis,"Adam Alleca (screenplay), Carl Ellsworth (screenplay), Wes Craven (earlier film)","Garret Dillahunt, Michael Bowen, Josh Coxx, Riki Lindhome","After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents of one of the victims: a mother and father who devise an increasingly gruesome series of revenge tactics.",English,"USA, UK",1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.5,"80,757",tt0844708,movie,18 Aug 2009,"$32,721,635",Rogue Pictures,N/A,True
The Imaginarium of Doctor Parnassus,2009,PG-13,08 Jan 2010,123 min,"Adventure, Comedy, Fantasy, Mystery",Terry Gilliam,"Terry Gilliam, Charles McKeown","Andrew Garfield, Christopher Plummer, Richard Riddell, Katie Lyons",A traveling theater company gives its audience much more than they were expecting.,"English, Russian, French","UK, France, Canada",Nominated for 2 Oscars. Another 5 wins & 21 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"139,806",tt1054606,movie,27 Apr 2010,"$7,504,196",Sony Pictures Classics,N/A,True
A Single Man,2009,R,05 Feb 2010,99 min,"Drama, Romance",Tom Ford,"Christopher Isherwood (novel), Tom Ford (written for the screen by), David Scearce (written for the screen by)","Colin Firth, Julianne Moore, Nicholas Hoult, Matthew Goode","An English professor, one year after the sudden death of his boyfriend, is unable to cope with his typical days in 1960s Los Angeles.","English, Spanish",USA,Nominated for 1 Oscar. Another 36 wins & 55 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.6,"100,642",tt1315981,movie,06 Jul 2010,"$9,098,668",The Weinstein Company,N/A,True
"I Love You, Man",2009,R,20 Mar 2009,105 min,"Comedy, Romance",John Hamburg,"John Hamburg (screenplay), Larry Levin (screenplay), Larry Levin (story)","Paul Rudd, Rashida Jones, Sarah Burns, Greg Levine","Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?",English,USA,1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.0,"187,207",tt1155056,movie,11 Aug 2009,"$71,300,000",Dreamworks/Paramount,N/A,True
Splice,2009,R,04 Jun 2010,104 min,"Drama, Horror, Sci-Fi",Vincenzo Natali,"Vincenzo Natali (screenplay), Antoinette Terry Bryant (screenplay), Doug Taylor (screenplay), Vincenzo Natali (story), Antoinette Terry Bryant (story)","Adrien Brody, Sarah Polley, Delphine Chanéac, Brandon McGibbon",Genetic engineers Clive Nicoli and Elsa Kast hope to achieve fame by successfully splicing together the DNA of different animals to create new hybrid animals for medical use.,"English, French","Canada, France, USA",4 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,5.7,"88,989",tt1017460,movie,05 Oct 2010,"$16,999,046",Warner Brothers,N/A,True
17 Again,2009,PG-13,17 Apr 2009,102 min,"Comedy, Drama, Fantasy",Burr Steers,Jason Filardi,"Zac Efron, Leslie Mann, Thomas Lennon, Matthew Perry",Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after him into a time vortex.,English,USA,3 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.3,"169,534",tt0974661,movie,11 Aug 2009,"$64,087,443",New Line Cinema,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Push,2009,PG-13,06 Feb 2009,111 min,"Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller",Paul McGuigan,David Bourla,"Colin Ford, Joel Gretsch, Djimon Hounsou, Dakota Fanning",Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.,"English, Cantonese","USA, Canada",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.1,"101,762",tt0465580,movie,07 Jul 2009,"$31,730,682",Summit Entertainment,N/A,True
A Serious Man,2009,R,06 Nov 2009,106 min,"Comedy, Drama","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","Michael Stuhlbarg, Richard Kind, Fred Melamed, Sari Lennick","Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.","English, Yiddish, Hebrew","USA, UK, France",Nominated for 2 Oscars. Another 17 wins & 72 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.0,"123,763",tt1019452,movie,09 Feb 2010,"$9,190,525",Focus Features,N/A,True
Triangle,2009,R,16 Oct 2009,99 min,"Fantasy, Mystery, Thriller",Christopher Smith,Christopher Smith,"Melissa George, Joshua McIvor, Jack Taylor, Michael Dorman","A group of friends suffer a yachting accident and take refuge on a cruise drifting on the open sea, but quickly realize they were better off on the upturned yacht",English,"UK, Australia",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}]",N/A,6.9,"92,342",tt1187064,movie,02 Feb 2010,N/A,Icon Entertainment International,N/A,True
Ninja Assassin,2009,R,25 Nov 2009,99 min,"Action, Thriller",James McTeigue,"Matthew Sand (screenplay), J. Michael Straczynski (screenplay), Matthew Sand (story)","Rain, Joon Lee, Jonathan Chan-Pensley, Ill-Young Kim","A young ninja turns his back on the orphanage that raised him, leading to a confrontation with a fellow ninja from the clan.",English,"Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,6.3,"65,429",tt1186367,movie,16 Mar 2010,"$38,105,077",Warner Bros. Pictures/Dark Castle Ent.,N/A,True
Hannah Montana: The Movie,2009,G,10 Apr 2009,102 min,"Comedy, Drama, Family, Music, Romance",Peter Chelsom,"Dan Berendsen, Michael Poryes (characters), Rich Correll (characters), Barry O'Brien (characters)","Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles","As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of Crowley Corners, Tennessee to get some perspective on what matters in life the most.",English,USA,6 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,4.4,"37,457",tt1114677,movie,18 Aug 2009,"$79,478,344",Walt Disney Pictures,N/A,True
Case 39,2009,R,01 Oct 2010,109 min,"Horror, Mystery, Thriller",Christian Alvart,Ray Wright,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper","A social worker fights to save a girl from her abusive parents, only to discover that the situation is more dangerous than she ever expected.",English,"USA, Canada",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,6.2,"73,208",tt0795351,movie,04 Jan 2011,"$13,248,477",Paramount Studios,N/A,True
Precious,2009,R,20 Nov 2009,110 min,Drama,Lee Daniels,"Geoffrey Fletcher (screenplay), Sapphire (novel)","Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey","In New York City's Harlem circa 1987, an overweight, abused, illiterate teen who is pregnant with her second child is invited to enroll in an alternative school in hopes that her life can head in a new direction.","English, Italian",USA,Won 2 Oscars. Another 111 wins & 98 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.3,"101,334",tt0929632,movie,09 Mar 2010,"$47,536,959",Lionsgate Films,N/A,True
The Time Traveler's Wife,2009,PG-13,14 Aug 2009,107 min,"Drama, Fantasy, Romance, Sci-Fi",Robert Schwentke,"Bruce Joel Rubin (screenplay), Audrey Niffenegger (novel)","Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana","A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.",English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,7.1,"134,336",tt0452694,movie,09 Feb 2010,"$63,387,284",Warner Bros. Pictures,N/A,True
Valhalla Rising,2009,Not Rated,31 Mar 2010,93 min,"Adventure, Drama, Fantasy",Nicolas Winding Refn,"Nicolas Winding Refn, Roy Jacobsen, Matthew Read (additional writing)","Mads Mikkelsen, Alexander Morton, Stewart Porter, Maarten Stevenson","Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land.",English,"Denmark, UK",4 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.1,"52,976",tt0862467,movie,30 Nov 2010,"$17,836",IFC Films,N/A,True
Cloudy with a Chance of Meatballs,2009,PG,18 Sep 2009,90 min,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi","Phil Lord, Christopher Miller","Phil Lord (written for the screen by), Christopher Miller (written for the screen by), Judi Barrett (book), Ron Barrett (book), Rob Greenberg (additional screenplay material)","Bill Hader, Anna Faris, James Caan, Andy Samberg","A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know, that things are about to take a turn for the worst.","English, French, Spanish",USA,Nominated for 1 Golden Globe. Another 1 win & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.9,"189,962",tt0844471,movie,05 Jan 2010,"$124,870,275",Sony Pictures,N/A,True
Daybreakers,2009,R,08 Jan 2010,98 min,"Action, Fantasy, Horror, Sci-Fi, Thriller","Michael Spierig, Peter Spierig","Michael Spierig, Peter Spierig","Harriet Minto-Day, Jay Laga'aia, Damien Garvey, Sahaj Dumpleton","In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vamps on a way to save humankind.",English,"Australia, USA",3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.4,"118,279",tt0433362,movie,11 May 2010,"$30,000,000",Lionsgate,N/A,True
Gamer,2009,R,04 Sep 2009,95 min,"Action, Sci-Fi, Thriller","Mark Neveldine, Brian Taylor","Mark Neveldine, Brian Taylor","Gerard Butler, Amber Valletta, Michael C. Hall, Kyra Sedgwick","In a future mind-controlling game, death row convicts are forced to battle in a 'Doom'-type environment. Convict Kable, controlled by Simon, a skilled teenage gamer, must survive thirty sessions in order to be set free.",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.8,"126,098",tt1034032,movie,18 Jan 2010,"$20,488,579",Lionsgate Films,N/A,True
