Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Head in the Clouds,2004,R,30 Oct 2004,132 min,"Drama, Romance, War",John Duigan,John Duigan,"Charlize Theron, Penélope Cruz, Stuart Townsend, Thomas Kretschmann","From the roaring 1920s to the ruinous Spanish Civil War and Adolf Hitler's rise into power, the lives of an Irish schoolteacher, a provocative heiress and her Spanish muse are intricately interlaced, sharing the same destiny and passion.","English, German, French, Spanish","UK, Canada",6 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.6,"14,010",tt0338097,movie,25 Jan 2005,"$170,463",Sony Pictures Classics,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
D.E.B.S.,2004,PG-13,25 Mar 2005,91 min,"Action, Comedy, Romance",Angela Robinson,Angela Robinson,"Sara Foster, Jordana Brewster, Meagan Good, Devon Aoki","Plaid-skirted schoolgirls are groomed by a secret government agency to become the newest members of the elite national-defense group, D.E.B.S.",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.2,"14,044",tt0367631,movie,14 Jun 2005,N/A,Destination Films,N/A,True
The Football Factory,2004,R,14 May 2004,91 min,"Crime, Drama, Sport",Nick Love,"John King (novel), Nick Love","Danny Dyer, Frank Harper, Tamer Hassan, Roland Manookian","An insight on the gritty life of a bored male, Chelsea football hooligan who lives for violence, sex, drugs & alcohol.",English,UK,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}]",N/A,6.8,"27,269",tt0385705,movie,26 Dec 2005,N/A,Image Entertainment,N/A,True
A Love Song for Bobby Long,2004,R,21 Jan 2005,119 min,Drama,Shainee Gabel,"Ronald Everett Capps (novel), Shainee Gabel (screenplay)","John Travolta, Scarlett Johansson, Gabriel Macht, Deborah Kara Unger",A headstrong young woman returns to New Orleans after the death of her estranged mother.,English,USA,Nominated for 1 Golden Globe. Another 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.1,"24,141",tt0369672,movie,22 Feb 2005,"$121,476",Lions Gate Releasing,N/A,True
In Good Company,2004,PG-13,14 Jan 2005,109 min,"Comedy, Drama, Romance",Paul Weitz,Paul Weitz,"Dennis Quaid, Topher Grace, Scarlett Johansson, Marg Helgenberger",A middle-aged ad exec is faced with a new boss who's nearly half his age... and who also happens to be sleeping with his daughter.,English,USA,2 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.4,"52,056",tt0385267,movie,10 May 2005,"$45,489,752",Universal Pictures,N/A,True
Exorcist: The Beginning,2004,R,20 Aug 2004,114 min,"Horror, Mystery, Thriller",Renny Harlin,"William Peter Blatty (movie The Exorcist), William Wisher (story), Caleb Carr (story), Alexi Hawley (screenplay)","Stellan Skarsgård, Izabella Scorupco, James D'Arcy, Remy Sweeney","Years before Father Lankester Merrin helped save Regan MacNeil's soul, he first encounters the demon Pazuzu in East Africa. This is the tale of Father Merrin's initial battle with Pazuzu and the rediscovery of his faith.",English,USA,6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.1,"32,017",tt0204313,movie,25 Oct 2005,"$41,784,746",Warner Bros. Pictures,N/A,True
Flight of the Phoenix,2004,PG-13,17 Dec 2004,113 min,"Action, Adventure, Drama, Thriller",John Moore,"Lukas Heller, Scott Frank (screenplay), Edward Burns (screenplay)","Dennis Quaid, Tyrese Gibson, Giovanni Ribisi, Miranda Otto",Survivors of a plane crash in the Mongolian desert work together to build a new plane.,English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.1,"50,125",tt0377062,movie,01 Mar 2005,"$20,900,803",20th Century Fox,N/A,True
Twisted,2004,R,27 Feb 2004,97 min,"Crime, Drama, Mystery, Thriller",Philip Kaufman,Sarah Thorp,"Ashley Judd, Samuel L. Jackson, Andy Garcia, David Strathairn","Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered.","English, Italian, Spanish","Germany, USA",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '1%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,5.3,"19,373",tt0315297,movie,31 Aug 2004,"$25,047,335",Paramount Pictures,N/A,True
With Blood on My Hands: Pusher II,2004,Not Rated,25 Dec 2004,100 min,"Action, Crime, Drama",Nicolas Winding Refn,Nicolas Winding Refn,"Mads Mikkelsen, Leif Sylvester, Anne Sørensen, Øyvind Hagen-Traberg","Tony is released from prison - again. This time he has his mind set on changing his broken down life, but that is easier said than done.","Danish, Serbian","Denmark, UK",3 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.4,"16,940",tt0396184,movie,07 Nov 2006,N/A,Nordisk Film Biografdistributi,N/A,True
Ginger Snaps 2: Unleashed,2004,R,30 Jan 2004,94 min,"Horror, Thriller",Brett Sullivan,"Karen Walton (characters), Megan Martin","Emily Perkins, Brendan Fletcher, Katharine Isabelle, Tatiana Maslany","Ginger's sister Brigitte, now a werewolf herself, must try to find a cure for her blood lust before the next full moon while hiding out in a rehab clinic from a relentless werewolf.",English,Canada,3 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}]",N/A,6.4,"11,921",tt0353489,movie,13 Apr 2004,N/A,Lions Gate Films,N/A,True
Birth,2004,R,29 Oct 2004,100 min,"Drama, Fantasy, Mystery, Thriller",Jonathan Glazer,"Jean-Claude Carrière, Milo Addica, Jonathan Glazer","Nicole Kidman, Cameron Bright, Danny Huston, Lauren Bacall",A young boy attempts to convince a woman that he is her dead husband reborn.,English,"UK, France, Germany, USA",Nominated for 1 Golden Globe. Another 2 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.1,"33,240",tt0337876,movie,19 Apr 2005,"$5,005,883",New Line Cinema,N/A,True
Black Friday,2004,Not Rated,09 Feb 2007,143 min,"Action, Crime, Drama, History",Anurag Kashyap,"Anurag Kashyap (screenplay), Hussain Zaidi (book), Piyush Mishra (lyrics)","Kay Kay Menon, Pavan Malhotra, Aditya Srivastava, Dibyendu Bhattacharya","Black Friday is a film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",Hindi,India,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,8.5,"16,722",tt0400234,movie,08 Aug 1995,N/A,Passport,N/A,True
G.O.R.A.,2004,N/A,12 Nov 2004,127 min,"Adventure, Comedy, Sci-Fi",Ömer Faruk Sorak,"Can Yilmaz, Cem Yilmaz (screenplay)","Cem Yilmaz, Özge Özberk, Ozan Güven, Safak Sezer",A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.,"Turkish, English",Turkey,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"50,110",tt0384116,movie,N/A,N/A,N/A,N/A,True
Torque,2004,PG-13,16 Jan 2004,84 min,"Action, Comedy, Crime",Joseph Kahn,Matt Johnson,"John Ashker, Max Beesley, Dane Cook, Ice Cube",A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,English,USA,4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,4.1,"26,119",tt0329691,movie,18 May 2004,"$21,000,000",Warner Bros. Pictures,N/A,True
5x2,2004,R,01 Sep 2004,90 min,"Drama, Romance",François Ozon,"François Ozon (scenario), Emmanuèle Bernheim (scenario collaborator)","Valeria Bruni Tedeschi, Stéphane Freiss, Françoise Fabian, Michael Lonsdale",Five stages in the romance between a woman and a man.,"French, English, Italian",France,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.6,"8,357",tt0354356,movie,25 Oct 2005,"$15,667",ThinkFilm,N/A,True
Godsend,2004,PG-13,30 Apr 2004,102 min,"Action, Drama, Fantasy, Horror, Sci-Fi, Thriller",Nick Hamm,Mark Bomback,"Greg Kinnear, Rebecca Romijn, Robert De Niro, Cameron Bright","A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth.",English,"Canada, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,4.8,"24,206",tt0335121,movie,17 Aug 2004,"$14,285,888",Lions Gate Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Superbabies: Baby Geniuses 2,2004,PG,27 Aug 2004,88 min,"Comedy, Family, Sci-Fi",Bob Clark,"Steven Paul (story), Gregory Poppen (screenplay)","Jon Voight, Scott Baio, Vanessa Angel, Skyler Shaye",A group of smart-talking toddlers find themselves at the center of a media mogul's experiment to crack the code to baby talk. The toddlers must race against time for the sake of babies everywhere.,English,"Germany, UK, USA",13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '1.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",9,1.9,"29,199",tt0270846,movie,04 Jan 2005,"$9,016,422",Sony,N/A,True
Fat Albert,2004,PG,25 Dec 2004,93 min,"Animation, Comedy, Family, Fantasy, Romance",Joel Zwick,"Bill Cosby, Charles Kipps","Kenan Thompson, Kyla Pratt, Dania Ramirez, Shedrack Anderson III","Fat Albert and the Cosby Kids come to life and step out of their animated, inner-city Philadelphia world.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,4.3,"10,724",tt0396592,movie,22 Mar 2005,"$47,971,571",20th Century Fox,N/A,True
First Daughter,2004,PG,24 Sep 2004,106 min,"Comedy, Drama, Romance",Forest Whitaker,"Jessica Bendinger (story), Jerry O'Connell (story), Jessica Bendinger (screenplay), Kate Kondell (screenplay)","Katie Holmes, Marc Blucas, Amerie, Michael Keaton",The daughter of the U.S. President heads off to college where she falls for a graduate student with a secret.,"English, French",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.0,"20,126",tt0361620,movie,25 Jan 2005,"$9,026,247",20th Century Fox,N/A,True
Win a Date with Tad Hamilton!,2004,PG-13,23 Jan 2004,95 min,"Comedy, Romance",Robert Luketic,Victor Levin,"Kate Bosworth, Topher Grace, Josh Duhamel, Nathan Lane","A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.",English,USA,8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.6,"25,537",tt0335559,movie,20 Apr 2004,"$16,899,058",Dreamworks Distribution LLC,N/A,True
Millions,2004,PG-13,29 Apr 2005,98 min,"Comedy, Crime, Drama, Family",Danny Boyle,Frank Cottrell Boyce,"Alex Etel, Lewis McGibbon, James Nesbitt, Daisy Donovan","Ethics, being human and the soul come to the fore when a 7-year old finds a bag of Pounds just days before the currency is switched to Euros and learns what we are really made of.",English,UK,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.9,"23,838",tt0366777,movie,01 Nov 2005,"$6,423,868",Fox Searchlight Pictures,N/A,True
The Libertine,2004,R,10 Mar 2006,114 min,"Biography, Drama, History, Romance",Laurence Dunmore,"Stephen Jeffreys (screenplay), Stephen Jeffreys (play)","Johnny Depp, Paul Ritter, John Malkovich, Stanley Townsend","The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",English,"UK, Australia",2 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.3,"33,850",tt0375920,movie,04 Jul 2006,"$4,756,532",Weinstein Company,N/A,True
Spartan,2004,R,12 Mar 2004,106 min,"Action, Crime, Drama, Mystery, Thriller",David Mamet,David Mamet,"Tia Texada, Derek Luke, Val Kilmer, Jeremie Campbell",The investigation into a kidnapping of the daughter of a high-ranking US government official.,"English, Russian, Swedish","Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.5,"28,448",tt0360009,movie,15 Jun 2004,"$4,291,858",Warner Bros. Pictures,N/A,True
Ma Mère,2004,NC-17,19 May 2004,110 min,"Drama, Romance",Christophe Honoré,"Georges Bataille (novel), Christophe Honoré","Isabelle Huppert, Louis Garrel, Emma de Caunes, Joana Preiss","When his father dies, a young man is introduced by his attractive, amoral mother to a world of hedonism and depravity.","French, English, German, Spanish","France, Portugal, Austria, Spain",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.1,"5,808",tt0381392,movie,18 Oct 2005,N/A,TLA Releasing,N/A,True
The Big Bounce,2004,PG-13,30 Jan 2004,88 min,"Comedy, Crime",George Armitage,"Elmore Leonard (novel), Sebastian Gutierrez (screenplay)","Owen Wilson, Butch Helemano, Charlie Sheen, Vinnie Jones","A small-time con artist and a Hawaiian real estate developer's mischevious, enterprising mistress team up for a potential $200,000 score.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,4.9,"17,205",tt0315824,movie,20 Jul 2004,"$6,331,346",Warner Bros. Pictures,N/A,True
The Door in the Floor,2004,R,06 Aug 2004,111 min,"Comedy, Drama",Tod Williams,"John Irving (novel), Tod Williams (screenplay)","Elle Fanning, Jeff Bridges, Kim Basinger, Jon Foster",A writer's young assistant becomes both pawn and catalyst in his boss's disintegrating household.,English,USA,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.6,"14,830",tt0348593,movie,14 Dec 2004,"$3,634,359",Focus Features,N/A,True
You Got Served,2004,PG-13,30 Jan 2004,95 min,"Drama, Music",Chris Stokes,Chris Stokes,"Omarion, Marques Houston, Jennifer Freeman, Jarell Houston","In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers.",English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,3.8,"25,268",tt0365957,movie,31 Oct 2006,N/A,N/A,N/A,True
Bride & Prejudice,2004,PG-13,11 Mar 2005,122 min,"Comedy, Drama, Musical, Romance",Gurinder Chadha,"Jane Austen (novel), Paul Mayeda Berges, Gurinder Chadha","Aishwarya Rai Bachchan, Martin Henderson, Nadira Babbar, Anupam Kher","A modern adaptation of Jane Austen's classic novel, Pride and Prejudice, that features the lives of four unmarried daughters in an Indian family.","English, Hindi, Punjabi, Spanish","UK, USA, India",4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.1,"19,237",tt0361411,movie,05 Jul 2005,"$6,481,176",Miramax Films,N/A,True
The Making of 'Dare mo shiranai',2004,N/A,23 Dec 2004,41 min,"Documentary, Short",Kiichi Kumagai,N/A,"Ryô Kase, Ayu Kitaura, Hirokazu Koreeda, Momoko Shimizu",N/A,Japanese,Japan,N/A,[],N/A,N/A,N/A,tt0959321,movie,N/A,N/A,N/A,N/A,True
Book of Love,2004,R,18 Jan 2004,83 min,"Comedy, Drama",Alan Brown,Alan Brown,"Frances O'Connor, Simon Baker, Gregory Smith, Bryce Dallas Howard","Living among fusty academics, an unusual young man gets between a high school history teacher and his wife.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"1,553",tt0376006,movie,26 Apr 2005,N/A,Sundance Channel Home Entertainment,N/A,True
If Only,2004,PG-13,15 Jul 2004,92 min,"Comedy, Drama, Fantasy, Romance",Gil Junger,Christina Welsh,"Jennifer Love Hewitt, Paul Nicholls, Tom Wilkinson, Diana Hardcastle",It takes a tragedy to teach the young businessman Ian to put love ahead of work and open up to his musician girlfriend Samantha.,English,"USA, UK",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"30,335",tt0332136,movie,09 May 2006,N/A,Sony Pictures Home Entertainment,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Welcome to Mooseport,2004,PG-13,20 Feb 2004,110 min,"Comedy, Romance",Donald Petrie,"Doug Richardson (story), Tom Schulman (screenplay)","Gene Hackman, Ray Romano, Marcia Gay Harden, Maura Tierney","A US president who has retired after two terms in office returns to his hometown of Mooseport, Maine and decides to run for Mayor against another local candidate.",English,"USA, Germany",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.2,"11,801",tt0361925,movie,25 May 2004,"$14,244,145",20th Century Fox,N/A,True
Vera Drake,2004,R,04 Feb 2005,125 min,"Crime, Drama",Mike Leigh,Mike Leigh,"Imelda Staunton, Richard Graham, Eddie Marsan, Anna Keaveney",Abortionist Vera Drake finds her beliefs and practices clash with the mores of 1950s Britain--a conflict that leads to tragedy for her family.,English,"UK, France",Nominated for 3 Oscars. Another 40 wins & 40 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.7,"22,520",tt0383694,movie,29 Mar 2005,"$3,627,889",New Line Cinema,N/A,True
Ginger Snaps Back: The Beginning,2004,R,27 Aug 2004,94 min,"Drama, Horror",Grant Harvey,"Christina Ray, Stephen Massicotte","Katharine Isabelle, Emily Perkins, Nathaniel Arcand, JR Bourne","Set in 19th Century Canada, Brigette and her sister Ginger take refuge in a Traders' Fort which later becomes under siege by some savage werewolves.","English, Cree",Canada,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"9,527",tt0365265,movie,07 Sep 2004,N/A,Lions Gate,N/A,True
Malevolence,2004,Unrated,18 Jun 2004,127 min,"Action, Crime, Drama","Nick Groff, Michael A. Martinez","Nick Groff, Michael A. Martinez","Scott Brown, Steve Reaser, Jackamoe Buzzell, Gerrence George","Antonio owes the Robaldo family a hundred G's, Gray wants revenge on the street gang who mugged him, Jimmy's escaped from prison, and his brother/accomplice David has many serious mental ...",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,4.4,89,tt0389139,movie,19 Apr 2005,N/A,Anchor Bay Entertainment,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Cube Zero,2004,R,22 Feb 2005,97 min,"Drama, Mystery, Sci-Fi, Thriller",Ernie Barbarash,Ernie Barbarash,"Zachary Bennett, David Huband, Stephanie Moore, Martin Roach",A young programmer whose job is to watch over the reality-warping Cube defies orders to rescue an innocent mother trapped in one of its rooms.,"English, French, Spanish",Canada,3 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,"34,337",tt0377713,movie,22 Feb 2005,N/A,LionsGate Entertainment,N/A,True
Eros,2004,R,03 Dec 2004,104 min,"Drama, Romance","Michelangelo Antonioni, Steven Soderbergh, Kar-Wai Wong","Kar-Wai Wong, Steven Soderbergh, Michelangelo Antonioni (book), Michelangelo Antonioni (screenplay), Tonino Guerra (screenplay)","Li Gong, Chen Chang, Feng Tien, Chun-Luk Chan","Three short films, one each from Directors Michelangelo Antonioni, Steven Soderbergh, and Wong Kar Wai, address the themes of love and sex.","Mandarin, English, Italian","USA, Italy, Hong Kong, France, Luxembourg, UK",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.0,"5,809",tt0343663,movie,07 Feb 2006,"$53,666",Warner Independent Pictures,N/A,True
Suspect Zero,2004,R,27 Aug 2004,99 min,"Crime, Horror, Mystery, Thriller",E. Elias Merhige,"Zak Penn (story), Zak Penn (screenplay), Billy Ray (screenplay)","Aaron Eckhart, Ben Kingsley, Carrie-Anne Moss, Harry Lennix","A mysterious serial killer is hunting other serial killers, and one F.B.I. Agent suspects there may be more to the vigilante than they imagine.",English,"UK, Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.8,"18,272",tt0324127,movie,12 Apr 2005,"$8,570,393",Paramount Pictures,N/A,True
Beyond the Sea,2004,PG-13,29 Dec 2004,118 min,"Biography, Drama, Music, Musical",Kevin Spacey,"Kevin Spacey, Lewis Colick","Kevin Spacey, Kate Bosworth, John Goodman, Bob Hoskins","A swooning study of ""Mack the Knife"" singer Bobby Darin and specifically his relationship with wife Sandra Dee.",English,"UK, Germany, USA",Nominated for 1 Golden Globe. Another 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.7,"14,110",tt0363473,movie,07 Jun 2005,"$6,144,806",Lions Gate Films,N/A,True
In Enemy Hands,2004,R,19 Feb 2005,94 min,"Drama, Thriller, War, Action",Tony Giglio,"John E. Deaver (screenplay), John E. Deaver (story), Tony Giglio (screenplay), Johnny Hartmann (additional dialogue)","William H. Macy, Til Schweiger, Thomas Kretschmann, Clark Gregg",When American submarine Swordfish is torpedoed the survivors are picked up by a passing German U-boat but an outbreak of meningitis threatens all aboard.,"English, German",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"3,588",tt0316824,movie,26 Oct 2004,N/A,Lions Gate Films,N/A,True
First Daughter,2004,PG,24 Sep 2004,106 min,"Comedy, Drama, Romance",Forest Whitaker,"Jessica Bendinger (story), Jerry O'Connell (story), Jessica Bendinger (screenplay), Kate Kondell (screenplay)","Katie Holmes, Marc Blucas, Amerie, Michael Keaton",The daughter of the U.S. President heads off to college where she falls for a graduate student with a secret.,"English, French",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.0,"20,126",tt0361620,movie,25 Jan 2005,"$9,026,247",20th Century Fox,N/A,True
Win a Date with Tad Hamilton!,2004,PG-13,23 Jan 2004,95 min,"Comedy, Romance",Robert Luketic,Victor Levin,"Kate Bosworth, Topher Grace, Josh Duhamel, Nathan Lane","A small-town girl wins a date with a male celebrity through a contest. When the date goes better than expected, a love triangle forms between the girl, the male celebrity, and the girl's best friend.",English,USA,8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.6,"25,537",tt0335559,movie,20 Apr 2004,"$16,899,058",Dreamworks Distribution LLC,N/A,True
Millions,2004,PG-13,29 Apr 2005,98 min,"Comedy, Crime, Drama, Family",Danny Boyle,Frank Cottrell Boyce,"Alex Etel, Lewis McGibbon, James Nesbitt, Daisy Donovan","Ethics, being human and the soul come to the fore when a 7-year old finds a bag of Pounds just days before the currency is switched to Euros and learns what we are really made of.",English,UK,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.9,"23,838",tt0366777,movie,01 Nov 2005,"$6,423,868",Fox Searchlight Pictures,N/A,True
The Libertine,2004,R,10 Mar 2006,114 min,"Biography, Drama, History, Romance",Laurence Dunmore,"Stephen Jeffreys (screenplay), Stephen Jeffreys (play)","Johnny Depp, Paul Ritter, John Malkovich, Stanley Townsend","The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",English,"UK, Australia",2 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.3,"33,850",tt0375920,movie,04 Jul 2006,"$4,756,532",Weinstein Company,N/A,True
Spartan,2004,R,12 Mar 2004,106 min,"Action, Crime, Drama, Mystery, Thriller",David Mamet,David Mamet,"Tia Texada, Derek Luke, Val Kilmer, Jeremie Campbell",The investigation into a kidnapping of the daughter of a high-ranking US government official.,"English, Russian, Swedish","Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.5,"28,448",tt0360009,movie,15 Jun 2004,"$4,291,858",Warner Bros. Pictures,N/A,True
