Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Wild Child,2008,PG-13,15 Aug 2008,124 min,"Comedy, Drama, Romance",Nick Moore,Lucy Dahl,"Emma Roberts, Lexi Ainsworth, Shelby Young, Johnny Pacar",A rebellious Malibu princess is shipped off to a strict English boarding school by her father.,English,"USA, UK, France",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}]",N/A,6.1,"46,088",tt1024255,movie,17 Nov 2009,N/A,Universal Pictures,N/A,True
Valkyrie,2008,PG-13,25 Dec 2008,121 min,"Drama, History, Thriller, War",Bryan Singer,"Christopher McQuarrie, Nathan Alexander","Tom Cruise, Kenneth Branagh, Bill Nighy, Tom Wilkinson","A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.","English, German","USA, Germany",2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.1,"217,264",tt0985699,movie,19 May 2009,"$82,989,109",MGM,N/A,True
Australia,2008,PG-13,26 Nov 2008,165 min,"Adventure, Comedy, Drama, Romance, War, Western",Baz Luhrmann,"Stuart Beattie (screenplay), Baz Luhrmann (screenplay), Ronald Harwood (screenplay), Richard Flanagan (screenplay), Baz Luhrmann (story)","Shea Adams, Eddie Baroo, Ray Barrett, Tony Barry","Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.","English, Aboriginal, Chinese, Japanese","UK, Australia, USA",Nominated for 1 Oscar. Another 11 wins & 35 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"115,018",tt0455824,movie,03 Mar 2009,"$49,420,849",20th Century Fox,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Bolt,2008,PG,21 Nov 2008,96 min,"Animation, Adventure, Comedy, Drama, Family","Byron Howard, Chris Williams","Dan Fogelman (screenplay by), Chris Williams (screenplay by)","John Travolta, Miley Cyrus, Susie Essman, Mark Walton",The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,English,USA,Nominated for 1 Oscar. Another 1 win & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.8,"177,972",tt0397892,movie,24 Mar 2009,"$114,053,579",Walt Disney Pictures,N/A,True
Role Models,2008,R,07 Nov 2008,99 min,Comedy,David Wain,"Timothy Dowling (story), W. Blake Herron (story), Paul Rudd (screenplay), David Wain (screenplay), Ken Marino (screenplay), Timothy Dowling (screenplay)","Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.,English,"Germany, USA",1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.8,"213,437",tt0430922,movie,10 Mar 2009,"$67,300,000",Universal Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Four Christmases,2008,PG-13,26 Nov 2008,88 min,"Comedy, Drama, Romance",Seth Gordon,"Matt Allen (screenplay), Caleb Wilson (screenplay), Jon Lucas (screenplay), Scott Moore (screenplay), Matt Allen (story), Caleb Wilson (story)","Vince Vaughn, Reese Witherspoon, Robert Duvall, Sissy Spacek",A couple struggles to visit all four of their divorced parents on Christmas.,English,"Germany, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.6,"58,840",tt0369436,movie,24 Nov 2009,"$120,100,000",New Line Cinema,N/A,True
Changeling,2008,R,31 Oct 2008,141 min,"Biography, Crime, Drama, History, Mystery, Thriller",Clint Eastwood,J. Michael Straczynski,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Jan Devereaux",Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,English,USA,Nominated for 3 Oscars. Another 13 wins & 47 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.7,"225,555",tt0824747,movie,17 Feb 2009,"$35,707,327",Universal Pictures,N/A,True
Hellboy II: The Golden Army,2008,PG-13,11 Jul 2008,120 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",Guillermo del Toro,"Guillermo del Toro (screenplay), Guillermo del Toro (story), Mike Mignola (story), Mike Mignola (comic book)","Ron Perlman, Selma Blair, Doug Jones, John Alexander","The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy (Ron Perlman) and his team must save the world from the rebellious creatures.","English, Scottish Gaelic","USA, Germany, Hungary",Nominated for 1 Oscar. Another 5 wins & 28 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.0,"245,617",tt0411477,movie,11 Nov 2008,"$75,754,670",Universal Pictures,N/A,True
Eden Lake,2008,R,12 Sep 2008,91 min,"Horror, Thriller",James Watkins,James Watkins,"Kelly Reilly, Michael Fassbender, Tara Ellis, Jack O'Connell","Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.",English,UK,9 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"71,517",tt1020530,movie,06 Jan 2009,N/A,Third Rail Releasing,N/A,True
The Strangers,2008,R,30 May 2008,86 min,"Horror, Mystery, Thriller",Bryan Bertino,Bryan Bertino,"Alex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler",A young couple staying in an isolated vacation home are terrorized by three unknown assailants.,English,USA,1 win & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.2,"111,892",tt0482606,movie,21 Oct 2008,"$52,500,000",Universal Pictures,N/A,True
Vantage Point,2008,PG-13,22 Feb 2008,90 min,"Action, Crime, Drama, Mystery, Thriller",Pete Travis,Barry L. Levy,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill",The attempted assassination of the American President is told and re-told from several different perspectives.,"English, Spanish",USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.6,"140,074",tt0443274,movie,01 Jul 2008,"$72,266,306",Sony Pictures Releasing,N/A,True
The Other Boleyn Girl,2008,PG-13,29 Feb 2008,115 min,"Biography, Drama, History, Romance",Justin Chadwick,"Peter Morgan (screenplay), Philippa Gregory (novel)","Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess",Two sisters contend for the affection of King Henry VIII.,English,"UK, USA",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.7,"98,590",tt0467200,movie,10 Jun 2008,"$26,800,000",Sony Pictures/Columbia,N/A,True
Defiance,2008,R,16 Jan 2009,137 min,"Action, Drama, History, Thriller, War",Edward Zwick,"Clayton Frohman (screenplay), Edward Zwick (screenplay), Nechama Tec (book)","Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos","Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants.","English, German, Russian",USA,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.2,"131,355",tt1034303,movie,02 Jun 2009,"$28,622,873",Paramount Vantage,N/A,True
"Definitely, Maybe",2008,PG-13,14 Feb 2008,112 min,"Comedy, Drama, Romance",Adam Brooks,Adam Brooks,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby",A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.,English,"UK, France, Germany, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.1,"148,410",tt0832266,movie,24 Jun 2008,"$32,000,000",Universal Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Righteous Kill,2008,R,12 Sep 2008,101 min,"Crime, Mystery, Thriller",Jon Avnet,Russell Gewirtz,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino",Two veteran New York City detectives work on a case of serial executions of criminals who escaped justice.,"English, Spanish, Russian",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.0,"81,302",tt1034331,movie,06 Jan 2009,"$39,983,772",Overture Films,N/A,True
"10,000 BC",2008,PG-13,07 Mar 2008,109 min,"Action, Adventure, Drama, Fantasy, History",Roland Emmerich,"Roland Emmerich, Harald Kloser","Steven Strait, Camilla Belle, Cliff Curtis, Joel Virgel","In the prehistoric past, D'Leh is a mammoth hunter who bonds with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love.",English,"USA, South Africa",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.1,"121,138",tt0443649,movie,24 Jun 2008,"$94,700,000",Warner Bros. Pictures,N/A,True
Eagle Eye,2008,PG-13,26 Sep 2008,118 min,"Action, Mystery, Thriller",D.J. Caruso,"John Glenn (screenplay), Travis Wright (screenplay), Hillary Seitz (screenplay), Dan McDermott (screenplay), Dan McDermott (story)","Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis","Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",English,"USA, Germany",3 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.6,"169,122",tt1059786,movie,27 Dec 2008,"$101,111,837",Paramount Studios,N/A,True
The Spirit,2008,PG-13,25 Dec 2008,103 min,"Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller",Frank Miller,"Frank Miller (screenplay), Will Eisner (comic book series)","Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat","Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.","English, French",USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,4.8,"58,154",tt0831887,movie,14 Apr 2009,"$19,781,879",Lionsgate Films,N/A,True
The Bank Job,2008,R,07 Mar 2008,111 min,"Crime, Thriller",Roger Donaldson,"Dick Clement, Ian La Frenais","Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays",Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry. But Terry and his crew don't realize the boxes also contain a treasure trove of dirty secrets - secrets that will thrust them into a deadly web of corruption and illicit scandal.,"English, Latin","UK, USA, Australia",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.2,"167,547",tt0200465,movie,15 Jul 2008,"$30,028,592",Lionsgate,N/A,True
Never Back Down,2008,PG-13,14 Mar 2008,110 min,"Action, Drama, Sport",Jeff Wadlow,Chris Hauty,"Sean Faris, Amber Heard, Cam Gigandet, Evan Peters",A frustrated and conflicted teenager arrives at a new high school to discover an underground fight club and meet a classmate who begins to coerce him into fighting.,English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.6,"91,742",tt1023111,movie,29 Jul 2008,"$24,767,490",Summit Entertainment,N/A,True
The Brothers Bloom,2008,PG-13,19 Jun 2009,114 min,"Action, Adventure, Comedy, Crime, Drama, Romance",Rian Johnson,Rian Johnson,"Rachel Weisz, Adrien Brody, Mark Ruffalo, Rinko Kikuchi","The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.","English, French, Czech, Japanese",USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.8,"46,765",tt0844286,movie,29 Sep 2009,"$3,479,844",Summit Entertainment,N/A,True
The Wrestler,2008,R,30 Jan 2009,109 min,"Drama, Sport",Darren Aronofsky,Robert Siegel,"Mickey Rourke, Marisa Tomei, Evan Rachel Wood, Mark Margolis","A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.",English,"USA, France",Nominated for 2 Oscars. Another 57 wins & 86 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.9,"280,125",tt1125849,movie,21 Apr 2009,"$26,136,413",Fox Searchlight Pictures,N/A,True
Wild Child,2008,PG-13,15 Aug 2008,124 min,"Comedy, Drama, Romance",Nick Moore,Lucy Dahl,"Emma Roberts, Lexi Ainsworth, Shelby Young, Johnny Pacar",A rebellious Malibu princess is shipped off to a strict English boarding school by her father.,English,"USA, UK, France",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}]",N/A,6.1,"46,088",tt1024255,movie,17 Nov 2009,N/A,Universal Pictures,N/A,True
Valkyrie,2008,PG-13,25 Dec 2008,121 min,"Drama, History, Thriller, War",Bryan Singer,"Christopher McQuarrie, Nathan Alexander","Tom Cruise, Kenneth Branagh, Bill Nighy, Tom Wilkinson","A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.","English, German","USA, Germany",2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.1,"217,264",tt0985699,movie,19 May 2009,"$82,989,109",MGM,N/A,True
Australia,2008,PG-13,26 Nov 2008,165 min,"Adventure, Comedy, Drama, Romance, War, Western",Baz Luhrmann,"Stuart Beattie (screenplay), Baz Luhrmann (screenplay), Ronald Harwood (screenplay), Richard Flanagan (screenplay), Baz Luhrmann (story)","Shea Adams, Eddie Baroo, Ray Barrett, Tony Barry","Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand.","English, Aboriginal, Chinese, Japanese","UK, Australia, USA",Nominated for 1 Oscar. Another 11 wins & 35 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"115,018",tt0455824,movie,03 Mar 2009,"$49,420,849",20th Century Fox,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Bolt,2008,PG,21 Nov 2008,96 min,"Animation, Adventure, Comedy, Drama, Family","Byron Howard, Chris Williams","Dan Fogelman (screenplay by), Chris Williams (screenplay by)","John Travolta, Miley Cyrus, Susie Essman, Mark Walton",The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.,English,USA,Nominated for 1 Oscar. Another 1 win & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.8,"177,972",tt0397892,movie,24 Mar 2009,"$114,053,579",Walt Disney Pictures,N/A,True
Role Models,2008,R,07 Nov 2008,99 min,Comedy,David Wain,"Timothy Dowling (story), W. Blake Herron (story), Paul Rudd (screenplay), David Wain (screenplay), Ken Marino (screenplay), Timothy Dowling (screenplay)","Seann William Scott, Paul Rudd, Christopher Mintz-Plasse, Bobb'e J. Thompson",Wild behavior forces a pair of energy drink reps to enroll in a Big Brother program.,English,"Germany, USA",1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.8,"213,437",tt0430922,movie,10 Mar 2009,"$67,300,000",Universal Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Four Christmases,2008,PG-13,26 Nov 2008,88 min,"Comedy, Drama, Romance",Seth Gordon,"Matt Allen (screenplay), Caleb Wilson (screenplay), Jon Lucas (screenplay), Scott Moore (screenplay), Matt Allen (story), Caleb Wilson (story)","Vince Vaughn, Reese Witherspoon, Robert Duvall, Sissy Spacek",A couple struggles to visit all four of their divorced parents on Christmas.,English,"Germany, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.6,"58,840",tt0369436,movie,24 Nov 2009,"$120,100,000",New Line Cinema,N/A,True
Changeling,2008,R,31 Oct 2008,141 min,"Biography, Crime, Drama, History, Mystery, Thriller",Clint Eastwood,J. Michael Straczynski,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Jan Devereaux",Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,English,USA,Nominated for 3 Oscars. Another 13 wins & 47 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.7,"225,555",tt0824747,movie,17 Feb 2009,"$35,707,327",Universal Pictures,N/A,True
Hellboy II: The Golden Army,2008,PG-13,11 Jul 2008,120 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",Guillermo del Toro,"Guillermo del Toro (screenplay), Guillermo del Toro (story), Mike Mignola (story), Mike Mignola (comic book)","Ron Perlman, Selma Blair, Doug Jones, John Alexander","The mythical world starts a rebellion against humanity in order to rule the Earth, so Hellboy (Ron Perlman) and his team must save the world from the rebellious creatures.","English, Scottish Gaelic","USA, Germany, Hungary",Nominated for 1 Oscar. Another 5 wins & 28 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.0,"245,617",tt0411477,movie,11 Nov 2008,"$75,754,670",Universal Pictures,N/A,True
Eden Lake,2008,R,12 Sep 2008,91 min,"Horror, Thriller",James Watkins,James Watkins,"Kelly Reilly, Michael Fassbender, Tara Ellis, Jack O'Connell","Refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.",English,UK,9 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"71,517",tt1020530,movie,06 Jan 2009,N/A,Third Rail Releasing,N/A,True
The Strangers,2008,R,30 May 2008,86 min,"Horror, Mystery, Thriller",Bryan Bertino,Bryan Bertino,"Alex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler",A young couple staying in an isolated vacation home are terrorized by three unknown assailants.,English,USA,1 win & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.2,"111,892",tt0482606,movie,21 Oct 2008,"$52,500,000",Universal Pictures,N/A,True
Vantage Point,2008,PG-13,22 Feb 2008,90 min,"Action, Crime, Drama, Mystery, Thriller",Pete Travis,Barry L. Levy,"Dennis Quaid, Matthew Fox, Forest Whitaker, Bruce McGill",The attempted assassination of the American President is told and re-told from several different perspectives.,"English, Spanish",USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.6,"140,074",tt0443274,movie,01 Jul 2008,"$72,266,306",Sony Pictures Releasing,N/A,True
The Other Boleyn Girl,2008,PG-13,29 Feb 2008,115 min,"Biography, Drama, History, Romance",Justin Chadwick,"Peter Morgan (screenplay), Philippa Gregory (novel)","Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess",Two sisters contend for the affection of King Henry VIII.,English,"UK, USA",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.7,"98,590",tt0467200,movie,10 Jun 2008,"$26,800,000",Sony Pictures/Columbia,N/A,True
Defiance,2008,R,16 Jan 2009,137 min,"Action, Drama, History, Thriller, War",Edward Zwick,"Clayton Frohman (screenplay), Edward Zwick (screenplay), Nechama Tec (book)","Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos","Jewish brothers in Nazi-occupied Eastern Europe escape into the Belarussian forests, where they join Russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand Jewish non-combatants.","English, German, Russian",USA,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.2,"131,355",tt1034303,movie,02 Jun 2009,"$28,622,873",Paramount Vantage,N/A,True
"Definitely, Maybe",2008,PG-13,14 Feb 2008,112 min,"Comedy, Drama, Romance",Adam Brooks,Adam Brooks,"Ryan Reynolds, An Nguyen, Matthew Mason, Rick Derby",A political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.,English,"UK, France, Germany, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.1,"148,410",tt0832266,movie,24 Jun 2008,"$32,000,000",Universal Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Righteous Kill,2008,R,12 Sep 2008,101 min,"Crime, Mystery, Thriller",Jon Avnet,Russell Gewirtz,"Robert De Niro, Al Pacino, 50 Cent, Carla Gugino",Two veteran New York City detectives work on a case of serial executions of criminals who escaped justice.,"English, Spanish, Russian",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.0,"81,302",tt1034331,movie,06 Jan 2009,"$39,983,772",Overture Films,N/A,True
"10,000 BC",2008,PG-13,07 Mar 2008,109 min,"Action, Adventure, Drama, Fantasy, History",Roland Emmerich,"Roland Emmerich, Harald Kloser","Steven Strait, Camilla Belle, Cliff Curtis, Joel Virgel","In the prehistoric past, D'Leh is a mammoth hunter who bonds with the beautiful Evolet. When warriors on horseback capture Evolet and the tribesmen, D'Leh must embark on an odyssey to save his true love.",English,"USA, South Africa",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.1,"121,138",tt0443649,movie,24 Jun 2008,"$94,700,000",Warner Bros. Pictures,N/A,True
Eagle Eye,2008,PG-13,26 Sep 2008,118 min,"Action, Mystery, Thriller",D.J. Caruso,"John Glenn (screenplay), Travis Wright (screenplay), Hillary Seitz (screenplay), Dan McDermott (screenplay), Dan McDermott (story)","Shia LaBeouf, Michelle Monaghan, Rosario Dawson, Michael Chiklis","Jerry and Rachel are two strangers thrown together by a mysterious phone call from a woman they have never met. Threatening their lives and family, she pushes Jerry and Rachel into a series of increasingly dangerous situations, using the technology of everyday life to track and control their every move.",English,"USA, Germany",3 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.6,"169,122",tt1059786,movie,27 Dec 2008,"$101,111,837",Paramount Studios,N/A,True
The Spirit,2008,PG-13,25 Dec 2008,103 min,"Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller",Frank Miller,"Frank Miller (screenplay), Will Eisner (comic book series)","Jaime King, Gabriel Macht, Dan Gerrity, Arthur the Cat","Rookie cop Denny Colt returns from the beyond as The Spirit, a hero whose mission is to fight against the bad forces in Central City.","English, French",USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,4.8,"58,154",tt0831887,movie,14 Apr 2009,"$19,781,879",Lionsgate Films,N/A,True
The Bank Job,2008,R,07 Mar 2008,111 min,"Crime, Thriller",Roger Donaldson,"Dick Clement, Ian La Frenais","Jason Statham, Saffron Burrows, Stephen Campbell Moore, Daniel Mays",Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry. But Terry and his crew don't realize the boxes also contain a treasure trove of dirty secrets - secrets that will thrust them into a deadly web of corruption and illicit scandal.,"English, Latin","UK, USA, Australia",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.2,"167,547",tt0200465,movie,15 Jul 2008,"$30,028,592",Lionsgate,N/A,True
