id,fid,name,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
tt5735280,5735280.0,It Stains the Sands Red,92,"['Brittany Allen', 'Juan Riedinger', 'Merwin Mondesir', 'Kristopher Higgins', 'Andrew Supanz', 'Nico David', 'Michael Filipowich', 'Dylan Playfair', 'Warren E. Thomas', 'Steve Judkins', 'Max Christensen', 'Kyle McCachen', ""Shawn O'Brion"", 'Drew Marvick']","['Drama', 'Horror', 'Sci-Fi']","['us', 'ca']",['en'],Not Rated,5000000.0,,,5.5,3999.0,28 Jul 2017 (USA),It Stains the Sands Red,Colin Minihan,Colin Minihan,,Brittany Allen,Brandon Christensen,Digital Interference Productions,Grasswood Media,Blitz//Berlin,Colin Minihan,Clayton Moore,Steven McRae,,Lorcan Bradshaw
tt4372390,4372390.0,Detour,97,"['Tye Sheridan', 'Bel Powley', 'Emory Cohen', 'John Lynch', 'Stephen Moyer', 'Gbenga Akinnagbe', 'Jared Abrahamson', 'Reine Swart', 'Nick Boraine', 'Deon Lotz', 'Danny Keogh', 'Tamer Burjaq', 'Joe Vaz', 'Michael Bundred', 'Francis Chouler', 'Dylan Edy', 'Daniel Fox', 'Chi Mhende', 'Sibongile Mlambo', 'Nic Rasenti', 'Jenna Saras', 'Loulou Taylor', 'Kal Weber', 'Geoffrey Howard', 'Edwin Jay', 'Sarah Lea']","['Action', 'Thriller']","['gb', 'za', 'ae']",['en'],R,,,,6.2,4846.0,20 Jan 2017 (USA),Detour,Christopher Smith,Christopher Smith,,Julie Baines,Laurie Cook,Head Gear Films,Bankside Films,Pablo Clements,Kristina Hetherington,Christopher Ross,Anneke Botha,Justin Van Der Merwe,Andy Burrow
tt4855748,4855748.0,XOXO,92,"['Sarah Hyland', 'Graham Phillips', 'Brett DelBuono', 'Hayley Kiyoko', 'Colin Woodell', ""Chris D'Elia"", 'Ian Anthony Dale', 'Ryan Hansen', 'LaMonica Garrett', 'Brianne Howey', 'Medalion Rahimi', 'Sam Aotaki', 'Peter Gilroy', 'Ione Skye', 'Kelly Marie Tran', 'Scott Deckert', 'Ludwig Manukian', 'Henry Zaga', 'Christopher Foley', 'Brett Davis', 'Lars Slind', 'Tory Stolper', 'Kenajuan Bentley', ""Sean O'Pry"", 'Joe Russell', 'Cissy Wellman', 'Taliesin Jaffe', 'Laird Macintosh', 'Alex Rich', 'Arlan Godthaab', 'Erika T. Johnson', 'Lisa Renée', 'Lyssa Roberts', 'Keelin Woodell', 'Gentry White', 'Joshua Berduo', 'Casey Strand', 'Daniel Shafer', 'Jenko Childs', 'Marci Miller', 'Julien Ari', 'Nicholas Oteri', 'Tria Russell', 'Walter Robot', 'Lindsey Apple', 'Stacey Bender', 'Jacqueline Besson', 'Feather Rae Dawn', 'Noelle Angelica Fink', 'Joseph Hartless', 'Pamela Keith', 'Alison Kohlhardt', 'Christopher Louie', 'Maxx Maulion', ""James O'Connor"", 'David Jason Perez', 'Parker Phillips', 'Wolfie Trausch', 'Cachet Womack']","['Drama', 'Music']",['us'],['en'],TV-MA,1200000.0,,,5.3,6252.0,26 Aug 2016 (Argentina),XOXO,Christopher Louie,Christopher Louie,,Bill Barminski,Ian Bricke,Netflix,Prettybird,Aaron Drake,Sam Bauer,Damián Acevedo,Reid Embrey,James Mahoney,Sabour Amirazodi
tt5768428,5768428.0,Iris,15,"['Lance Channing', 'Frank Halbiger', 'Jenna Kuerzi', 'Aneesa Neibauer']","['Short', 'Sci-Fi']",['us'],['en'],,1600.0,,,,,,Iris,Connor Griffin,Connor Griffin,,Gabriella Bajana,Connor Griffin,,,Connor Griffin,Connor Griffin,Chris Murray,,,Sultan AlKazmi
tt5477566,5477566.0,Barry,104,"['Devon Terrell', 'Anya Taylor-Joy', 'Jason Mitchell', 'Ellar Coltrane', 'Jenna Elfman', 'Linus Roache', 'Avi Nash', 'John Benjamin Hickey', 'Ashley Judd', 'Sawyer Pierce', 'Eric Berryman', 'Ralph Rodriguez', 'Danny Henriquez', 'Tessa Albertson', 'Tommy Nelson', 'Annabelle Attanasio', 'Matt Ball', 'Markita Prescott', 'Souleymane Sy Savane', 'Brandon Bermeo', 'Jack Turell', 'Nick Kohn', 'Flora Wildes', 'Sean Patrick Doyle', 'Ahkai Franklin', 'Nashawn Kearse', 'Jean Godsend Floradin', 'Monique Vukovic', 'Samantha Marie Ware', 'Alexis Nichole Smith', 'Jeremy Sample', 'Danny Hoch', 'Michael Crane', 'Chukwudi Iwuji', 'Marion Yue', 'Robert G. McKay', 'Nathaniel Logan McIntyre', 'Cherie Danielle', 'Fab 5 Freddy', 'Will Cooper', 'Dennis Jay Funny', 'Melissa Joseph', 'Alex Kruz', 'Caleb McDaniel', 'Kinga Piersiak', 'Christopher M. Polito', 'Bill Walters']","['Biography', 'Drama']",['us'],"['en', 'sw']",,,,,5.8,5654.0,16 Dec 2016 (Germany),Barry,Vikram Gandhi,Adam Mansbach,,Matthew Vose Campbell,Vikram Gandhi,Black Bear Pictures,Cinetic Media,Danny Bensi,Jacob Craycroft,Adam Newport-Berra,Olivia Peebles,Alice Johnson,Rafael Anguiano
tt4210080,4210080.0,The Confirmation,101,"['Clive Owen', 'Maria Bello', 'Jaeden Martell', 'Stephen Tobolowsky', 'Glenn Beck', 'Spencer Drever', 'Tim Blake Nelson', 'Patrick Gilmore', 'John Stewart', 'Dean Wray', 'Tom Pickett', 'Robert Forster', 'Luvia Petersen', 'Mel Tuck', 'Eliza Faria', 'Quinn Dubois', 'Arkie Kandola', 'Patton Oswalt', 'Kwesi Ameyaw', 'Scott Patey', 'Michael Eklund', 'Ryan Robbins', 'Elan Ross Gibson', 'Catherine Lough Haggquist', 'Jennifer Copping', 'Dave Collette', 'Garry Chalk', 'Matthew Modine']","['Comedy', 'Drama']",['ca'],['en'],PG-13,,,,6.4,5707.0,18 Mar 2016 (USA),The Confirmation,Bob Nelson,Bob Nelson,,Robert Friedman,Jamie Goehring,Bungalow Media + Entertainment,Lighthouse Pictures,Jeff Cardoni,Steven Rasch,Terry Stacey,Erik Gerlund,Adrian Diepold,Brett Keyes
tt4104054,4104054.0,Dad's Army,100,"['Mark Tandy', 'Russell Balogh', 'Andrew Havill', 'Heinz', 'Emily Atack', 'Daniel Mays', 'Toby Jones', 'Blake Harrison', 'Michael Gambon', 'Bill Nighy', 'Bill Paterson', 'Tom Courtenay', 'Bertie', 'Nigel Launder', 'Oliver Tobias', 'Michael Heath', 'Phil Robertson', 'Felicity Montagu', 'Jacqueline Tong', 'Frank Williams', 'Mark Gatiss', 'Holli Dempsey', 'Sarah Lancashire', 'Alison Steadman', 'Catherine Zeta-Jones', 'Martin Savage', 'Julia Foster', 'Annette Crosbie', 'Ian Lavender', 'Alan Turkington', 'Laurence Dobiesz', 'Mark Warner', 'Ellen Capron', 'David Hinde', 'Stuart Adams', 'Stewart Short', 'Neil Broome', 'Chris Dale', 'Philip Gascoyne', 'Paul Hodgson', 'Alan Jackson', 'Harry Knight', 'Susan Dukes', 'Rebecca Rosenberg', 'Clare Crowther', ""Julia O'Toole"", 'Angela Baines', 'Angela Jobson', 'Ray g Johnson', 'Patrick Carney Junior', 'Ryan Pickard', 'Jacob Robson', 'Andrew Ruff', 'Craig Smith', 'David Swift', 'Jonathan Taylor', 'Nicola-Jayne Wells', 'Ben Williams', 'Patricia Winker', 'Andrew Woolgar']","['Comedy', 'War']",['gb'],"['en', 'de']",Not Rated,,,,5.2,6894.0,05 Feb 2016 (UK),Dad's Army,Oliver Parker,Hamish McColl,,Ann Croft,Penny Croft,DJ Films,,Charlie Mole,Guy Bensley,Christopher Ross,Liz Griffiths,Alexandra Beahan,Giulia Ballone
tt4303340,4303340.0,I Am Not a Serial Killer,104,"['Max Records', 'Christopher Lloyd', 'Laura Fraser', 'Christina Baldwin', 'Karl Geary', 'Dee Noah', 'Lucy Lawton', 'Anna Sundberg', 'Raymond Brandstrom', 'Michael Paul Levin', 'Vincent Risso', 'Tony Papenfuss', 'Matt Roy', 'James Gaulke', 'Tim Russell', 'Bruce Bohne', 'Dane Stauffer', ""Tommy O'Brien"", 'Jennifer Blagen', 'Jennifer Brandstrom', 'Troy Ugrich', 'Butch Eggen', 'A.R. Bjorklund', 'Elizabeth Belfiori', 'Mary Kay Schmitt', 'William Todd-Jones', 'Joshua Carson', 'Ben Curry', 'Tyreese Daley', 'Paul Economon', 'Patricia Enger', 'Molly Gearen', 'Ryan J. Gilmer', 'Taylor Griffin', 'Alan Holasek', 'Sally-Anne Hunt', 'Sid Korpi', 'Noah Odegaard', 'Amber Patton', 'Sydney Reisner', 'Morgan Rysso', 'Joel Thingvall', 'Savanna Thunder']","['Drama', 'Horror', 'Thriller']","['ie', 'gb', 'us']",['en'],Not Rated,,,,6.2,12566.0,26 Aug 2016 (USA),I Am Not a Serial Killer,Billy O'Brien,Billy O'Brien,Christopher Hyde,James Atherton,Avril Daly,Floodland Pictures,Fantastic Films,Adrian Johnston,Nick Emerson,Robbie Ryan,,Paul Coleman,Basim Ahmed
tt2918606,2918606.0,The Hollow Point,97,"['Patrick Wilson', 'Ian McShane', 'John Leguizamo', 'Lynn Collins', 'Jim Belushi', 'Karli Hall', 'David H. Stevens', 'Derek Boone', 'Yolanda Wood', 'Michael Flynn', 'Craig Clyde', 'Carl Hadra', 'Heather Beers', 'Annette Wright', 'Nathan Stevens', 'David Fernandez Jr.', 'Marlon V. Gaines', 'John Forker', 'Dave Bresnahan', 'Mike Brown', 'Derrick Dean', 'Deborah Lee Douglas', 'Jerome Brad Halgren', 'Gilda Cersosimo McBride', 'Corey Sondrup', 'Victor Soto']","['Crime', 'Drama', 'Thriller', 'Western']",['us'],['en'],R,,,,5.4,5000.0,16 Dec 2016 (Netherlands),The Hollow Point,Gonzalo López-Gallego,Nils Lyew,,Aaron L. Ginsburg,William Green,Atlas Independent,,Juan Navazo,Gonzalo López-Gallego,José David Montero,,David Allen Cluck,Raffaele Apuzzo
tt4526546,4526546.0,Edge of Winter,89,"['Joel Kinnaman', 'Percy Hynes White', 'Tom Holland', 'Rachelle Lefevre', 'Rossif Sutherland', 'Shiloh Fernandez', 'Shaun Benson', 'Patrick Garrow']","['Drama', 'Thriller']","['ca', 'us']",['en'],R,,,,5.4,3332.0,02 Aug 2016 (USA),Edge of Winter,Rob Connolly,Kyle Mann,Rob Connolly,Aaron Barnett,Jonathan Bronfman,Independent Edge Films,JoBro Productions & Film Finance,Brooke Blair,Greg Ng,Norm Li,Mark Kirkland,Tal Aulbrook,Andrew Alzner
tt5883632,5883632.0,Esteros,83,"['Ignacio Rogers', 'Esteban Masturini', 'Joaquín Parada', 'Blas Finardi Niz', 'María Merlino', 'Renata Calmon', 'Marcelo Subiotto', 'Pablo Cura', 'Mariana Martinez', 'Felipe Titto', 'Mercedes Gonzalez', 'Noelja Waldovino', 'Emiliano Rajzner', 'Luciano Gonzalez Quintana', 'Federico Yardín']","['Drama', 'Romance']","['ar', 'br', 'fr']","['es', 'pt']",Unrated,,,,7.0,2634.0,31 Aug 2016 (France),Esteros,Papu Curotto,Andi Nachon,,Papu Curotto,Pablo Destito,Hain Cine,Mulata Films,Niní Flores,Luz Lopez Mañe,Eric Elizondo,,Braian Brown,
tt3138344,3138344.0,Baked in Brooklyn,86,"['Josh Brener', 'Alexandra Daddario', 'Paul Iacono', 'Kitty', 'Tyrone Marshall Brown', 'Tovah Feldshuh', 'Joe Grifasi', 'Todd Bartels', 'Al Sapienza', 'Lindsey Broad', 'Michael Rivera', 'Mark Feuerstein', 'Chris Northrop', 'George Pogatsia', 'Mark La Mura', 'Ebrahim Jaffer', 'Tao Lin', 'Nelson Rivera', 'Hal Cose', 'Jeff Lima', 'Drucie McDaniel', 'Benjamin Eakeley', 'F. Michael Haynie', 'Evangelo Bousis', 'Nicole Rutigliano', ""Anne O'Shea"", 'Tom Tammi', 'Harold Bridgeforth', 'Nick DeLillo', 'Hannah R Harper', 'Virginia Hodges', 'Emma Holzer', 'Janie Lynn', 'Rikki-lee Millbank', 'Stanley Petion', 'Rao Rampilla', 'Miriam Weisbecker', 'Scott Zimmerman', 'Jason Humble', 'Joaquin Palma', 'Eric Trautmann']","['Comedy', 'Crime', 'Drama', 'Romance']",['us'],,Not Rated,,,,5.4,2740.0,14 Oct 2016 (USA),Baked in Brooklyn,Rory Rooney,David Shapiro,,Anthony Brandonisio,Daniel Crown,Eight Trick Pony,Red Crown Productions,Kenny Woods,Erica Freed Marker,Trevor Forrest,Nicki Ritchie,Brand Birtwistle,
tt5611648,5611648.0,Joker,130,"['Guru Somasundaram', 'Ramya Pandiyan', 'Gayathri', 'Ramasamy', 'Bava Chelladurai', 'Bala Murugan']","['Comedy', 'Drama']",['in'],['ta'],Not Rated,800000.0,,,8.4,2660.0,12 Aug 2016 (India),Joker,Raju Murugan,Raju Murugan,,Aravendraj Bhaskaran,S.R. Prabhu,Dream Warrior Pictures,,Sean Roldan,Shanmugam Velusamy,Chezhiyan,,Alex Pandian,
tt4191580,4191580.0,Meet the Blacks,94,"['Mike Epps', 'Gary Owen', 'Zulay Henao', 'Bresha Webb', 'Lil Duval', 'Paul Mooney', 'Charlie Murphy', 'Phil Austin', 'Andrew Bachelor', 'Lavell Crawford', 'DeRay Davis', 'Kate Enggren', 'Alex Henderson', 'George Lopez', 'Mike Tyson', 'Kat Ahn', 'Perez Hilton', 'Tiny Harris', 'Michael Blackson', 'Jeffrey T Ferguson', 'Johann Sebastian', 'Rafael Siegel', 'Michael Caradonna', 'Tyrin Turner', 'Snoop Dogg', 'Tony T. Roberts']","['Comedy', 'Horror']",['us'],['en'],R,900000.0,"$4,055,940, 03 Apr 2016",,4.9,35133.0,01 Apr 2016 (USA),Meet the Blacks,Deon Taylor,Nicole DeMasi,,Darrick Angelone,Roxanne Avent,Hidden Empire Film Group,McIntosh Films,RZA,Suzanne Hines,John T. Connor,Azul Hicks,Marcin Borkowski,Geoffrey Kater
tt4969044,4969044.0,Riphagen,131,"['Kay Greidanus', 'Jeroen van Koningsbrugge', 'Britte Lagcher', 'Huub Smit', 'Sigrid ten Napel', 'Anna Raadsveld', 'Lisa Zweerman', 'Sieger Sloot', 'Guido Pollemans', 'Peter Blok', 'Steef de Bot', 'Rick Nicolet', 'Ad van Kempen', 'Mark Rietman', 'Tjebbo Gerritsma', 'Lukas Dijkema', 'Bob Stoop', 'Peter Drost', 'Maurice Nathan Weert', 'Ad Knippels', 'Micha Hulshof', 'Jos Smit', 'Antoinette Jelgersma', 'Dimme Treurniet', 'Ian Blom', 'Jos Bakker', 'Richard Gonlag', 'Ronald Armbrust', 'Nelleke Zitman', 'Arjan Duine', ""Rogier in 't Hout"", 'Michel den Hartog', 'Gitta Fleuren', 'Herman Egbers', 'Dennis Grotenhuis', 'Michel Sluysmans', 'Jur van der Lecq', 'Menno Van Beekum', 'Thenera van der Pluijm', 'René Kortekaas', 'Boris Saran', 'Robin van den Akker', 'Nirman Wolf', 'Cecile Heuer', 'René Zeldenthuis']","['Biography', 'Drama', 'War']",['nl'],"['nl', 'de', 'en']",,,,,7.2,5030.0,22 Sep 2016 (Netherlands),Riphagen,Pieter Kuijpers,Thomas van der Ree,Paul Jan Nelissen,Pieter Kuijpers,Layla Meijman,Pupkin Film,Vrijzinnig Protestantse Radio Omroep (VPRO),Paleis van Boem,Herman P. Koerts,Bert Pot,,Erna Kappe,Bats Bronsveld
tt4144190,4144190.0,Wiener-Dog,88,"['Keaton Nigel Cooke', 'Tracy Letts', 'Julie Delpy', 'Greta Gerwig', 'Kieran Culkin', 'Rigoberto Garcia', 'Haraldo Alvarez', 'Dain Victorianio', 'Connor Long', 'Bridget Brown', 'Curran Connor', 'Charlie Tahan', 'Danny DeVito', 'Patrick Carroll Jr.', 'Molly Gay', 'Tyler Maynard', 'Devin Druid', 'Sharon Washington', 'Andrew Pang', 'Trey Silver', 'Samrat Chakrabarti', 'Anna Baryshnikov', 'Ari Graynor', 'Kett Turton', 'Trey Gerrald', 'Clara Mamet', 'Katherine Reis', 'Alexis Suarez', 'Steven Ted Beckler', 'Ellen Burstyn', 'Marcella Lowery', 'Zosia Mamet', 'Michael James Shaw', 'Melo Ludwig', 'Roger Brenner', 'Scott Martin', 'Jen Ponton']","['Comedy', 'Drama']",['us'],['en'],R,,"$24,311, 26 Jun 2016",,5.9,8675.0,21 Jul 2016 (Denmark),Wiener-Dog,Todd Solondz,Todd Solondz,,David Distenfeld,Megan Ellison,Annapurna Pictures,Killer Films,Nathan Larson,Kevin Messman,Edward Lachman,Daniel R. Kersting,Kit Bland,Stella Ampatzi
tt4796122,4796122.0,Satanic,85,"['Sarah Hyland', 'Steven Krueger', 'Justin Chon', 'Clara Mamet', 'Sophie Dalah', 'Anthony Carrigan', 'Marc Barnes', 'Stevin Knight', 'Nancy Barcellona', 'William ""Will"" Daubert', 'Jeffrey G. Hunt', 'Jim Jepson', 'Devanny Pinn']",['Horror'],['us'],['en'],R,,,,3.7,5858.0,01 Jul 2016 (USA),Satanic,Jeffrey G. Hunt,Anthony Jaswinski,,Sharon Bordas,Stephen Emery,Magnet Releasing,MarVista Entertainment,Jim Dooley,JoAnne Yarrow,Michael Karasick,Christian Corio,Kate Bogle,David Cole
tt4441150,4441150.0,Salt and Fire,98,"['Veronica Ferres', 'Michael Shannon', 'Gael García Bernal', 'Volker Michalowski', 'Lawrence Krauss', 'Anita Briem', 'Danner Ignacio Márquez Arancibia', 'Gabriel Márquez Arancibia', 'Lilly Krug', 'Werner Herzog']",['Thriller'],"['de', 'fr', 'mx', 'bo', 'us']","['en', 'de', 'qu', 'es']",,,,,4.1,2152.0,07 Dec 2016 (France),Salt and Fire,Werner Herzog,Tom Bissell,,Michael Benaroya,Pablo Cruz,Skellig Rock,Construction Film,Ernst Reijseger,Joe Bini,Peter Zeitlinger,,Valeria Ariñez,Bianca Rudolph
tt2720826,2720826.0,Birth of the Dragon,95,"['Yu Xia', ""Wang Xi'An"", 'Hai Yu', 'Yue Wu', 'Billy Magnussen', 'Steven Roberts', 'Riley Wood', 'Philip Ng', 'Simon Yin', 'Terry Chen', 'Ron Yuan', 'Lillian Lim', 'Yee Jee Tso', 'Jingjing Qu', 'Simon Chin', 'Nikson Kong', 'Peter Chao', 'Hawlan Ng', 'Xing Jin', 'Yang Zhou', 'King Lau', 'Darren E. Scott', 'Don Lew', 'Vanness Wu', 'Vincent Cheng', 'Natalie Stephany Aguilar', 'Kimberly Allen', 'Andy Arness', 'Gerardo Barcala', 'Cabran E. Chamberlain', 'Sunny Chen', 'Alan Chu', 'Felix Chu', 'Talon Crow', 'Thomas Dalby', 'Jim Eliason', 'Douglas Gawoski', 'Tom Hart', 'Cyrah Hawkins', 'Jay Kamal', 'Tony Chris Kazoleas', 'Christina July Kim', 'Larry Kitagawa', 'Rick Lasquete', 'Jarret LeMaster', 'John Lobato', 'Annie Lore', 'Anne Luna', 'Tom MacNeill', 'Mary Lu Marr', 'Grace McAlister', 'Heidi Michaelis', 'Joel Montgrand', 'Mahal Montoya', 'Jeff Mosley', 'Kyle Mosonyi', 'Ed Moy', 'Teresa Navarro', 'Kenyon Page', 'Diezel Ramos', 'Michael Andrew Reed', 'Vanessa Ross', 'George Siambis', 'Chad Sibilia', 'Andy Tabbat', 'Steven Wiig']","['Action', 'Biography', 'Drama']","['cn', 'ca', 'us']","['en', 'cmn']",PG-13,31000000.0,,,5.4,6425.0,25 Aug 2017 (USA),Birth of the Dragon,George Nolfi,Stephen J. Rivele,Christopher Wilkinson,Jason Blum,Bohan Gong,Groundswell Productions,Kylin Pictures,Reza Safinia,Joel Viertel,Amir Mokri,Shannon Gottlieb,Jim Brebner,Martin Biskup
tt5735280,5735280.0,It Stains the Sands Red,92,"['Brittany Allen', 'Juan Riedinger', 'Merwin Mondesir', 'Kristopher Higgins', 'Andrew Supanz', 'Nico David', 'Michael Filipowich', 'Dylan Playfair', 'Warren E. Thomas', 'Steve Judkins', 'Max Christensen', 'Kyle McCachen', ""Shawn O'Brion"", 'Drew Marvick']","['Drama', 'Horror', 'Sci-Fi']","['us', 'ca']",['en'],Not Rated,5000000.0,,,5.5,3999.0,28 Jul 2017 (USA),It Stains the Sands Red,Colin Minihan,Colin Minihan,,Brittany Allen,Brandon Christensen,Digital Interference Productions,Grasswood Media,Blitz//Berlin,Colin Minihan,Clayton Moore,Steven McRae,,Lorcan Bradshaw
tt4372390,4372390.0,Detour,97,"['Tye Sheridan', 'Bel Powley', 'Emory Cohen', 'John Lynch', 'Stephen Moyer', 'Gbenga Akinnagbe', 'Jared Abrahamson', 'Reine Swart', 'Nick Boraine', 'Deon Lotz', 'Danny Keogh', 'Tamer Burjaq', 'Joe Vaz', 'Michael Bundred', 'Francis Chouler', 'Dylan Edy', 'Daniel Fox', 'Chi Mhende', 'Sibongile Mlambo', 'Nic Rasenti', 'Jenna Saras', 'Loulou Taylor', 'Kal Weber', 'Geoffrey Howard', 'Edwin Jay', 'Sarah Lea']","['Action', 'Thriller']","['gb', 'za', 'ae']",['en'],R,,,,6.2,4846.0,20 Jan 2017 (USA),Detour,Christopher Smith,Christopher Smith,,Julie Baines,Laurie Cook,Head Gear Films,Bankside Films,Pablo Clements,Kristina Hetherington,Christopher Ross,Anneke Botha,Justin Van Der Merwe,Andy Burrow
tt4855748,4855748.0,XOXO,92,"['Sarah Hyland', 'Graham Phillips', 'Brett DelBuono', 'Hayley Kiyoko', 'Colin Woodell', ""Chris D'Elia"", 'Ian Anthony Dale', 'Ryan Hansen', 'LaMonica Garrett', 'Brianne Howey', 'Medalion Rahimi', 'Sam Aotaki', 'Peter Gilroy', 'Ione Skye', 'Kelly Marie Tran', 'Scott Deckert', 'Ludwig Manukian', 'Henry Zaga', 'Christopher Foley', 'Brett Davis', 'Lars Slind', 'Tory Stolper', 'Kenajuan Bentley', ""Sean O'Pry"", 'Joe Russell', 'Cissy Wellman', 'Taliesin Jaffe', 'Laird Macintosh', 'Alex Rich', 'Arlan Godthaab', 'Erika T. Johnson', 'Lisa Renée', 'Lyssa Roberts', 'Keelin Woodell', 'Gentry White', 'Joshua Berduo', 'Casey Strand', 'Daniel Shafer', 'Jenko Childs', 'Marci Miller', 'Julien Ari', 'Nicholas Oteri', 'Tria Russell', 'Walter Robot', 'Lindsey Apple', 'Stacey Bender', 'Jacqueline Besson', 'Feather Rae Dawn', 'Noelle Angelica Fink', 'Joseph Hartless', 'Pamela Keith', 'Alison Kohlhardt', 'Christopher Louie', 'Maxx Maulion', ""James O'Connor"", 'David Jason Perez', 'Parker Phillips', 'Wolfie Trausch', 'Cachet Womack']","['Drama', 'Music']",['us'],['en'],TV-MA,1200000.0,,,5.3,6252.0,26 Aug 2016 (Argentina),XOXO,Christopher Louie,Christopher Louie,,Bill Barminski,Ian Bricke,Netflix,Prettybird,Aaron Drake,Sam Bauer,Damián Acevedo,Reid Embrey,James Mahoney,Sabour Amirazodi
tt5768428,5768428.0,Iris,15,"['Lance Channing', 'Frank Halbiger', 'Jenna Kuerzi', 'Aneesa Neibauer']","['Short', 'Sci-Fi']",['us'],['en'],,1600.0,,,,,,Iris,Connor Griffin,Connor Griffin,,Gabriella Bajana,Connor Griffin,,,Connor Griffin,Connor Griffin,Chris Murray,,,Sultan AlKazmi
tt5477566,5477566.0,Barry,104,"['Devon Terrell', 'Anya Taylor-Joy', 'Jason Mitchell', 'Ellar Coltrane', 'Jenna Elfman', 'Linus Roache', 'Avi Nash', 'John Benjamin Hickey', 'Ashley Judd', 'Sawyer Pierce', 'Eric Berryman', 'Ralph Rodriguez', 'Danny Henriquez', 'Tessa Albertson', 'Tommy Nelson', 'Annabelle Attanasio', 'Matt Ball', 'Markita Prescott', 'Souleymane Sy Savane', 'Brandon Bermeo', 'Jack Turell', 'Nick Kohn', 'Flora Wildes', 'Sean Patrick Doyle', 'Ahkai Franklin', 'Nashawn Kearse', 'Jean Godsend Floradin', 'Monique Vukovic', 'Samantha Marie Ware', 'Alexis Nichole Smith', 'Jeremy Sample', 'Danny Hoch', 'Michael Crane', 'Chukwudi Iwuji', 'Marion Yue', 'Robert G. McKay', 'Nathaniel Logan McIntyre', 'Cherie Danielle', 'Fab 5 Freddy', 'Will Cooper', 'Dennis Jay Funny', 'Melissa Joseph', 'Alex Kruz', 'Caleb McDaniel', 'Kinga Piersiak', 'Christopher M. Polito', 'Bill Walters']","['Biography', 'Drama']",['us'],"['en', 'sw']",,,,,5.8,5654.0,16 Dec 2016 (Germany),Barry,Vikram Gandhi,Adam Mansbach,,Matthew Vose Campbell,Vikram Gandhi,Black Bear Pictures,Cinetic Media,Danny Bensi,Jacob Craycroft,Adam Newport-Berra,Olivia Peebles,Alice Johnson,Rafael Anguiano
tt4210080,4210080.0,The Confirmation,101,"['Clive Owen', 'Maria Bello', 'Jaeden Martell', 'Stephen Tobolowsky', 'Glenn Beck', 'Spencer Drever', 'Tim Blake Nelson', 'Patrick Gilmore', 'John Stewart', 'Dean Wray', 'Tom Pickett', 'Robert Forster', 'Luvia Petersen', 'Mel Tuck', 'Eliza Faria', 'Quinn Dubois', 'Arkie Kandola', 'Patton Oswalt', 'Kwesi Ameyaw', 'Scott Patey', 'Michael Eklund', 'Ryan Robbins', 'Elan Ross Gibson', 'Catherine Lough Haggquist', 'Jennifer Copping', 'Dave Collette', 'Garry Chalk', 'Matthew Modine']","['Comedy', 'Drama']",['ca'],['en'],PG-13,,,,6.4,5707.0,18 Mar 2016 (USA),The Confirmation,Bob Nelson,Bob Nelson,,Robert Friedman,Jamie Goehring,Bungalow Media + Entertainment,Lighthouse Pictures,Jeff Cardoni,Steven Rasch,Terry Stacey,Erik Gerlund,Adrian Diepold,Brett Keyes
tt4104054,4104054.0,Dad's Army,100,"['Mark Tandy', 'Russell Balogh', 'Andrew Havill', 'Heinz', 'Emily Atack', 'Daniel Mays', 'Toby Jones', 'Blake Harrison', 'Michael Gambon', 'Bill Nighy', 'Bill Paterson', 'Tom Courtenay', 'Bertie', 'Nigel Launder', 'Oliver Tobias', 'Michael Heath', 'Phil Robertson', 'Felicity Montagu', 'Jacqueline Tong', 'Frank Williams', 'Mark Gatiss', 'Holli Dempsey', 'Sarah Lancashire', 'Alison Steadman', 'Catherine Zeta-Jones', 'Martin Savage', 'Julia Foster', 'Annette Crosbie', 'Ian Lavender', 'Alan Turkington', 'Laurence Dobiesz', 'Mark Warner', 'Ellen Capron', 'David Hinde', 'Stuart Adams', 'Stewart Short', 'Neil Broome', 'Chris Dale', 'Philip Gascoyne', 'Paul Hodgson', 'Alan Jackson', 'Harry Knight', 'Susan Dukes', 'Rebecca Rosenberg', 'Clare Crowther', ""Julia O'Toole"", 'Angela Baines', 'Angela Jobson', 'Ray g Johnson', 'Patrick Carney Junior', 'Ryan Pickard', 'Jacob Robson', 'Andrew Ruff', 'Craig Smith', 'David Swift', 'Jonathan Taylor', 'Nicola-Jayne Wells', 'Ben Williams', 'Patricia Winker', 'Andrew Woolgar']","['Comedy', 'War']",['gb'],"['en', 'de']",Not Rated,,,,5.2,6894.0,05 Feb 2016 (UK),Dad's Army,Oliver Parker,Hamish McColl,,Ann Croft,Penny Croft,DJ Films,,Charlie Mole,Guy Bensley,Christopher Ross,Liz Griffiths,Alexandra Beahan,Giulia Ballone
