Name,ID
 Ricky DeRosa,5637457.0
 Lorin Akers,3239197.0
 Liam Neeson,553.0
Zoe Saldana,757855.0
 Gerald Langiri,6142023.0
 Michael Bodnar,91018.0
 Noel Clarke,164929.0
 Patrick Adam,2222281.0
 Eri Takeuchi,3016708.0
 Su-yeon Cha,3005911.0
Frankie Agyemang],2296375.0
 Lillian Gish,1273.0
 Linh Dan Pham,199006.0
 Lee Ingleby,408846.0
 Philippe Résimont,720273.0
Alan John,8703928.0
 Gillian Apter,1368781.0
Sylvie Legault,499237.0
 Meghan Ory,651441.0
 Stefania Corona,1662372.0
Shazada Hussein,3663668.0
 Kathryn Redwood,3138288.0
Grace Lynn Kung,475129.0
Gauri Ingavale,7080145.0
Luci Christian,160049.0
Trevor Eve,263368.0
 Jonathan Scarfe,769157.0
 Assi Dayan,206646.0
 Nicole Roynard,7006886.0
 Paul Prado,2872180.0
 Rainn Wilson,933988.0
 Ayse Kökçü,1846979.0
Boran Jing,3628606.0
 Siuman Ko,3620523.0
 Marina Andruix,2658169.0
Maryam Zaree,1877776.0
 Angela Pietropinto,682922.0
Angelica Lee,496806.0
Ellen Barkin,289.0
 Erena,1971116.0
 Jeff Daniel Phillips,680489.0
Nick Ndeda,4087135.0
Elliott Armstrong,4865055.0
 Michael Conlon,7576956.0
Ray Winterhalt,6871575.0
Marcel Becker,2503003.0
Eryn Brooke,1404372.0
Danielle Darrieux,201638.0
Cody Dearing,5251639.0
Dominique Abel,8442.0
 Greg Kinnear,1427.0
Idris Elba,252961.0
 Christina Souza,530845.0
John Cusack,131.0
 Richard Crenna,1077.0
 Bruce Davison,1117.0
Marcia Gay Harden,1315.0
Stephen Shellen,791156.0
Johnny Depp,136.0
Anna Kamenkova,436566.0
 Masashi Oka,4811997.0
 Halston Sage,4296013.0
Joslyn Jensen,2599759.0
Jeff Roop,740371.0
Anne Marie Betts,2865967.0
 Sully Boyar,101604.0
 Agnes Bruckner,115671.0
Mamoru Miyano,1465001.0
Cristian Artigas,10216462.0
 Roberto Quijano,4303339.0
Miyu Irino,997115.0
 Wayne W. Johnson,3900115.0
 Juan Blanco,4731746.0
 Detlev Buck,118345.0
 Julio Oscar Mechoso,575339.0
 Avinash Dhyani,5136123.0
Carolyn Eby,10219440.0
Kamalika Banerjee,3358260.0
 Sylvester Stallone,230.0
Jamie Bell,68260.0
 Minnie Driver,378.0
Eun-Kyung Shin,793781.0
 Pablo Escamilla,5099282.0
Amelia Trinidad,5278059.0
Chris Cain,2169056.0
Kate Upton,4478322.0
Barbie,3747326.0
 Johannes Maier,4174214.0
Rupert Graves,1291.0
 Chris Clark,163770.0
Riley Black,4765276.0
Jason Mewes,582939.0
Philippe Torreton,868881.0
 Joe Shefer],9176832.0
Pakorn Chadborirak,3278037.0
 Deborah Kara Unger,679.0
Carmine Di Pasquale,1932340.0
Altmash Shakreen,8622447.0
 Owen Wilson,5562.0
Christopher Dane,2297708.0
 Tenoch Huerta,2204178.0
Tony Todd,865302.0
Joey Brown,5179682.0
 Antonio Bachiller,4900182.0
Boti Bliss,88502.0
 Mami Koyama,468708.0
Maxime Giffard,2192005.0
Oldrich Kaiser,435200.0
 Selma Blair,4757.0
 Yôta Kawase],1241578.0
Tomasz Banak,4201450.0
 Tracy Hyde,405028.0
 Bahareh Kian Afshar,4983326.0
Alex Sanger,801882.0
Kiersey Clemons,4169922.0
Ashley Olsen,1580.0
Khalid Abdalla,2043234.0
 Ulysses Salmon Wiand,8478566.0
Pierre Niney,2582755.0
Thomas Kadman,2706124.0
Andrew Brown,8113259.0
 Pete Townshend,870175.0
Bobby McCulloch,7470907.0
 Jamie Anderson,26857.0
Tom Kane,437454.0
Steve Austin,42524.0
 Shaheizy Sam,3603159.0
Ram Charan,2776304.0
 Hyo-Jin Kong,1045839.0
 Ellen DeGeneres,1122.0
Tom Kenny,444786.0
 Josh Hutcherson,1242688.0
Chloe Bennet,4032297.0
Caryn Peterson,2944939.0
 Gary Ray Moore,2744525.0
 Glenda Jackson,413559.0
 Keith David,202966.0
 Jonathan Demurger,218817.0
 Milagros Del Carpio,215457.0
Peggy Fu,6105983.0
Erik Rivera,2111737.0
Richard Moss,608949.0
Craig Noels,3362543.0
 Cosmo Jarvis,4008605.0
Peter Frampton,289759.0
 Walter Pidgeon,682074.0
 Philippe Mangeot,542181.0
Danny Lee,497097.0
 Patton Oswalt,652663.0
Lance Henriksen,448.0
Kyôka Suzuki,840624.0
 Korina Ianniello,4229402.0
 James Gandolfini,1254.0
Frankeli Bencosme,2146249.0
Eric De Kuyper,209154.0
 Nikola Pavlovic,9719734.0
Adam Scott,4395.0
 Sven Nordin,635109.0
Gérald Laroche,488417.0
Nichola Burley,1978579.0
Jaime Arcos,5379204.0
 Deborah Zoe,957556.0
Joseph Ciminera,1784327.0
 Antony Langdon,486018.0
Sergi Mateu,558363.0
Peta-Marie Rixon,547296.0
 Damian Carvalho,4299447.0
Matthew Macfadyen,532193.0
 Zuzana Sebová,3332248.0
 Siddharth,1413459.0
 Eric Haberman,1836658.0
Carole Mathews,290190.0
Myriam Mézières,617790.0
 Nancy Kelly,446715.0
Maksim Artamonov,3312643.0
 Takashi Sorimachi,815043.0
 Chris New,2773325.0
 Carolyn Christian],54354.0
 Jacinda Barrett,57150.0
Ray Winstone,935653.0
Fukusuke Nakamura,1655147.0
 Leonora Ecker,1920376.0
 Chris Pine,1517976.0
 John Sparkes,816950.0
Nick Knipe,7640003.0
Megan Fox,1083271.0
Evangelia Randou,2032234.0
Ashley Pishock,4076618.0
Nina Louise Buttkereit,1064343.0
 Lucy DeVito,2192439.0
 John Lloyd Young,1638365.0
Linus Roache,730070.0
 Valter Vicente Pinho Neto,8635750.0
 Lauren Prewer,5989264.0
 Gilbert Donahue,9526537.0
Zachary Davis Brown,5664864.0
 Takayuki Yamada,1303233.0
Tserendolgor Munkhbat,6985004.0
 Lilian Brock,1822744.0
Matt Czuchry,194516.0
 Petri Hagström,4445825.0
Kimika Ichijo,
 Karl Kranzkowski,469843.0
 Wes Ramsey,709095.0
 Jacob Körner,5473362.0
Loubna Abidar,7327253.0
 Claire Winters,1033675.0
 Sana Jammelieh,8369604.0
Esti Kosowitzki,1195171.0
 Fabrizio Rongione,740090.0
Aaron Abrams,1378320.0
Lisa Russo,1023104.0
 Liam Hemsworth,2955013.0
Syra Shehroz,8053338.0
Arnold Schwarzenegger,216.0
 Maxime Foerste,283815.0
Patrick Flecken,1428514.0
Rachel Melvin,1560493.0
 Kiera Chaplin],1009390.0
Joseph Andrew Schneider,2529144.0
Marlon Vilstrup,1270509.0
 Kiko Mizuhara,3460467.0
 Joel Gretsch,340408.0
Funda Eryigit,2985917.0
Simon Baker,48932.0
Barbara Niven,18271.0
 Jim Sturgess,836343.0
 Georbis Martínez,1550552.0
Jeffrey Dean Morgan,604742.0
 Casey Affleck,729.0
Kata Gáspár,1393772.0
 Susan Sarandon,215.0
Ahmad Kavari,3441430.0
 Kyra Sedgwick,1718.0
 Adam Scott,4395.0
Farhan Akhtar,1027719.0
 Alan Van Sprang,888022.0
Valerio Mastandrea,557609.0
 Susan Benenson,70891.0
Eric Tu,1475727.0
Jocelin Donahue,2439994.0
 Tommy Propson,3833864.0
 Maximiliano García,306379.0
 Daisy Ridley,5397459.0
Knute Horwitz,2619307.0
 Ángel de Andrés López,29278.0
Bee Moe $lim,3466577.0
 Emily Bolanos,8660603.0
 Ida Nowakowska,1442278.0
 Natalya Surkova,1187374.0
 Ryeowon Jung,1585573.0
Josh Austin,1138829.0
 Emily Blunt,1289434.0
Uche Nwadili,5772243.0
Delphine Chanéac,152035.0
 Jessica Belda,3098312.0
 Rene Auguste,3588406.0
 Ryôma Baba,3779027.0
 Luca Verhoeven,894199.0
 Cem Özer,960238.0
Flavia Atencio,2136480.0
Mary Corwyn,1513724.0
 Nikki Griffin,1330512.0
 Clyde Lewis,1071347.0
Matthew Perry,1612.0
Chris Ambrose,24386.0
 Richard Griffiths,341743.0
 Clem Maloney,1860080.0
Christoph Siewert,6918221.0
Natasja Bode,8977165.0
 Ron Smoorenburg,810653.0
 David Zimmerschied,2418053.0
 William Dick,225298.0
 Kyah Baby,8192693.0
Jamie Tarantini,4510490.0
Mireille Enos,257969.0
Will Smith,226.0
Noah Centineo,3170207.0
Taran Killam,453115.0
 Justin Long,519043.0
Nikos Giannopoulos,947961.0
 Olga von Luckwald,3043370.0
Viineet Kumar,1277547.0
Ha-neul Kim,453452.0
Guy Defferary,2542267.0
 José María Serrano,2347408.0
David Hyde Pierce,1383.0
 Hiten Kumar,6204616.0
Andrea Metcalf],6656623.0
 Vladek Sheybal,792996.0
 Lori Singer,1742.0
 Chris Charais,7458751.0
Baburaj,2055008.0
 Mugi Kadowaki,5282266.0
 Tony the Horse,1209936.0
 Jess Willard,929615.0
 Ydaiber Orozco,2418861.0
Patrick Jahns,3064313.0
Chris J. Murray,3042235.0
 Josh Lewellen,7347510.0
Ferry Heijne,1319056.0
 Donald Holden,390184.0
Tina Chandorkar,7624990.0
 Bayish Ismanov,6858006.0
Robert Walter Colombini,7675079.0
Prasenjit Chatterjee,154146.0
 Maricar De Mesa,1202411.0
Android 4k,3109811.0
 Marcelo Laham,1118730.0
 Amanda Redman,714985.0
 Gerard McSorley,574561.0
 Kaitlyn Frotton,4577323.0
Frédérique Bel,1078628.0
Ellen Burstyn,995.0
 Chris Carmack,1377001.0
Georgia Groome,2102872.0
M.R. Gopakumar,329697.0
Sara Foster,1246371.0
 Jennifer Somers Kipley,3101584.0
 Laurent Rejto,1818245.0
 Raima Sen,784025.0
 Tyron Leitso,500739.0
 Natalie Martins,5187917.0
 Anna Margaret Hollyman,2385935.0
 Katherine Lee,1290111.0
 Mary Page Keller,5081.0
 Bit-na Lee,7686225.0
 Mary-Kate Olsen,1581.0
Riria Baba,6186391.0
 Ewan McGregor,191.0
Maika Monroe,2140860.0
 Spencer Wilding,1872855.0
 Andy Apollo,5121393.0
David Scott Diaz,4035707.0
Kristen Bell,68338.0
 Fabio De Luigi,209948.0
 Jimi Busuttil,5441645.0
 Iris Pen,2326724.0
Parviz Parastui,660978.0
 Dave Trimble,1345143.0
" ""Sofia Black-DElia""",3733763.0
 Herb Caillouet,9300501.0
Mathew Karedas,360481.0
 Thomas Gibson,4959.0
 D.L. Hughley,401018.0
Matt Foyer,289429.0
Ian Brooker,111770.0
 Madhala Ranga Rao,8508826.0
IHARA,407296.0
Urmila Matondkar,7107.0
 Sebastian Cabot,1982.0
Fairuza Balk,103.0
 Cuba Gooding Jr.,421.0
Robert Wahlberg,906301.0
 Nimrat Kaur,1909661.0
Anne-Marie Duff,240359.0
Benicio Del Toro,1125.0
 Kenny Luper,526902.0
Suzan Demircan,1104981.0
Anna Sherrington],3891200.0
Samuel Le Bihan,494078.0
 Jiang Han Gan,5645284.0
Todd Schroeder,775539.0
 Alison Brie,1555340.0
 Bryan Session,973600.0
 Ignat Akrachkov,15531.0
 Tony Danza,1103.0
 Ugur Kurt,5090216.0
 Kavya Madhavan,534858.0
Jamie Chung,1512166.0
Brogan Burnside,3383454.0
"""Kenichi Matsuyama""",1947564.0
Arisa Mizuki,594656.0
Paul Carafotes,135899.0
Toshiyuki Nishida,632664.0
 Rani Mukerji,611552.0
Timothy Paul Taylor,3967150.0
 Mike Faist,4576311.0
 Jeremy Piven,5315.0
Jacob Tremblay,5016878.0
 Farah Karimaee,4204414.0
Alejandro Awada,43389.0
 Robin Williams,245.0
Parambrata Chattopadhyay,1913625.0
Margrét Ákadóttir,15041.0
Sumana Gomes,5551944.0
 Nikos Aliagas,1080611.0
 Christopher Lee,489.0
Debra Rixon],1644256.0
 Macaulay Culkin,346.0
 Farah White,924784.0
 Kerris Dorsey,1748388.0
Ben McCain,564580.0
James Allodi,21548.0
Arya Babbar,1191646.0
 Chiharu Niiyama,639122.0
Tammy Alverson,1383855.0
Matthis Lebrun,6674175.0
Ronny Stein,7424059.0
 Ameesha Kavindi,9503471.0
Tim Cleary,2729883.0
Alex Bauman,1504164.0
 Deborah Rush,750658.0
Brittany Snow,811242.0
 Fred Van Kuyk,887336.0
Brendan Fraser,409.0
Thomas Gullestad,4440340.0
 Hussein Sami,4841645.0
Leo Martinez,553604.0
Atsushi Abe,8336.0
Kristian Leth,504655.0
 J. Vignesh,7311942.0
 Mark P. Shea,3209448.0
 Girija Shettar,6430.0
 Jitendra Joshi,1241555.0
 William Lee Scott,5406.0
Aaliyah,4691.0
Robert Stadlober,821177.0
 Manuela Morales,8498788.0
Nicholas Jacob,4966502.0
Tejaswi Madivada,5959235.0
 James Browning,2294429.0
 Anthony Chau-Sang Wong,938893.0
Bobby Bozek,7964719.0
 Johann Urb,1053380.0
 Danny Sapani,764527.0
Michelle Elaine,3703656.0
 Sebastian Alonso,5348210.0
 Matt Lanter,1782667.0
Sommer Fox,5640623.0
Nicolaus von der Recke,7169721.0
 Michael Sheen,790688.0
 Jacob Tremblay,5016878.0
 Trieste Kelly Dunn,242654.0
Noa Koler,2858661.0
 Julia Blake,86611.0
 John Beasley,64040.0
 Sarah Polley,1631.0
Josh Hartnett,1326.0
 Masoumeh Bakhshi,1274764.0
 David La Haye,478640.0
 Harriet Andersson,27683.0
 Anna Ishibashi,3087358.0
Spencer Lighte,3066309.0
Kwang-rok Oh,1059108.0
 Colin Farrell,268199.0
 Rachel Quinn,2745310.0
 Siti Aisyah Masgot,6161126.0
Peter Cilella,1977378.0
 Christopher Lambert,483.0
 Lisa Loven Kongsli,2966840.0
Ashok Selvan,5654463.0
Nick Swardson,841910.0
 Hallie Eisenberg,4893.0
Suki Waterhouse,4025229.0
 Massimo Boldi,92789.0
 Justin Guarini,1227702.0
 Daniel Day-Lewis,358.0
 Hyo-Joo Han,2174122.0
Ricardo Andres,1913412.0
 Glória Pires,685123.0
 Jake Gyllenhaal,350453.0
Vicky Krieps,3043279.0
 Karamjit Anmol,3792384.0
 Doug Cartwright,5861221.0
 Tae-ri Kim,3892241.0
Do-won Kwak,3483072.0
 Haylee Jaeger,6196186.0
Josiah Polhemus,3427096.0
Julia Roberts,210.0
Veronika Zilková,956479.0
Birol Ünel,960379.0
Joel David Moore,601376.0
 JC Parker,1604074.0
 I. Gusti Ayu Puspawati,4001891.0
 Andrey Smirnov,807033.0
 Rajan Modi,3823686.0
Alexandros Logothetis,1300701.0
 Rudy Blomme,1900328.0
Phill Ragland,1360604.0
Marta Etura,1011070.0
Bodil Jørgensen,433697.0
Ray Stevenson,829032.0
 Natalia Salas,3256220.0
 Carlo Cecchi,147605.0
Tyrone Tann,849562.0
 Lance Gross,2342614.0
 Mark Frazer,292528.0
Martin Starr,771414.0
Suzuka Ohgo,1797214.0
 John C. Reilly,604.0
 Brian Marc,6891629.0
 Parker Sawyers,4554036.0
Fanny Ardant,272.0
 Ronit Elkabetz,253813.0
Anne Paul,666759.0
Francis Ducharme,1588275.0
 Oscar Dyekjær Giese,5489327.0
 Luis Ernesto Franco,1824330.0
Laura Vandervoort,888882.0
Thomas Kretschmann,470981.0
Bennet Guillory,347140.0
Monica Potter,
 Asami Usuda,1907973.0
Maria Clara Spinelli,2961026.0
Evangeline Lilly,1431940.0
Amber Perkins,2444005.0
 Michael Bowen,100889.0
 Annie Cordy,179684.0
Alexandre Alonso,6949661.0
 Sara Botsford,98597.0
Herb Astrow,4626959.0
Nandia Spartali,2856164.0
Brian Chamberlain,4313226.0
 Xavier Sotelo,1088071.0
Nicole Kruex,2933947.0
 Kathy Bates,870.0
Tim Meadows,5218.0
 Fikret Kuskan,476334.0
Karl Geary,311297.0
 Farrah Fawcett,396.0
Paul Sanchez,584052.0
 Ricardo Darín,201857.0
Leonardo DiCaprio,138.0
 Brit Marling,1779870.0
 Rachel Ticotin,1797.0
 Roman Christou,9361594.0
Maki Sakai,1153332.0
Karel Roden,734558.0
Daniel Razon],705356.0
 Nayanthara,1521381.0
 Nick Box,4086158.0
Vincenzo Salemme,758033.0
 Douglas M. Griffin,341174.0
Prithviraj Sukumaran,1335387.0
 Tracy Morgan,605079.0
 Jo Weil,917956.0
Levi Oliver,2112316.0
Simone Landers,9352908.0
Jahla Brown,7082759.0
 Matthew Cassar,7917337.0
Yoo-jin Kim,1951983.0
 Twinkle Khanna,7012.0
 Basabi Bannerjee,1397278.0
 Matt Bush,1926948.0
Sennia Nanua,6451469.0
Dan Leis,500542.0
Lambert Wilson,933727.0
Xiaotong Guan,1714990.0
Ozan Akbaba,4373784.0
Michael Chan,151033.0
David Allan Rohrer,8995232.0
 Craig Quist,4400677.0
Rita Assemany,988895.0
Kim Basinger,107.0
 Samuel Le Bihan,494078.0
 Elijah Wood,704.0
Martin Anda,2532685.0
Joanne Crawford,1169701.0
Cameron Daddo,196592.0
 Marco Loverso,6043956.0
 Hamza Abu-Aiaash,2351360.0
Frank Carlopio,2010596.0
 Mark Webber,916406.0
Siva Balaji,2469281.0
Shintarô Akutsu,4105509.0
 Robin De Lano,1220565.0
 Tim Blake Nelson,625789.0
 Daisuke Matsunaga,3631096.0
 Meysam Nayebzadeh,5420318.0
 Ralph Hatley,1750851.0
Eric Sykes,843059.0
Marylouise Burke,121793.0
 Kate Ashfield,38918.0
 André Jung,432510.0
Jennifer Brian,4761694.0
 Marilín Urios,9023587.0
Monica Calhoun,4793.0
Al Domeyko,1141225.0
Luis Gatica,309676.0
Ilya Malakov,8430965.0
Sergey A.,5954636.0
 Josh Hamilton,357979.0
 N.O.R.E.,1099891.0
 Chris Evans,262635.0
Eol Lee,1060442.0
 Bernie Mac,5170.0
Dusan Jovic,4883960.0
 Harisree Asokan,1428080.0
Anne Dorval,234237.0
 Pascal Greggory,339621.0
 Lela Edgar,1728390.0
Joey Kern,449466.0
Vincent Elbaz,252979.0
Dario Yazbek Bernal,3359494.0
Tori Vild,6046693.0
Curt Andersen],6098640.0
Karina Arroyave,37410.0
 Kanye West,1577190.0
 Tiffany Thornton,1658597.0
 Logan Marshall-Green,1334869.0
Jaya Bachchan,80149.0
 Martín Joffré,6213062.0
 Paige Turco,876958.0
Laudya Cynthia Bella,2534118.0
Antonio Resines,720277.0
 Sukanya Kongkawong,1817417.0
Marla Sokoloff,5448.0
 Saranya Ponvannan,764853.0
 Patrick Fugit,297578.0
 Chi McBride,564277.0
 Pamela Hallatu,6567939.0
Benjamin Bratt,973.0
Baharum Abdu,3183257.0
 Matt McFarland,2676405.0
James Duggan,240909.0
 Andy Davoli,205789.0
Markku Peltola,671326.0
 Michelle Fairley,265610.0
 Wei Liuhong,9742242.0
Julia Louis-Dreyfus,506.0
 Beanie Sigel,797421.0
Kakhi Kavsadze,442680.0
Mai Henmi,11023395.0
