Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
The Grudge 2,2006,PG-13,13 Oct 2006,102 min,"Horror, Thriller",Takashi Shimizu,"Stephen Susco, Takashi Shimizu (film ""Ju-On: The Grudge"")","Sarah Michelle Gellar, Amber Tamblyn, Arielle Kebbel, Takako Fuji",Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.,"English, Japanese","USA, Japan",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.0,"45,002",tt0433386,movie,06 Feb 2007,"$39,143,839",Sony Pictures Entertainment,N/A,True
Pulse,2006,PG-13,11 Aug 2006,90 min,"Horror, Sci-Fi",Jim Sonzero,"Wes Craven (screenplay), Ray Wright (screenplay), Kiyoshi Kurosawa","Kristen Bell, Ian Somerhalder, Christina Milian, Rick Gonzalez","When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,4.8,"27,307",tt0454919,movie,05 Dec 2006,"$20,230,986",The Weinstein Company,N/A,True
My Super Ex-Girlfriend,2006,PG-13,21 Jul 2006,96 min,"Comedy, Romance, Sci-Fi",Ivan Reitman,Don Payne,"Uma Thurman, Luke Wilson, Anna Faris, Rainn Wilson","When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.1,"59,764",tt0465624,movie,19 Dec 2006,"$22,432,518",20th Century Fox,N/A,True
Monamour,2006,N/A,10 Jun 2006,94 min,Drama,Tinto Brass,"Tinto Brass, Carla Cipriani, Alina Rizzi (novel), Massimiliano Zanin","Anna Jimskaia, Riccardo Marino, Max Parodi, Nela Lucic","An attractive, yet neglected housewife will have a scandalous affair behind her husband's back at Mantua's renowned literary festival.",Italian,Italy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"3,827",tt0480919,movie,N/A,N/A,N/A,N/A,True
Behind the Mask: The Rise of Leslie Vernon,2006,R,13 Oct 2006,92 min,"Comedy, Horror, Thriller",Scott Glosserman,"Scott Glosserman, David J. Stieve","Nathan Baesel, Angela Goethals, Robert Englund, Scott Wilson",The next great psycho horror slasher has given a documentary crew exclusive access to his life as he plans his reign of terror over the sleepy town of Glen Echo.,English,USA,5 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.7,"20,147",tt0437857,movie,06 Jul 2004,N/A,Anchor Bay,N/A,True
The Wind that Shakes the Barley,2006,Not Rated,23 Mar 2007,127 min,"Drama, War",Ken Loach,Paul Laverty,"Cillian Murphy, Pádraic Delaney, Liam Cunningham, Orla Fitzgerald","Against the backdrop of the Irish War of Independence, two brothers fight a guerrilla war against British forces.","English, Irish, Latin","Ireland, UK, Germany, Italy, Spain, France, Belgium, Switzerland, Netherlands",6 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.5,"43,054",tt0460989,movie,04 Sep 2007,"$1,779,320",IFC First Take,N/A,True
"Paris, je t'aime",2006,R,15 Jun 2007,120 min,"Comedy, Drama, Romance","Olivier Assayas, Frédéric Auburtin, Emmanuel Benbihy, Gurinder Chadha, Sylvain Chomet, Ethan Coen, Joel Coen, Isabel Coixet, Wes Craven, Alfonso Cuarón, Gérard Depardieu, Christopher Doyle, Richard LaGravenese, Vincenzo Natali, Alexander Payne, Bruno Podalydès, Walter Salles, Oliver Schmitz, Nobuhiro Suwa, Daniela Thomas, Tom Tykwer, Gus Van Sant","Tristan Carné (original idea), Emmanuel Benbihy (transitions), Bruno Podalydès (segment), Paul Mayeda Berges (segment), Gurinder Chadha (segment), Gus Van Sant (segment), Joel Coen (segment), Ethan Coen (segment), Walter Salles (segment), Daniela Thomas (segment), Christopher Doyle (segment), Rain Li (in collaboration with), Gabrielle Keng (in collaboration with), Isabel Coixet (segment), Nobuhiro Suwa (segment), Sylvain Chomet (segment), Alfonso Cuarón (segment), Olivier Assayas (segment), Oliver Schmitz (segment), Richard LaGravenese (segment), Vincenzo Natali (segment), Wes Craven (segment), Tom Tykwer (segment), Gena Rowlands (segment), Alexander Payne (segment), Nadine Eïd (segment), Frédéric Auburtin (transitions), Jean-Pierre Ronssin (transitions), Jane Hawksley (transitions), Vincent Poymiro (transitions), Paul Mayeda Berges (screenplay), Nadine Eïd (screenplay)","Fanny Ardant, Julie Bataille, Leïla Bekhti, Melchior Derouet","Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened.","French, English, Spanish, Mandarin, Arabic","France, Liechtenstein, Switzerland, Germany, USA",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.3,"68,475",tt0401711,movie,13 Nov 2007,"$4,857,376",First Look Pictures,N/A,True
Catch and Release,2006,PG-13,26 Jan 2007,124 min,"Comedy, Drama, Romance",Susannah Grant,Susannah Grant,"Jennifer Garner, Timothy Olyphant, Sam Jaeger, Kevin Smith",A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.0,"22,656",tt0395495,movie,08 May 2007,"$15,269,668",Sony Pictures Entertainment,N/A,True
Turistas,2006,R,01 Dec 2006,93 min,"Horror, Mystery, Thriller",John Stockwell,Michael Arlen Ross,"Josh Duhamel, Melissa George, Olivia Wilde, Desmond Askew",A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.,"English, Portuguese",USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.4,"34,625",tt0454970,movie,27 Mar 2007,"$6,908,651",Fox Atomic,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
World Trade Center,2006,PG-13,09 Aug 2006,129 min,"Drama, History, Thriller",Oliver Stone,"Andrea Berloff, John McLoughlin (true story), Donna McLoughlin (true story), William Jimeno (true story), Allison Jimeno (true story)","Nicolas Cage, Maria Bello, Connor Paolo, Anthony Piccininni",Two Port Authority police officers become trapped under the rubble of the World Trade Center.,English,USA,4 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,5.9,"74,912",tt0469641,movie,29 Jan 2007,"$70,236,496",Paramount Pictures,N/A,True
Flyboys,2006,PG-13,22 Sep 2006,140 min,"Action, Drama, History, Romance, War",Tony Bill,"Phil Sears (screenplay), Blake T. Evans (screenplay), David S. Ward (screenplay), Blake T. Evans (story)","James Franco, Scott Hazell, Mac McDonald, Philip Winchester","The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.","English, French","UK, USA",2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.5,"39,824",tt0454824,movie,30 Jan 2007,"$13,048,522",MGM,N/A,True
Ice Age: The Meltdown,2006,PG,31 Mar 2006,91 min,"Animation, Adventure, Comedy, Family",Carlos Saldanha,"Peter Gaulke (screenplay), Gerry Swallow (screenplay), Jim Hecht (screenplay), Peter Gaulke (story), Gerry Swallow (story)","Ray Romano, John Leguizamo, Denis Leary, Seann William Scott","Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths.",English,USA,7 wins & 16 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.8,"239,415",tt0438097,movie,21 Nov 2006,"$195,300,000",20th Century Fox,N/A,True
The Painted Veil,2006,PG-13,19 Jan 2007,125 min,"Drama, Romance",John Curran,"Ron Nyswaner (screenplay), W. Somerset Maugham (novel)","Catherine An, Bin Li, Bin Wu, Alan David","A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.","English, Mandarin, French","China, USA, Canada",Won 1 Golden Globe. Another 10 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.5,"85,904",tt0446755,movie,08 May 2007,"$7,932,205",Warner Independent Pictures,N/A,True
Ultraviolet,2006,PG-13,03 Mar 2006,88 min,"Action, Adventure, Crime, Fantasy, Sci-Fi, Thriller",Kurt Wimmer,Kurt Wimmer,"Milla Jovovich, Cameron Bright, Nick Chinlund, Sebastien Andrieu","A beautiful hæmophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hæmophages.","English, Vietnamese",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,4.4,"77,178",tt0370032,movie,27 Jun 2006,"$18,337,122",Sony Pictures,N/A,True
Wristcutters: A Love Story,2006,R,02 Nov 2007,88 min,"Comedy, Drama, Fantasy, Romance",Goran Dukic,"Goran Dukic (screenplay), Etgar Keret (short story ""Kneller's Happy Campers"")","Will Arnett, Abraham Benrubi, Leslie Bibb, Mark Boone Junior",A film set in a strange afterlife way station that has been reserved for people who have committed suicide.,"English, Russian","USA, UK",9 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.3,"51,618",tt0477139,movie,18 May 1999,N/A,N/A,N/A,True
Half Nelson,2006,R,22 Sep 2006,106 min,Drama,Ryan Fleck,"Ryan Fleck, Anna Boden","Ryan Gosling, Jeff Lima, Shareeka Epps, Nathan Corbett",An inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.,English,USA,Nominated for 1 Oscar. Another 29 wins & 47 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.2,"81,206",tt0468489,movie,24 Apr 2007,"$2,591,047",ThinkFilm,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Alex Rider: Operation Stormbreaker,2006,PG,13 Oct 2006,93 min,"Action, Adventure, Family, Thriller",Geoffrey Sax,"Anthony Horowitz (novel), Anthony Horowitz (screenplay)","Sarah Bolger, Robbie Coltrane, Stephen Fry, Damian Lewis","After the death of his uncle, the 14-year-old schoolboy Alex Rider is forced by the Special Operations Division of the UK's secret intelligence service, MI6, into a mission which will save millions of lives.",English,"UK, USA, Germany",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.1,"22,449",tt0457495,movie,22 May 2007,"$583,775",Weinstein Company,N/A,True
Southland Tales,2006,R,07 Dec 2007,145 min,"Comedy, Drama, Mystery, Sci-Fi, Thriller",Richard Kelly,Richard Kelly,"Carlos Amezcua, Curtis Armstrong, Robert Benz, Todd Berger","During a three day heat wave just before a huge 4th of July celebration, an action star stricken with amnesia meets up with a porn star who is developing her own reality TV project, and a policeman who holds the key to a vast conspiracy.",English,"France, Germany, USA",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.4,"35,530",tt0405336,movie,18 Mar 2008,"$227,365",Samuel Goldwyn Films,N/A,True
Rang De Basanti,2006,Not Rated,26 Jan 2006,167 min,"Comedy, Drama",Rakeysh Omprakash Mehra,"Renzil D'Silva (screenplay), Prasoon Joshi (dialogue), Rakeysh Omprakash Mehra (screenplay), Kamlesh Pandey (story)","Aamir Khan, Siddharth, Sharman Joshi, Kunal Kapoor","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.","Hindi, Punjabi, English",India,Nominated for 1 BAFTA Film Award. Another 17 wins & 19 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,"102,716",tt0405508,movie,01 Jan 1998,N/A,N/A,N/A,True
Bug,2006,R,25 May 2007,102 min,"Drama, Thriller",William Friedkin,"Tracy Letts (screenplay), Tracy Letts (play)","Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins",An unhinged war veteran holes up with a lonely woman in a spooky Oklahoma motel room. The line between reality and delusion is blurred as they discover a bug infestation.,English,"USA, Germany",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.1,"31,650",tt0470705,movie,25 Sep 2007,"$7,006,708",Lionsgate Films,N/A,True
The Benchwarmers,2006,PG-13,07 Apr 2006,80 min,"Comedy, Sport",Dennis Dugan,"Allen Covert, Nick Swardson","Rob Schneider, David Spade, Jon Heder, Jon Lovitz",A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard children's Little League squads.,"English, Spanish",USA,7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,5.5,"46,212",tt0437863,movie,25 Jul 2006,"$57,651,794",Sony Pictures Releasing,N/A,True
Alien Autopsy,2006,PG-13,07 Apr 2006,95 min,"Biography, Comedy, Sci-Fi",Jonny Campbell,William Davies,"Declan Donnelly, Anthony McPartlin, Bill Pullman, Götz Otto",Humoristic reconstruction of the 1995 scandal related to the fake documentary The Alien Autopsy (1995) about the Roswell incident.,English,"Germany, UK",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,5.8,"7,019",tt0466664,movie,21 Sep 2010,N/A,Warner Home Video,N/A,True
Stay Alive,2006,PG-13,24 Mar 2006,85 min,"Fantasy, Horror, Mystery, Sci-Fi, Thriller",William Brent Bell,"William Brent Bell, Matthew Peterman","Jon Foster, Samaire Armstrong, Frankie Muniz, Jimmi Simpson","For a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the Blood Countess.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",24,5.1,"28,909",tt0441796,movie,19 Sep 2006,"$22,999,535",Buena Vista,N/A,True
The Grudge 2,2006,PG-13,13 Oct 2006,102 min,"Horror, Thriller",Takashi Shimizu,"Stephen Susco, Takashi Shimizu (film ""Ju-On: The Grudge"")","Sarah Michelle Gellar, Amber Tamblyn, Arielle Kebbel, Takako Fuji",Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.,"English, Japanese","USA, Japan",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.0,"45,002",tt0433386,movie,06 Feb 2007,"$39,143,839",Sony Pictures Entertainment,N/A,True
Pulse,2006,PG-13,11 Aug 2006,90 min,"Horror, Sci-Fi",Jim Sonzero,"Wes Craven (screenplay), Ray Wright (screenplay), Kiyoshi Kurosawa","Kristen Bell, Ian Somerhalder, Christina Milian, Rick Gonzalez","When their computer hacker friend accidentally channels a mysterious wireless signal, a group of co-eds rally to stop a terrifying evil from taking over the world.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,4.8,"27,307",tt0454919,movie,05 Dec 2006,"$20,230,986",The Weinstein Company,N/A,True
My Super Ex-Girlfriend,2006,PG-13,21 Jul 2006,96 min,"Comedy, Romance, Sci-Fi",Ivan Reitman,Don Payne,"Uma Thurman, Luke Wilson, Anna Faris, Rainn Wilson","When a regular guy dumps a superhero for her neediness, she uses her powers to make his life a living hell.",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.1,"59,764",tt0465624,movie,19 Dec 2006,"$22,432,518",20th Century Fox,N/A,True
Zoom,2006,PG,11 Aug 2006,83 min,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Peter Hewitt,"Adam Rifkin (screenplay), David Berenbaum (screenplay), Adam Rifkin (screen story), Jason Lethcoe (novel)","Tim Allen, Courteney Cox, Chevy Chase, Spencer Breslin",Former superhero Jack is called back to work to transform an unlikely group of ragtag kids into superheroes at a private academy.,English,USA,4 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '3%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,4.3,"17,579",tt0383060,movie,02 Sep 2007,"$11,600,000",Sony Pictures Entertainment,N/A,True
The Foot Fist Way,2006,R,26 Sep 2008,85 min,Comedy,Jody Hill,"Ben Best, Jody Hill, Danny McBride","Danny McBride, Mary Jane Bostic, Ben Best, Spencer Moreno","An inept tae kwon do instructor struggles with marital troubles and an unhealthy obsession with fellow tae kwon do enthusiast Chuck ""The Truck"" Wallace.",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.3,"10,757",tt0492619,movie,23 Sep 2008,"$184,510",Paramount Vantage,N/A,True
The Ant Bully,2006,PG,28 Jul 2006,88 min,"Animation, Adventure, Comedy, Family, Fantasy",John A. Davis,"John A. Davis, John Nickle (book)","Julia Roberts, Nicolas Cage, Meryl Streep, Paul Giamatti","After Lucas Nickle floods an ant colony with his watergun, he's magically shrunken down to insect size and sentenced to hard labor in the ruins.",English,USA,1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,5.8,"35,096",tt0429589,movie,28 Nov 2006,"$28,100,000",Warner Bros. Pictures,N/A,True
Starter for 10,2006,PG-13,09 Mar 2007,92 min,"Comedy, Drama, Romance, Sport",Tom Vaughan,"David Nicholls (novel), David Nicholls (screenplay)","Joseph Friend, James Gaddas, Catherine Tate, Mark Gatiss","Set in 1985, working-class student Brian Jackson (McAvoy) navigates his first year at Bristol University.",English,"UK, USA",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.7,"20,878",tt0477095,movie,31 Jul 2007,"$177,442",Picturehouse,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
The Marine,2006,PG-13,13 Oct 2006,92 min,"Action, Comedy, Drama, Thriller",John Bonito,"Michelle Gallagher (story), Michelle Gallagher (screenplay), Alan B. McElroy (screenplay)","John Cena, Robert Patrick, Kelly Carlson, Anthony Ray Parker",A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,"English, Arabic",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,4.7,"31,193",tt0419946,movie,30 Jan 2007,"$18,719,747",20th Century Fox,N/A,True
Hoot,2006,PG,05 May 2006,91 min,"Adventure, Comedy, Family",Wil Shriner,"Wil Shriner (screenplay), Carl Hiaasen (novel)","Luke Wilson, Logan Lerman, Brie Larson, Tim Blake Nelson","A young man (Lerman) moves from Montana to Florida with his family, where he's compelled to engage in a fight to protect a population of endangered owls.",English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.5,"7,516",tt0453494,movie,15 Aug 2006,"$8,080,116",New Line Cinema,N/A,True
Hollywoodland,2006,R,08 Sep 2006,126 min,"Biography, Crime, Drama, History, Mystery, Romance, Thriller",Allen Coulter,Paul Bernbaum,"Adrien Brody, Diane Lane, Ben Affleck, Bob Hoskins","A detective examines the mysterious death of George Reeves, the star of the television series Adventures of Superman (1952).","English, Spanish",USA,Nominated for 1 Golden Globe. Another 3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.5,"31,561",tt0427969,movie,06 Feb 2007,"$14,271,459",Focus Features,N/A,True
Death Note,2006–2007,TV-14,21 Oct 2007,24 min,"Animation, Crime, Drama, Fantasy, Mystery, Thriller",N/A,N/A,"Mamoru Miyano, Brad Swaile, Vincent Tong, Ryô Naitô",An intelligent high school student goes on a secret crusade to eliminate criminals from the world after discovering a notebook capable of killing anyone whose name is written into it.,Japanese,Japan,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '9.0/10'}]",N/A,9.0,"196,569",tt0877057,series,,,,,True
Bobby,2006,R,23 Nov 2006,117 min,"Biography, Drama, History",Emilio Estevez,Emilio Estevez,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez","The story of the assassination of U.S. Senator Robert F. Kennedy, who was shot in the early morning hours of June 5, 1968 in the Ambassador Hotel in Los Angeles, California, and twenty-two people in the hotel, whose lives were never the same.","English, Spanish",USA,Nominated for 2 Golden Globes. Another 7 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,7.0,"40,257",tt0308055,movie,10 Apr 2007,"$11,098,707",The Weinstein Co.,N/A,True
Take the Lead,2006,PG-13,07 Apr 2006,118 min,"Drama, Music",Liz Friedlander,Dianne Houston,"Antonio Banderas, Rob Brown, Yaya DaCosta, Alfre Woodard",The real story of a dance teacher who believed in the talent of a group of problem kids.,English,USA,1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.6,"23,981",tt0446046,movie,29 Aug 2006,"$34,703,228",New Line Cinema,N/A,True
All the King's Men,2006,PG-13,22 Sep 2006,128 min,"Drama, Thriller",Steven Zaillian,"Steven Zaillian (screenplay), Robert Penn Warren (novel)","Sean Penn, Jude Law, Anthony Hopkins, Kate Winslet","Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.",English,"Germany, USA",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.2,"22,882",tt0405676,movie,17 Jul 2007,N/A,N/A,N/A,True
Scoop,2006,PG-13,28 Jul 2006,96 min,"Comedy, Crime, Mystery",Woody Allen,Woody Allen,"Jim Dunk, Robert Bathurst, Geoff Bell, Christopher Fulford","An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.",English,"UK, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.7,"77,108",tt0457513,movie,21 Nov 2006,"$10,467,056",Focus Features,N/A,True
Hatchet,2006,R,02 Apr 2010,85 min,"Comedy, Horror, Thriller",Adam Green,Adam Green,"Joel David Moore, Amara Zaragoza, Deon Richmond, Kane Hodder","When a group of tourists in a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",English,USA,6 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,5.7,"27,393",tt0422401,movie,18 Dec 2007,N/A,Anchor Bay Entertainment,N/A,True
The Shaggy Dog,2006,PG,10 Mar 2006,98 min,"Comedy, Family, Fantasy",Brian Robbins,"Cormac Wibberley (screenplay), Marianne Wibberley (screenplay), Geoff Rodkey (screenplay), Jack Amiel (screenplay), Michael Begler (screenplay), Bill Walsh (earlier screenplay ""The Shaggy Dog""), Lillie Hayward (earlier screenplay ""The Shaggy Dog""), Don Tait (earlier screenplay ""The Shaggy D.A."")","Tim Allen, Kristin Davis, Zena Grey, Spencer Breslin",A man tries to live a normal life despite the fact that he sometimes turns into a sheepdog.,English,USA,2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,4.4,"17,390",tt0393735,movie,01 Aug 2006,"$61,039,681",Buena Vista,N/A,True
Firewall,2006,PG-13,10 Feb 2006,105 min,"Action, Crime, Thriller",Richard Loncraine,Joe Forte,"Harrison Ford, Virginia Madsen, Carly Schroeder, Jimmy Bennett","A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.8,"54,341",tt0408345,movie,05 Jun 2006,"$48,699,400",Warner Bros.,N/A,True
