Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Son of the Mask,2005,PG,18 Feb 2005,94 min,"Comedy, Family, Fantasy",Lawrence Guterman,Lance Khazei,"Jamie Kennedy, Alan Cumming, Liam Falconer, Ryan Falconer","Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",English,"USA, Germany",7 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,2.2,"49,565",tt0362165,movie,17 May 2005,"$16,967,576",New Line Cinema,N/A,True
Wolf Creek,2005,R,25 Dec 2005,99 min,"Horror, Thriller",Greg McLean,Greg McLean,"John Jarratt, Cassandra Magrath, Kestie Morassi, Nathan Phillips",Three backpackers stranded in the Australian outback are plunged in a hellish nightmare of insufferable torture by a sadistic psychopathic local.,"English, Swedish",Australia,3 wins & 26 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.2,"64,352",tt0416315,movie,11 Apr 2006,"$15,948,074",Weinstein Company,N/A,True
Get Rich or Die Tryin',2005,R,09 Nov 2005,117 min,"Biography, Crime, Drama, Music",Jim Sheridan,Terence Winter,"50 Cent, Adewale Akinnuoye-Agbaje, Joy Bryant, Omar Benson Miller","A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.","English, Spanish","USA, Canada",6 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.3,"41,952",tt0430308,movie,28 Mar 2006,"$30,885,034",Paramount Pictures,N/A,True
Bewitched,2005,PG-13,24 Jun 2005,102 min,"Comedy, Fantasy, Romance",Nora Ephron,"Nora Ephron, Delia Ephron, Sol Saks (television series)","Nicole Kidman, Will Ferrell, Shirley MacLaine, Michael Caine","Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched (1964).","English, Spanish",USA,2 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,4.8,"65,949",tt0374536,movie,25 Oct 2005,"$62,252,415",Columbia Pictures,N/A,True
xXx: State of the Union,2005,PG-13,29 Apr 2005,101 min,"Action, Adventure, Crime, Sci-Fi, Thriller",Lee Tamahori,"Rich Wilkes (characters), Simon Kinberg","Willem Dafoe, Samuel L. Jackson, Ice Cube, Scott Speedman","Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,4.4,"64,585",tt0329774,movie,26 Jul 2005,"$26,082,914",Sony Pictures,N/A,True
Thank You for Smoking,2005,R,14 Apr 2006,92 min,"Comedy, Drama",Jason Reitman,"Jason Reitman (screenplay), Christopher Buckley (novel)","Joan Lunden, Eric Haberman, Aaron Eckhart, Mary Jo Smith","Satirical comedy follows the machinations of Big Tobacco's chief spokesman, Nick Naylor, who spins on behalf of cigarettes while trying to remain a role model for his twelve-year-old son.",English,USA,Nominated for 2 Golden Globes. Another 12 wins & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.6,"207,534",tt0427944,movie,03 Oct 2006,"$24,800,000",Fox Searchlight,N/A,True
Dark Water,2005,PG-13,08 Jul 2005,105 min,"Drama, Horror, Mystery",Walter Salles,"Kôji Suzuki (novel), Hideo Nakata (film Honogurai mizu no soko kara), Takashige Ichise (film Honogurai mizu no soko kara), Rafael Yglesias (screenplay)","Jennifer Connelly, John C. Reilly, Tim Roth, Dougray Scott","A mother and daughter, still wounded from a bitter custody dispute, hole up in a run-down apartment building. Adding further drama to their plight, they are targeted by the ghost of former resident.",English,USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,5.6,"57,684",tt0382628,movie,26 Dec 2005,"$25,416,400",Buena Vista,N/A,True
The Great Raid,2005,R,12 Aug 2005,132 min,"Action, Drama, War",John Dahl,"William B. Breuer (book), Hampton Sides (book), Carlo Bernard (screenplay), Doug Miro (screenplay)","Benjamin Bratt, James Franco, Robert Mammone, Max Martini","Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them.","Filipino, English, Tagalog, Japanese","USA, Australia",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.7,"20,503",tt0326905,movie,20 Dec 2005,"$10,074,830",Miramax Films,N/A,True
The Exorcism of Emily Rose,2005,PG-13,09 Sep 2005,119 min,"Drama, Horror, Thriller",Scott Derrickson,"Paul Harris Boardman, Scott Derrickson","Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter",A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,"English, Syriac, German, Greek, Hebrew, Latin, Aramaic",USA,4 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.7,"113,119",tt0404032,movie,26 Apr 2005,N/A,Dimension Films,N/A,True
Cheaper by the Dozen 2,2005,PG,21 Dec 2005,94 min,"Adventure, Comedy, Family",Adam Shankman,"Sam Harper, Craig Titley (characters), Frank B. Gilbreth Jr. (novel), Ernestine Gilbreth Carey (novel)","Steve Martin, Eugene Levy, Bonnie Hunt, Tom Welling","The Bakers, while on vacation, find themselves competing with a rival family of eight children.",English,"USA, Canada",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.5,"51,432",tt0452598,movie,23 May 2006,"$82,468,131",20th Century Fox,N/A,True
The Producers,2005,PG-13,25 Dec 2005,134 min,"Comedy, Musical",Susan Stroman,"Mel Brooks (screenplay), Thomas Meehan (screenplay), Mel Brooks, Mel Brooks, Thomas Meehan, Mel Brooks","Nathan Lane, Matthew Broderick, Uma Thurman, Will Ferrell","After putting together another Broadway flop, down-on-his-luck Producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show.",English,USA,Nominated for 4 Golden Globes. Another 1 win & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.4,"38,598",tt0395251,movie,16 May 2006,"$19,151,907",Universal Pictures,N/A,True
Elektra,2005,PG-13,14 Jan 2005,97 min,"Action, Adventure, Crime, Fantasy",Rob Bowman,"Mark Steven Johnson (motion picture characters), Frank Miller (comic book characters), Zak Penn, Stuart Zicherman, M. Raven Metzner","Jennifer Garner, Goran Visnjic, Kirsten Zien, Will Yun Lee","Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.","English, Japanese","Canada, USA, Switzerland",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,4.7,"83,396",tt0357277,movie,05 Apr 2005,"$24,100,000",20th Century Fox,N/A,True
The Fog,2005,PG-13,14 Oct 2005,100 min,Horror,Rupert Wainwright,"Cooper Layne (screenplay), John Carpenter, Debra Hill","Tom Welling, Maggie Grace, Selma Blair, DeRay Davis","A thick mist full of vengeful spirits haunts a prosperous island town off the coast of Oregon, as its inhabitants try to learn their town's dark secret in order to stop it.",English,USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,3.7,"33,406",tt0432291,movie,24 Jan 2006,"$29,511,112",Sony Pictures Classics,N/A,True
Junebug,2005,R,16 Sep 2005,106 min,"Comedy, Drama",Phil Morrison,Angus MacLachlan,"Embeth Davidtz, David Kuhn, Alessandro Nivola, Alicia Van Couvering","A dealer in ""outsider"" art travels from Chicago to North Carolina to meet her new in-laws, challenging the equilibrium of this middle class Southern home.",English,USA,Nominated for 1 Oscar. Another 21 wins & 27 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,6.9,"21,460",tt0418773,movie,17 Jan 2006,"$2,416,555",Sony Pictures Classics,N/A,True
In Her Shoes,2005,PG-13,07 Oct 2005,130 min,"Comedy, Drama, Romance",Curtis Hanson,"Jennifer Weiner (based on the novel by), Susannah Grant (screenplay)","Cameron Diaz, Anson Mount, Toni Collette, Richard Burgi","Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.",English,"USA, Germany, UK",Nominated for 1 Golden Globe. Another 1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.4,"57,344",tt0388125,movie,31 Jan 2006,"$32,815,761",20th Century Fox,N/A,True
Chicken Little,2005,G,04 Nov 2005,81 min,"Animation, Adventure, Comedy, Family, Fantasy, Sci-Fi",Mark Dindal,"Mark Dindal (story by), Mark Kennedy (story by), Steve Bencich (screenplay by), Ron J. Friedman (screenplay by), Ron Anderson (screenplay by), Robert L. Baird (additional story material), Daniel Gerson (additional story material), Sara Parriott (additional screenplay material), Josann McGibbon (additional screenplay material), David Reynolds (additional dialogue), Sandra Tsing Loh (additional dialogue)","Zach Braff, Garry Marshall, Don Knotts, Patrick Stewart","After ruining his reputation with the town, a courageous chicken must come to the rescue of his fellow citizens when aliens start an invasion.",English,USA,4 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.7,"80,128",tt0371606,movie,21 Mar 2006,"$135,289,768",Buena Vista Pictures,N/A,True
"Good Night, and Good Luck.",2005,PG,04 Nov 2005,93 min,"Biography, Drama, History",George Clooney,"George Clooney, Grant Heslov","Jeff Daniels, David Strathairn, Alex Borstein, Rose Abdoo",Broadcast journalist Edward R. Murrow looks to bring down Senator Joseph McCarthy.,English,"USA, France, UK, Japan",Nominated for 6 Oscars. Another 38 wins & 121 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.4,"91,133",tt0433383,movie,14 Mar 2006,"$31,500,000",Warner Independent Pictures,N/A,True
Doom,2005,R,21 Oct 2005,105 min,"Action, Adventure, Fantasy, Horror, Sci-Fi, War",Andrzej Bartkowiak,"Dave Callaham (screenplay), Wesley Strick (screenplay), Dave Callaham (story)","Karl Urban, Rosamund Pike, Deobia Oparei, Ben Daniels",Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.,"English, Japanese","UK, Czech Republic, Germany, USA",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.2,"101,288",tt0419706,movie,07 Feb 2006,"$28,031,250",Universal Pictures,N/A,True
Saw II,2005,R,28 Oct 2005,93 min,"Horror, Mystery",Darren Lynn Bousman,"Leigh Whannell, Darren Lynn Bousman","Tobin Bell, Shawnee Smith, Donnie Wahlberg, Erik Knudsen",A detective and his team must rescue 8 people trapped in a factory by the twisted serial killer known as Jigsaw.,English,"USA, Canada",4 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.6,"220,892",tt0432348,movie,14 Feb 2006,"$87,025,093",Lions Gate Films,N/A,True
Transporter 2,2005,PG-13,02 Sep 2005,87 min,"Action, Thriller",Louis Leterrier,"Luc Besson (characters), Robert Mark Kamen (characters), Luc Besson, Robert Mark Kamen","Jason Statham, Alessandro Gassmann, Amber Valletta, Kate Nauta","Mercenary Frank Martin, who specializes moving goods of all kinds, surfaces again this time in Miami, Florida when he's implicated in the kidnapping of the young son of a powerful USA official.","English, French, Italian","France, USA, Germany",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.3,"182,395",tt0388482,movie,N/A,N/A,N/A,N/A,True
Sahara,2005,PG-13,08 Apr 2005,124 min,"Action, Adventure, Comedy, Thriller, War, Western",Breck Eisner,"Clive Cussler (novel), Thomas Dean Donnelly (screenplay), Joshua Oppenheimer (screenplay), John C. Richards (screenplay), James V. Hart (screenplay)","Jude Akuwudike, Mark Aspinall, Rakie Ayola, Christopher Bello","Master explorer Dirk Pitt goes on the adventure of a lifetime of seeking out a lost Civil War battleship known as the ""Ship of Death"" in the deserts of West Africa while helping a WHO doctor being hounded by a ruthless dictator.","English, French, Arabic","UK, Spain, Germany, USA",2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.0,"87,776",tt0318649,movie,30 Aug 2005,"$68,642,452",Paramount Pictures,N/A,True
The Constant Gardener,2005,R,31 Aug 2005,129 min,"Drama, Mystery, Romance, Thriller",Fernando Meirelles,"Jeffrey Caine (screenplay), John le Carré (based on the novel by)","Ralph Fiennes, Rachel Weisz, Hubert Koundé, Danny Huston","A widower is determined to get to the bottom of a potentially explosive secret involving his wife's murder, big business, and corporate corruption.","English, Italian, Swahili, German","UK, Germany, USA, China, Kenya",Won 1 Oscar. Another 35 wins & 68 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.4,"126,763",tt0387131,movie,10 Jan 2006,"$33,565,375",Focus Features,N/A,True
Æon Flux,2005,PG-13,02 Dec 2005,93 min,"Action, Adventure, Crime, Sci-Fi, Thriller",Karyn Kusama,"Phil Hay, Matt Manfredi, Peter Chung (characters)","Charlize Theron, Marton Csokas, Jonny Lee Miller, Sophie Okonedo","Aeon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found.",English,"USA, Germany, Brazil, Italy",4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.4,"120,094",tt0402022,movie,25 Apr 2006,"$25,857,987",Paramount Pictures,N/A,True
Imagine Me,2005,N/A,01 Nov 2005,8 min,"Short, Drama",Michael Cox,Michael Cox,N/A,A teenage boy is mortified when his mother catches him alone in his bedroom... rehearsing with himself. He plans to win the Academy Award but his mom just wants him to get a job. Undeterred he shoots for the stars.,English,USA,N/A,[],N/A,N/A,N/A,tt1541818,movie,N/A,N/A,N/A,N/A,True
Capote,2005,R,03 Feb 2006,114 min,"Biography, Crime, Drama, History",Bennett Miller,"Dan Futterman (screenplay), Gerald Clarke (book)","Allie Mickelson, Kelci Stephenson, Philip Seymour Hoffman, Craig Archibald","In 1959, Truman Capote learns of the murder of a Kansas family and decides to write a book about the case. While researching for his novel In Cold Blood, Capote forms a relationship with one of the killers, Perry Smith, who is on death row.",English,"USA, Canada",Won 1 Oscar. Another 58 wins & 86 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.3,"119,144",tt0379725,movie,14 Mar 2006,"$28,337,516",Sony Pictures Classics,N/A,True
Son of the Mask,2005,PG,18 Feb 2005,94 min,"Comedy, Family, Fantasy",Lawrence Guterman,Lance Khazei,"Jamie Kennedy, Alan Cumming, Liam Falconer, Ryan Falconer","Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",English,"USA, Germany",7 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '2.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,2.2,"49,565",tt0362165,movie,17 May 2005,"$16,967,576",New Line Cinema,N/A,True
Wolf Creek,2005,R,25 Dec 2005,99 min,"Horror, Thriller",Greg McLean,Greg McLean,"John Jarratt, Cassandra Magrath, Kestie Morassi, Nathan Phillips",Three backpackers stranded in the Australian outback are plunged in a hellish nightmare of insufferable torture by a sadistic psychopathic local.,"English, Swedish",Australia,3 wins & 26 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.2,"64,352",tt0416315,movie,11 Apr 2006,"$15,948,074",Weinstein Company,N/A,True
Get Rich or Die Tryin',2005,R,09 Nov 2005,117 min,"Biography, Crime, Drama, Music",Jim Sheridan,Terence Winter,"50 Cent, Adewale Akinnuoye-Agbaje, Joy Bryant, Omar Benson Miller","A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.","English, Spanish","USA, Canada",6 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.3,"41,952",tt0430308,movie,28 Mar 2006,"$30,885,034",Paramount Pictures,N/A,True
Bewitched,2005,PG-13,24 Jun 2005,102 min,"Comedy, Fantasy, Romance",Nora Ephron,"Nora Ephron, Delia Ephron, Sol Saks (television series)","Nicole Kidman, Will Ferrell, Shirley MacLaine, Michael Caine","Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic sitcom Bewitched (1964).","English, Spanish",USA,2 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,4.8,"65,949",tt0374536,movie,25 Oct 2005,"$62,252,415",Columbia Pictures,N/A,True
Syriana,2005,R,09 Dec 2005,128 min,"Drama, Thriller",Stephen Gaghan,"Stephen Gaghan, Robert Baer (book)","Kayvan Novak, George Clooney, Amr Waked, Christopher Plummer",A politically charged epic about the state of the oil industry in the hands of those personally involved in and affected by it.,"English, Urdu, Arabic, Persian, French, Mandarin","USA, United Arab Emirates",Won 1 Oscar. Another 13 wins & 28 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.9,"121,807",tt0365737,movie,20 Jun 2006,"$50,800,000",Warner Bros. Pictures,N/A,True
Caché,2005,R,17 Feb 2006,117 min,"Drama, Mystery, Thriller",Michael Haneke,Michael Haneke,"Daniel Auteuil, Juliette Binoche, Maurice Bénichou, Annie Girardot",A married couple is terrorized by a series of surveillance videotapes left on their front porch.,French,"France, Austria, Germany, Italy",26 wins & 34 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.3,"67,940",tt0387898,movie,27 Jun 2006,"$3,453,754",Sony Pictures Classics,N/A,True
BloodRayne,2005,R,06 Jan 2006,95 min,"Action, Adventure, Fantasy, Horror",Uwe Boll,Guinevere Turner,"Kristanna Loken, Michael Madsen, Matthew Davis, Will Sanderson","In the eighteenth century, a vampire escapes from the freak show, in which she once participated, and teams up with a group of vampire slayers to kill the man who raped her mother.",English,"Germany, USA",4 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '2.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,2.9,"33,168",tt0383222,movie,23 May 2006,"$1,550,000",Fantastic Films International,N/A,True
'Wallace and Gromit: The Curse of the Were-Rabbit': On the Set - Part 1,2005,G,07 Jul 2005,84 min,Documentary,Jacob Sager Weinstein,N/A,"Nick Park, Steve Box","Part 1 of a two-part documentary on the Wallace & Gromit feature film, this segment takes a behind-the-scenes look at the history of Aardman Animation and the development of the Wallace and Gromit characters.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,371,tt0476503,movie,N/A,N/A,N/A,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Flightplan,2005,PG-13,23 Sep 2005,98 min,"Drama, Mystery, Thriller",Robert Schwentke,"Peter A. Dowling, Billy Ray","Jodie Foster, Peter Sarsgaard, Sean Bean, Kate Beahan","A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.","English, French, German, Arabic, Italian, Japanese",USA,2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.3,"145,596",tt0408790,movie,24 Jan 2006,"$89,602,378",Touchstone Pictures,N/A,True
The Legend of Zorro,2005,PG,28 Oct 2005,129 min,"Action, Adventure, Romance, Thriller, Western",Martin Campbell,"Roberto Orci (screenplay), Alex Kurtzman (screenplay), Roberto Orci (story), Alex Kurtzman (story), Ted Elliott (story), Terry Rossio (story), Johnston McCulley (character)","Alberto Reyes, Julio Oscar Mechoso, Gustavo Sánchez Parra, Adrian Alonso","Despite trying to keep his swashbuckling to a minimum, a threat to California's pending statehood causes the adventure-loving Don Alejandro de la Vega (Antonio Banderas) and his wife, Elena (Catherine Zeta-Jones), to take action.","Spanish, English",USA,2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.9,"87,888",tt0386140,movie,31 Jan 2006,"$45,356,386",Sony Pictures Entertainment,N/A,True
The Magician,2005,TV-MA,12 Nov 2010,85 min,"Crime, Drama",Scott Ryan,Scott Ryan,"Scott Ryan, Ben Walker, Massimiliano Andrighetto, Kane Mason","A mockumentary that follows Ray Shoesmith, a Melbourne hitman who is simultaneously ruthless and caring, likeable and volatile. 'Filmed' by his media student neighbour for a university ...",English,Australia,3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.6,808,tt0461989,movie,N/A,$406,Regent Releasing,N/A,True
Unleashed,2005,R,13 May 2005,103 min,"Action, Crime, Drama, Thriller",Louis Leterrier,Luc Besson,"Jet Li, Morgan Freeman, Bob Hoskins, Kerry Condon",A man enslaved by the mob since childhood and raised into behaving like a human attack dog escapes his captors and attempts to start a new life.,English,"France, USA, UK",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.0,"95,119",tt0342258,movie,11 Oct 2005,"$24,380,112.00",Focus Features,http://unleashedmovie.com/,True
Casanova,2005,R,06 Jan 2006,112 min,"Adventure, Comedy, Drama, Romance",Lasse Hallström,"Jeffrey Hatcher (screenplay), Kimberly Simi (screenplay), Kimberly Simi (story), Michael Cristofer (story)","Heath Ledger, Sienna Miller, Jeremy Irons, Oliver Platt","The fabled romantic Giacomo Casanova, after failing to win the affection of the Venetian woman Francesca Bruni, strives to discover the real meaning of love.",English,USA,5 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.5,"49,925",tt0402894,movie,25 Apr 2006,"$11,193,738",Buena Vista Pictures,N/A,True
The Ring Two,2005,PG-13,18 Mar 2005,110 min,"Horror, Mystery",Hideo Nakata,"Ehren Kruger, Kôji Suzuki (novel), Hiroshi Takahashi","Naomi Watts, Simon Baker, David Dorfman, Elizabeth Perkins","6 months after the incidents involving the lethal videotape, new clues prove that there is a new evil lurking in the darkness.",English,USA,2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.4,"87,342",tt0377109,movie,23 Aug 2005,"$75,888,270",Dreamworks Distribution LLC,N/A,True
Revolver,2005,R,22 Sep 2005,111 min,"Action, Crime, Drama, Mystery, Thriller",Guy Ritchie,"Luc Besson (adaptation), Guy Ritchie","Jason Statham, Ray Liotta, Vincent Pastore, André Benjamin",Gambler Jake Green enters into a game with potentially deadly consequences.,"English, Cantonese","France, UK",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,6.4,"85,391",tt0365686,movie,18 Mar 2008,"$41,820",Samuel Goldwyn Films,N/A,True
Fever Pitch,2005,PG-13,08 Apr 2005,104 min,"Comedy, Drama, Romance, Sport","Bobby Farrelly, Peter Farrelly","Lowell Ganz (screenplay), Babaloo Mandel (screenplay), Nick Hornby (novel)","Drew Barrymore, Jimmy Fallon, Jason Spevack, Jack Kehler",Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,English,"USA, Germany",9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.2,"40,664",tt0332047,movie,13 Sep 2005,"$41,966,965",20th Century Fox,N/A,True
