Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Memories of Murder,2003,Not Rated,02 May 2003,132 min,"Action, Crime, Drama, Mystery, Thriller",Bong Joon Ho,"Bong Joon Ho, Kwang-rim Kim (play), Sung-bo Shim","Kang-ho Song, Sang-kyung Kim, Roe-ha Kim, Jae-ho Song","In a small Korean province in 1986, three detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit.","Korean, English",South Korea,26 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,8.1,"106,570",tt0353969,movie,12 Jun 1991,N/A,Houston Lady Productions,N/A,True
School of Rock,2003,PG-13,03 Oct 2003,109 min,"Comedy, Music",Richard Linklater,Mike White,"Jack Black, Adam Pascal, Lucas Papaelias, Chris Stack","After being kicked out of his rock band, Dewey Finn becomes a substitute teacher of an uptight elementary private school, only to try and turn them into a rock band.",English,"USA, Germany",Nominated for 1 Golden Globe. Another 8 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.1,"250,259",tt0332379,movie,02 Mar 2004,"$81,200,000",Paramount Pictures,N/A,True
Peter Pan,1953,G,05 Feb 1953,77 min,"Animation, Adventure, Family, Fantasy, Musical","Clyde Geronimi, Wilfred Jackson, Hamilton Luske, Jack Kinney","J.M. Barrie (play), Ted Sears (story), Erdman Penner (story), Bill Peet (story), Winston Hibler (story), Joe Rinaldi (story), Milt Banta (story), Ralph Wright (story), William Cottrell (story)","Bobby Driscoll, Kathryn Beaumont, Hans Conried, Bill Thompson","Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.","English, American Sign Language",USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.3,"115,425",tt0046183,movie,06 Mar 2007,N/A,Walt Disney,N/A,True
The Host,2006,R,30 Mar 2007,120 min,"Action, Drama, Horror, Sci-Fi",Bong Joon Ho,"Bong Joon Ho (screenplay), Won-jun Ha (screenplay), Chul-hyun Baek (screenplay)","Kang-ho Song, Hee-Bong Byun, Hae-il Park, Doona Bae",A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.,"Korean, English",South Korea,25 wins & 25 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.0,"89,245",tt0468492,movie,24 Jul 2007,"$2,010,000",Magnolia Pictures,N/A,True
The Texas Chain Saw Massacre,1974,R,04 Oct 1974,83 min,Horror,Tobe Hooper,"Kim Henkel (screenplay by), Tobe Hooper (screenplay by), Kim Henkel (story by)","Marilyn Burns, Allen Danziger, Paul A. Partain, William Vail",Two siblings and three of their friends en route to visit their grandfather's grave in Texas end up falling victim to a family of cannibalistic psychopaths And must survive the terrors of leatherface and his family.,English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.5,"123,592",tt0072271,movie,13 Oct 1993,N/A,Bryanston Pictures,N/A,True
Daredevil,2015–2018,TV-MA,10 Apr 2015,54 min,"Action, Crime, Drama, Fantasy, Sci-Fi, Thriller",N/A,Drew Goddard,"Charlie Cox, Deborah Ann Woll, Elden Henson, Vincent D'Onofrio","A blind lawyer by day, vigilante by night. Matt Murdock fights the crime of New York as Daredevil.",English,USA,Nominated for 5 Primetime Emmys. Another 5 wins & 24 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,"338,065",tt3322312,series,,,,,True
S.W.A.T.,2017–,TV-14,02 Nov 2017,43 min,"Action, Adventure, Crime, Drama, Thriller",N/A,"Shawn Ryan, Aaron Rahsaan Thomas","Shemar Moore, Alex Russell, Lina Esco, Kenny Johnson",Follows a locally born and bred S.W.A.T. sergeant who is torn between loyalty to the streets and duty to his fellow officers when he's tasked to run a highly-trained unit that's the last stop for solving crimes in Los Angeles.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"10,769",tt6111130,series,,,,,True
Spy Kids 3-D: Game Over,2003,PG,25 Jul 2003,84 min,"Action, Adventure, Comedy, Family, Sci-Fi",Robert Rodriguez,Robert Rodriguez (script),"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",English,USA,3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,4.2,"50,955",tt0338459,movie,24 Feb 2004,N/A,Dimension Films,N/A,True
The Missing,2014–,TV-14,N/A,60 min,"Crime, Drama, Mystery",N/A,N/A,"Tchéky Karyo, Anastasia Hille, David Morrissey, Keeley Hawes","When Tony and Emily Hughes travel to France with their 5-year-old son Oliver, their family holiday turns into a nightmare when Oliver disappears from a large celebrating crowd in Northern France.","English, French","UK, France, Belgium, USA",Nominated for 2 Golden Globes. Another 5 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,"19,026",tt3877200,series,,,,,True
High Tension,2003,R,10 Jun 2005,91 min,Horror,Alexandre Aja,"Alexandre Aja, Grégory Levasseur","Cécile de France, Maïwenn, Philippe Nahon, Franck Khalfoun","Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror.","French, English, Italian","France, Italy, Romania",6 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.8,"64,161",tt0338095,movie,11 Oct 2005,"$3,645,438",Lions Gate Films,N/A,True
A Tale of Two Sisters,2003,R,13 Jun 2003,115 min,"Drama, Horror, Thriller",Jee-woon Kim,Jee-woon Kim (screenplay),"Kap-su Kim, Jung-ah Yum, Soo-jung Lim, Geun-young Moon",A family is haunted by the tragedies of deaths within the family.,Korean,South Korea,22 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.2,"51,805",tt0365376,movie,29 Mar 2005,N/A,Tartan Films,N/A,True
Wonderland,2019,N/A,N/A,N/A,"Crime, Drama, Mystery, Thriller",Peter Berg,"Ace Atkins (novel), Sean O'Keefe (screenplay), Robert B. Parker (novel)","Mark Wahlberg, Winston Duke, Alan Arkin, Colleen Camp",An ex-felon named Spenser returns to Boston's criminal underworld to unravel a twisted murder conspiracy.,N/A,USA,N/A,[],N/A,N/A,N/A,tt8629748,movie,N/A,N/A,N/A,N/A,True
"Spring, Summer, Fall, Winter... and Spring",2003,R,28 May 2004,103 min,"Drama, Romance",Ki-duk Kim,Ki-duk Kim,"Yeong-su Oh, Ki-duk Kim, Young-min Kim, Jae-kyeong Seo",A boy is raised by a Buddhist monk on an isolated floating temple where the years pass like the seasons.,Korean,"South Korea, Germany",14 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.1,"71,582",tt0374546,movie,07 Sep 2004,"$2,105,230",Sony Pictures Classics,N/A,True
Evil,2003,Not Rated,26 Sep 2003,113 min,Drama,Mikael Håfström,"Jan Guillou (novel), Hans Gunnarsson, Mikael Håfström","Andreas Wilson, Henrik Lundström, Gustaf Skarsgård, Linda Zilliacus","A teenage boy expelled from school for fighting arrives at a boarding school where the systematic bullying of younger students is encouraged as a means to maintain discipline, and decides to fight back.","Swedish, Finnish","Sweden, Denmark",Nominated for 1 Oscar. Another 9 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.8,"33,748",tt0338309,movie,27 Jun 2006,N/A,Magnolia Pictures,N/A,True
Love Me If You Dare,2003,R,28 May 2004,93 min,"Comedy, Drama, Romance",Yann Samuell,Yann Samuell,"Guillaume Canet, Marion Cotillard, Thibault Verhaeghe, Joséphine Lebas-Joly","As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",French,"France, Belgium",5 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,7.6,"64,357",tt0364517,movie,19 Oct 2004,"$449,282",Paramount Classics,N/A,True
The Return,2003,Not Rated,25 Jun 2003,110 min,Drama,Andrey Zvyagintsev,"Vladimir Moiseenko, Aleksandr Novototskiy-Vlasov","Vladimir Garin, Ivan Dobronravov, Konstantin Lavronenko, Nataliya Vdovina","In the Russian wilderness, two brothers face a range of new, conflicting emotions when their father - a man they know only through a single photograph - resurfaces.",Russian,Russia,Nominated for 1 Golden Globe. Another 31 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,8.0,"38,943",tt0376968,movie,N/A,N/A,Octagon Films,N/A,True
Private,2003,N/A,28 Aug 2003,90 min,"Drama, Romance",Tinto Brass,"Tinto Brass (adaptation), Tinto Brass (scenario), Carla Cipriani (adaptation), Massimiliano Zanin (adaptation)","Sara Cosmi, Massimiliano Caroletti, William De Vito, Guglielmo Aru","Tinto Brass - The maestro of Italian erotica is back! Lies, subterfuge, betrayal and mischief - FALLO! is a collection of six stories based on the joys of sexuality and the eroticism of a new generation of women.","Italian, French, English, Spanish",Italy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,"2,075",tt0372909,movie,N/A,N/A,N/A,N/A,True
Time of the Wolf,2003,R,08 Oct 2003,114 min,"Drama, Horror",Michael Haneke,Michael Haneke,"Isabelle Huppert, Béatrice Dalle, Patrice Chéreau, Rona Hartner","When Anna and her family arrive at their holiday home, they find it occupied by strangers. This confrontation is just the beginning of a painful learning process.","French, Romanian","France, Austria, Germany",2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.6,"8,895",tt0324197,movie,14 Dec 2004,N/A,Palm Pictures,N/A,True
The Best of Youth,2003,R,20 Jun 2003,366 min,"Drama, Romance",Marco Tullio Giordana,"Sandro Petraglia, Stefano Rulli","Luigi Lo Cascio, Alessio Boni, Adriana Asti, Sonia Bergamasco","An Italian epic that follows the lives of two brothers, from the 1960s to the 2000s.","Italian, English, Norwegian",Italy,33 wins & 24 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,8.5,"19,324",tt0346336,movie,07 Feb 2006,N/A,Miramax Films,N/A,True
The Triplets of Belleville,2003,PG-13,13 Feb 2004,78 min,"Animation, Comedy, Drama",Sylvain Chomet,Sylvain Chomet,"Jean-Claude Donda, Dirk Denoyelle, Monica Viegas, Graziellia de Villa","When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters--an aged song-and-dance team from the days of Fred Astaire--to rescue him.","French, Portuguese, English","France, Belgium, Canada, UK, Latvia, USA",Nominated for 2 Oscars. Another 19 wins & 38 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Metacritic', 'Value': '91/100'}]",91,7.8,"48,389",tt0286244,movie,15 Feb 2005,N/A,N/A,N/A,True
Barely Legal,2003,R,25 May 2006,90 min,Comedy,David Mickey Evans,David H. Steinberg,"Erik von Detten, Tony Denman, Daniel Farber, Sarah-Jane Potts",Three high school guys attempt to make a porno movie.,English,"Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,"5,737",tt0302297,movie,24 Jan 2006,N/A,Sony Pictures Entertainment,N/A,True
Tokyo Godfathers,2003,PG-13,08 Nov 2003,92 min,"Animation, Adventure, Comedy, Drama","Satoshi Kon, Shôgo Furuya(co-director)","Satoshi Kon (screenplay), Satoshi Kon (story), Keiko Nobumoto (screenplay)","Tôru Emori, Aya Okamoto, Yoshiaki Umegaki, Shôzô Îzuka","On Christmas Eve, three homeless people living on the streets of Tokyo find a newborn baby among the trash and set out to find its parents.","Japanese, Spanish, English",Japan,8 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.8,"27,123",tt0388473,movie,13 Apr 2004,N/A,Sony Pictures,N/A,True
Midsummer,2003,Not Rated,07 Feb 2003,94 min,"Drama, Horror, Mystery, Thriller",Carsten Myllerup,Rasmus Heisterberg,"Kristian Leth, Laura Christensen, Tuva Novotny, Jon Lange","Christian's sister commits suicide. Why? After his 4 friends graduate secondary school, they head off to a Swedish cabin for midsummer as previous years. Strange things happen. Is it his sister's spirit?",Danish,"Denmark, Sweden",1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,"2,308",tt0339385,movie,N/A,N/A,N/A,N/A,True
Warrior Queen,2003,Not Rated,12 Oct 2003,83 min,"Action, Drama, History, War",Bill Anderson,Andrew Davies,"Alex Kingston, Steven Waddington, Emily Blunt, Leanne Rowe","Boudica, the Warrior Queen on Britain, leads her tribe into rebellion against the Roman Empire and the mad Emperor of Rome Nero.",English,"UK, Romania",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"1,062",tt0338806,movie,N/A,N/A,N/A,N/A,True
Shortcut to Happiness,2003,PG-13,17 Aug 2007,106 min,"Comedy, Drama, Fantasy",Alec Baldwin,"Stephen Vincent Benet (story ""The Devil and Daniel Webster""), Archibald Macleish (play), Peter Dexter (screen story), Peter Dexter (screenplay), Bill Condon (screenplay), Nancy Cassaro (screenplay)","Virl Andrick, Ray Aranha, Kaniel Arocho, Jorge Arocho",Down-and-out writer Jabez Stone (Producer and Director Alec Baldwin) sells his soul to The Devil (Jennifer Love Hewitt) in exchange for fame and fortune.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"4,764",tt0263265,movie,16 Jul 2019,N/A,Yari Film Group,N/A,True
Luther,2010–,TV-MA,17 Oct 2010,60 min,"Crime, Drama, Mystery, Thriller",N/A,Neil Cross,"Idris Elba, Dermot Crowley, Michael Smiley, Warren Brown",DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.,English,UK,Won 1 Golden Globe. Another 14 wins & 62 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,"109,705",tt1474684,series,,,,,True
It Runs in the Family,1994,PG,23 Sep 1994,85 min,"Comedy, Family",Bob Clark,"Jean Shepherd (novels), Jean Shepherd (screenplay), Leigh Brown (screenplay), Bob Clark (screenplay)","Charles Grodin, Kieran Culkin, Mary Steenburgen, Christian Culkin","It is now summer in the Parker family and the usual number of events is happening in their separate lives. Ralphie is searching for the perfect top to use to beat the school bully, the Old ...",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,"1,346",tt0110168,movie,01 Aug 2006,N/A,MGM Home Entertainment,N/A,True
The Green Butchers,2003,R,21 Mar 2003,100 min,"Comedy, Drama",Anders Thomas Jensen,Anders Thomas Jensen,"Nikolaj Lie Kaas, Mads Mikkelsen, Line Kruse, Ole Thestrup","2 Danish friends are tired of their employer and open their own butcher shop. An electrician accidentally dies in the freezer and he's sold as marinated chicken and business picks up. What happens when they run out of ""chicken""?",Danish,Denmark,7 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,7.3,"17,983",tt0342492,movie,17 May 2005,N/A,Newmarket Films,N/A,True
A Good Lawyer's Wife,2003,Not Rated,15 Aug 2003,105 min,Drama,Sang-soo Im,Sang-soo Im,"So-Ri Moon, Jung-min Hwang, Yuh Jung Youn, In-mun Kim","Bored, horny, and frustrated, a woman begins an affair with a teenage boy.",Korean,South Korea,11 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,"1,290",tt0372782,movie,N/A,N/A,Asian Crush,N/A,True
Gozu,2003,R,14 Jul 2004,129 min,"Crime, Drama, Horror, Mystery, Thriller",Takashi Miike,Sakichi Sato (screenplay),"Yûta Sone, Kimika Yoshino, Shôhei Hino, Keiko Tomita","A yakuza enforcer is ordered to secretly drive his beloved colleague to be assassinated. But when the colleague unceremoniously disappears en route, the trip that follows is a twisted, surreal and horrifying experience.",Japanese,Japan,5 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.0,"10,448",tt0361668,movie,23 Nov 2004,N/A,Pathfinder/Klockworx,N/A,True
The Divorce,2003,PG-13,29 Aug 2003,117 min,"Drama, Romance, Comedy",James Ivory,"Diane Johnson (novel), Ruth Prawer Jhabvala (screenplay), James Ivory (screenplay)","Kate Hudson, Jean-Marie Lhomme, Naomi Watts, Esmée Buchet-Deàk",French vs. American social customs and behaviors are observed in a story about an American visiting her Frenchman-wed sister in Paris.,"English, French",USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,4.9,"10,682",tt0306734,movie,27 Jan 2004,"$8,924,044",20th Century Fox Film,N/A,True
Easy,2016–,TV-MA,22 Sep 2016,30 min,Comedy,N/A,Joe Swanberg,"Michael Chernus, Jane Adams, Elizabeth Reaser, Jacqueline Toboni","Intertwined groups of friends in Chicago fumble through the modern maze of love, sex, technology and culture.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"9,849",tt5562056,series,,,,,True
The Classic,2003,N/A,30 Jan 2003,127 min,"Drama, Romance",Jae-young Kwak,Jae-young Kwak,"Ye-jin Son, In-sung Jo, Seung-woo Cho, Ki-woo Lee","A college student finds a diary detailing a long-ago love triangle involving her mother, her future father, and his best friend.",Korean,South Korea,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"7,324",tt0348568,movie,N/A,N/A,N/A,N/A,True
www.XXX.com,2003,N/A,27 Aug 2003,105 min,"Drama, Romance",Tikoy Aguiluz,"Jasmin Coles, Angelo Lacuesta","Juliana Palermo, Gary Estrada, Rey 'PJ' Abellana, Angelu De Leon","A Filipino-American girl escapes the consequences of her State-side abortion by going back to her home country. With relatives not so happy to see her, Joanna tries to make sense of her ...","Tagalog, Filipino",Philippines,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,219,tt0371881,movie,N/A,N/A,N/A,N/A,True
Ruby & Quentin,2003,Not Rated,22 Oct 2003,85 min,"Comedy, Crime",Francis Veber,"Francis Veber (screenplay,  adaptation and dialogue), Serge Frydman (idea)","Gérard Depardieu, Jean Reno, Richard Berry, André Dussollier","One prisoner tell to another that he hid a very large amount of money before the arrest. Together they manage to escape, but this is where their adventures are just beginning.",French,"France, Italy",N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"25,479",tt0310203,movie,N/A,N/A,Christal Films,N/A,True
The Barbarian Invasions,2003,R,05 Mar 2004,99 min,"Comedy, Crime, Drama, Mystery, Romance",Denys Arcand,Denys Arcand,"Rémy Girard, Stéphane Rousseau, Marie-Josée Croze, Marina Hands","During his final days, a dying man is reunited with old friends, former lovers, his ex-wife, and his estranged son.","French, English","Canada, France",Won 1 Oscar. Another 48 wins & 33 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.6,"27,202",tt0338135,movie,13 Jul 2004,N/A,Miramax,N/A,True
Where the Red Fern Grows,1974,G,21 Jun 1974,97 min,"Drama, Family",Norman Tokar,"Wilson Rawls (based on the novel ""Where The Red Fern Grows"" as written and told by), Douglas C. Stewart (screenplay), Eleanor Lamb (screenplay), Douglas C. Stewart","James Whitmore, Beverly Garland, Jack Ging, Lonny Chapman",Where the Red Fern Grows is the heartwarming and adventurous tale for all ages about a young boy and his quest for his own red-bone hound hunting dogs.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"2,784",tt0072402,movie,08 Jul 1997,N/A,Doty-Dayton Productions,N/A,True
A Touch of Spice,2003,N/A,24 Oct 2003,108 min,"Comedy, Drama",Tassos Boulmetis,Tassos Boulmetis,"Georges Corraface, Ieroklis Michaelidis, Renia Louizidou, Tamer Karadagli","""A Touch of Spice"" is a story about a young Greek boy (Fanis) growing up in Istanbul, whose grandfather, a culinary philosopher and mentor,teaches him that both food and life require a ...","Greek, Turkish, English","Greece, Turkey",11 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.5,"12,365",tt0378897,movie,26 Jan 2010,N/A,Brainstorm Media,N/A,True
One Missed Call,2003,R,17 Jan 2004,112 min,"Horror, Mystery",Takashi Miike,"Yasushi Akimoto (novel), Minako Daira (screenplay)","Ko Shibasaki, Shin'ichi Tsutsumi, Kazue Fukiishi, Anna Nagata","People mysteriously start receiving voicemail messages from their future selves, foretelling their deaths.","Japanese, English",Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.2,"15,831",tt0366292,movie,13 Sep 2005,N/A,Media Blasters Releasing,N/A,True
Facing Windows,2003,R,18 Jun 2004,102 min,"Drama, Romance",Ferzan Ozpetek,"Ferzan Ozpetek, Gianni Romoli","Giovanna Mezzogiorno, Massimo Girotti, Raoul Bova, Filippo Nigro","Overburdened and stuck in a greying marriage, Giovanna takes to caring for the Jewish Holocaust survivor her husband brings home. As she begins to reflect on her life, she turns to the man who lives across from her ...",Italian,"Italy, Turkey, Portugal, UK",27 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.3,"10,196",tt0352343,movie,02 Nov 2004,"$373,955",Sony Pictures Classics,N/A,True
Ju-On: The Grudge 2,2003,R,05 Sep 2003,92 min,"Drama, Horror",Takashi Shimizu,Takashi Shimizu,"Noriko Sakai, Chiharu Niiyama, Kei Horie, Yui Ichikawa","As their curse spreads on all around, the ghosts find their chance to live once again through the pregnancy of a cursed woman.",Japanese,Japan,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}]",N/A,6.3,"7,971",tt0367913,movie,10 Oct 2006,N/A,Lions Gate Releasing,N/A,True
Save the Green Planet!,2003,Unrated,04 Apr 2003,118 min,"Comedy, Drama, Fantasy, Sci-Fi, Thriller",Joon-Hwan Jang,Joon-Hwan Jang,"Ha-kyun Shin, Yun-shik Baek, Jung-min Hwang, Jae-yong Lee","Byeong-gu believes that the world is on the verge of an alien invasion, and sets out to save the world.",Korean,South Korea,17 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.3,"7,165",tt0354668,movie,06 Sep 2005,N/A,Koch Lorber Films,N/A,True
Battle Royale II,2003,Not Rated,05 Jul 2003,134 min,"Action, Drama, Sci-Fi, Thriller","Kenta Fukasaku, Kinji Fukasaku","Kenta Fukasaku, Norio Kida, Koushun Takami (characters)","Tatsuya Fujiwara, Ai Maeda, Shûgo Oshinari, Ayana Sakai","Three years after the failure of the last BR program, a second act is forged and a class of students are sent to an island with one objective: kill international terrorist Shuya Nanahara.",Japanese,Japan,2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}]",N/A,4.7,"18,632",tt0338763,movie,04 May 2004,N/A,Gaga Productions,N/A,True
Sex,1992,N/A,15 Nov 1992,60 min,Documentary,Fabien Baron,N/A,"Madonna, Big Daddy Kane, Naomi Campbell, Udo Kier",Silent documentary footage of Madonna's photo shoots for the infamous 'Sex' book.,"French, English",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,217,tt0885519,movie,N/A,N/A,N/A,N/A,True
The Miracle of Bern,2003,N/A,16 Oct 2003,118 min,"Drama, Sport",Sönke Wortmann,"Sönke Wortmann (screenplay), Rochus Hahn (screenplay)","Louis Klamroth, Peter Lohmeyer, Johanna Gastdorf, Mirko Lang","A young boy from a working class family in post-war Germany struggles with his estranged father returning from war captivity, while a friend of his plays for the German National Soccer Team at the 1954 FIFA World Cup in Switzerland.","German, Swiss German",Germany,9 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"6,236",tt0326429,movie,N/A,N/A,Little Shark Entertainment,N/A,True
Pride and Prejudice,1995,TV-PG,14 Jan 1996,327 min,"Drama, Romance",N/A,N/A,"Jennifer Ehle, Colin Firth, Susannah Harker, Julia Sawalha","While the arrival of wealthy gentlemen sends her marriage-minded mother into a frenzy, willful and opinionated Elizabeth Bennet matches wits with haughty Mr. Darcy.",English,UK,Won 1 Primetime Emmy. Another 8 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.9/10'}]",N/A,8.9,"70,002",tt0112130,series,,,,,True
