Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
,,,,,,,,,,,,,,,,,,,,,,,False
The Long Weekend,2005,R,26 Jun 2006,85 min,Comedy,Pat Holden,Tad Safran,"Chris Klein, Brendan Fehr, Chandra West, Craig Fairbrass","A comedy about two brothers, uptight Ed and playboy Cooper. Ed has a weekend to save his career, but Cooper has other plans for the weekend; to help his stressed out brother get lucky with the ladies.",English,"Canada, UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,"7,441",tt0385057,movie,N/A,N/A,N/A,N/A,True
The Wild Blue Yonder,2005,Not Rated,15 Jun 2007,80 min,Sci-Fi,Werner Herzog,Werner Herzog,"Brad Dourif, Donald Williams, Ellen Baker, Franklin Chang-Diaz","An alien narrates the story of his dying planet, his and his people's visits to Earth and Earth's man-made demise, while human astronauts attempt to find an alternate planet for surviving humans to live on.",English,"Germany, France, Austria, UK",2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.2,"3,168",tt0443693,movie,14 Nov 2006,N/A,N/A,N/A,True
Trust the Man,2005,R,01 Sep 2006,103 min,"Comedy, Drama, Romance",Bart Freundlich,Bart Freundlich,"David Duchovny, Julianne Moore, Sascha Gillen, Brianna Gillen","After much drama, cheating, and trial separations, two men fight to save their respective relationships.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.7,"8,188",tt0427968,movie,06 Feb 2007,"$1,466,103",Fox Searchlight Pictures,N/A,True
The Kid & I,2005,PG-13,02 Dec 2005,93 min,Comedy,Penelope Spheeris,Tom Arnold,"Tom Arnold, Eric Gores, Linda Hamilton, Joe Mantegna","Aaron Roman (Gores) is a teenager with cerebral palsy who dreams of starring in a big-time action movie. When his father (Mantegna) grants Aaron his wish for his 18th birthday, he experiences the reality a bit hard to manage.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.7,"1,279",tt0416891,movie,24 Oct 2006,N/A,Slow Hand Releasing,N/A,True
L'enfant de personne,2005,N/A,26 Sep 2005,180 min,N/A,Michaël Perrotta,"Laurence Nerval-Kilberg (scenario & adaptation), Christine Coutin (scenario & adaptation), Laurence Nerval-Kilberg (dialogue), Laurence Nerval-Kilberg (idea)","Corinne Touzet, Arnaud Bedouët, Pierre Deny, Béatrice Agenin",N/A,French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,12,tt0474646,movie,N/A,N/A,N/A,N/A,True
Return of the Living Dead: Rave to the Grave,2005,R,31 Aug 2006,86 min,"Comedy, Horror, Sci-Fi",Ellory Elkayem,"William Butler, Aaron Strongoni","Aimee-Lynn Chadwick, Cory Hardrict, John Keefe, Jenny Mollen","A college student creates a drug called ""Z"" and sells it on campus, inadvertently resurrecting the living dead, who wreak havoc at a Halloween rave.",English,"USA, Romania",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,"3,869",tt0411806,movie,20 Mar 2007,N/A,Aurora Entertainment Corporation,N/A,True
Kinetta,2005,N/A,22 Mar 2007,95 min,Drama,Yorgos Lanthimos,"Yorgos Kakanakis, Yorgos Lanthimos","Evangelia Randou, Aris Servetalis, Costas Xikominos, Youlika Skafida","At a Greek hotel in the off-season, a chambermaid, a man obsessed with BMW cars, and a photo-store clerk attempt to film and photograph various badly re-enacted struggles between a man and a woman.",Greek,Greece,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.0,771,tt0477991,movie,N/A,N/A,Kino Lorber,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Dirty,2005,R,N/A,97 min,"Crime, Drama, Thriller",Chris Fisher,"Chris Fisher, Gil Reavill, Eric Saks","Frank Alvarez, Clifton Collins Jr., Brittany Daniel, Keith David",Two gangbangers-turned-cops try and cover up a scandal within the LAPD.,"English, Spanish",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.6,"5,058",tt0439544,movie,04 Apr 2006,N/A,SNP Inc.,N/A,True
Garam Masala,2005,Not Rated,03 Nov 2005,146 min,"Comedy, Romance",Priyadarshan,"Priyadarshan (screenplay), Neeraj Vora (dialogue), Priyadarshan (story)","Akshay Kumar, John Abraham, Paresh Rawal, Rimi Sen",A rib tickling tale of two flirts who constantly flirt with women despite one of them being engaged. Chaos ensues when the fiancé finds out that her to-be groom is cheating on her.,Hindi,India,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"12,258",tt0453671,movie,28 Mar 2006,N/A,Venus Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
In the Mix,2005,PG-13,23 Nov 2005,95 min,"Comedy, Crime, Drama, Music, Romance",Ron Underwood,"Jacqueline Zambrano (screenplay), Chanel Capra (story), Cara Dellaverson (story), Brian Rubenstein (story)","Usher Raymond, Chazz Palminteri, Emmanuelle Chriqui, Robert Costanzo","A successful DJ manages to rescue a powerful mobster one night. In order to repay him, the mobster gives him the task of protecting his daughter.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '2.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,2.8,"7,841",tt0426615,movie,21 Mar 2006,"$10,105,281",Lions Gate Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Feed,2005,Not Rated,17 Feb 2006,101 min,"Crime, Horror, Thriller",Brett Leonard,"Patrick Thompson (based on an idea by), Alex O'Loughlin (based on an idea by), Kieran Galvin","Alex O'Loughlin, Patrick Thompson, Gabby Millgate, Jack Thompson",A cybercrime investigator tracks a man suspected of force-feeding women to death.,"English, German",Australia,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}]",N/A,5.3,"5,400",tt0445965,movie,25 Jul 2006,N/A,Becker Films,N/A,True
House of 9,2005,R,19 Jun 2005,86 min,"Drama, Horror, Mystery, Thriller",Steven R. Monroe,Philippe Vidal (screenplay),"Kelly Brook, Dennis Hopper, Hippolyte Girardot, Ashley Walters","Nine strangers, with no apparent connection between them are abducted: drugged, kidnapped and sealed in a house together.","English, French","UK, Romania, Germany, France",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"8,710",tt0395585,movie,14 Feb 2006,N/A,Bauer Martinez Studios,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Best Man,2005,R,19 Jan 2006,96 min,"Comedy, Romance",Stefan Schwartz,"Ed Roe, Stefan Schwartz","Stuart Townsend, Raphael Schwartz, Jacob Collier, Callum Williams",A guy tries to help his best friend win the attention of the girl of his dreams.,English,"UK, Hungary, Germany, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"3,483",tt0430919,movie,30 Jan 2007,N/A,ABC Family Worldwide Inc.,N/A,True
Stoned,2005,R,18 Nov 2005,102 min,"Biography, Drama, Music",Stephen Woolley,"Neal Purvis, Robert Wade, Geoffrey Giuliano (book), Frank Budgen (additional dialogue), Terry Rawlings (book), Anna Wohlin (book)","Leo Gregory, Paddy Considine, David Morrissey, Ben Whishaw","A chronicle of the sordid life and suspicious death of Rolling Stones co-founder Brian Jones, who was found in the bottom of his swimming pool weeks after being let go from the band.",English,UK,4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"3,728",tt0426627,movie,04 Jul 2006,N/A,Screen Media Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
One Last Thing...,2005,R,05 May 2006,96 min,"Comedy, Drama",Alex Steyermark,Barry Stringfellow,"Michael Angarano, Matt Bush, Gideon Glick, Cynthia Nixon",A young man with a terminal illness makes an unconventional request on local television.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.7,"3,861",tt0452660,movie,23 May 2006,N/A,Magnolia Pictures,N/A,True
Mangal Pandey: The Rising,2005,N/A,12 Aug 2005,150 min,"Biography, Drama, History, War",Ketan Mehta,"H. Banerjee (Subtitles), Farrukh Dhondy (screenplay), Ranjit Kapoor (Hindi dialogue)","Aamir Khan, Rani Mukerji, Toby Stephens, Coral Beed",This is a film about the leader of the 1857 mutiny and his fight against the British rule.,"Hindi, Urdu, English",India,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,6.7,"8,763",tt0346457,movie,28 Apr 2009,N/A,Yash Raj Films,N/A,True
Duma,2005,PG,27 May 2005,100 min,"Adventure, Drama, Family",Carroll Ballard,"Carol Cawthra Hopcraft (book), Xan Hopcraft (book), Carol Flint (story), Karen Janszen (story), Karen Janszen (screenplay), Mark St. Germain (screenplay)","Alex Michaeletos, Campbell Scott, Mary Makhatho, Nthabiseng Kenoshi",An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.,English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.3,"7,359",tt0361715,movie,16 May 2006,"$810,666",Warner Bros. Pictures,N/A,True
Little Fish,2005,R,08 Sep 2005,114 min,"Crime, Drama, Romance, Thriller",Rowan Woods,Jacquelin Perske,"Cate Blanchett, Sam Neill, Hugo Weaving, Martin Henderson","Set in the Little Saigon district outside of Sydney, a woman (Blanchett) trying to escape her past becomes embroiled in a drug deal.","Vietnamese, English",Australia,12 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.2,"8,011",tt0382810,movie,11 Apr 2006,N/A,First Look Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Long Weekend,2005,R,26 Jun 2006,85 min,Comedy,Pat Holden,Tad Safran,"Chris Klein, Brendan Fehr, Chandra West, Craig Fairbrass","A comedy about two brothers, uptight Ed and playboy Cooper. Ed has a weekend to save his career, but Cooper has other plans for the weekend; to help his stressed out brother get lucky with the ladies.",English,"Canada, UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]",N/A,5.2,"7,441",tt0385057,movie,N/A,N/A,N/A,N/A,True
The Wild Blue Yonder,2005,Not Rated,15 Jun 2007,80 min,Sci-Fi,Werner Herzog,Werner Herzog,"Brad Dourif, Donald Williams, Ellen Baker, Franklin Chang-Diaz","An alien narrates the story of his dying planet, his and his people's visits to Earth and Earth's man-made demise, while human astronauts attempt to find an alternate planet for surviving humans to live on.",English,"Germany, France, Austria, UK",2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.2,"3,168",tt0443693,movie,14 Nov 2006,N/A,N/A,N/A,True
Trust the Man,2005,R,01 Sep 2006,103 min,"Comedy, Drama, Romance",Bart Freundlich,Bart Freundlich,"David Duchovny, Julianne Moore, Sascha Gillen, Brianna Gillen","After much drama, cheating, and trial separations, two men fight to save their respective relationships.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.7,"8,188",tt0427968,movie,06 Feb 2007,"$1,466,103",Fox Searchlight Pictures,N/A,True
The Kid & I,2005,PG-13,02 Dec 2005,93 min,Comedy,Penelope Spheeris,Tom Arnold,"Tom Arnold, Eric Gores, Linda Hamilton, Joe Mantegna","Aaron Roman (Gores) is a teenager with cerebral palsy who dreams of starring in a big-time action movie. When his father (Mantegna) grants Aaron his wish for his 18th birthday, he experiences the reality a bit hard to manage.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.7,"1,279",tt0416891,movie,24 Oct 2006,N/A,Slow Hand Releasing,N/A,True
L'enfant de personne,2005,N/A,26 Sep 2005,180 min,N/A,Michaël Perrotta,"Laurence Nerval-Kilberg (scenario & adaptation), Christine Coutin (scenario & adaptation), Laurence Nerval-Kilberg (dialogue), Laurence Nerval-Kilberg (idea)","Corinne Touzet, Arnaud Bedouët, Pierre Deny, Béatrice Agenin",N/A,French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,12,tt0474646,movie,N/A,N/A,N/A,N/A,True
Return of the Living Dead: Rave to the Grave,2005,R,31 Aug 2006,86 min,"Comedy, Horror, Sci-Fi",Ellory Elkayem,"William Butler, Aaron Strongoni","Aimee-Lynn Chadwick, Cory Hardrict, John Keefe, Jenny Mollen","A college student creates a drug called ""Z"" and sells it on campus, inadvertently resurrecting the living dead, who wreak havoc at a Halloween rave.",English,"USA, Romania",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,"3,869",tt0411806,movie,20 Mar 2007,N/A,Aurora Entertainment Corporation,N/A,True
Kinetta,2005,N/A,22 Mar 2007,95 min,Drama,Yorgos Lanthimos,"Yorgos Kakanakis, Yorgos Lanthimos","Evangelia Randou, Aris Servetalis, Costas Xikominos, Youlika Skafida","At a Greek hotel in the off-season, a chambermaid, a man obsessed with BMW cars, and a photo-store clerk attempt to film and photograph various badly re-enacted struggles between a man and a woman.",Greek,Greece,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.0,771,tt0477991,movie,N/A,N/A,Kino Lorber,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Ellie Parker,2005,R,14 Jul 2006,95 min,"Comedy, Drama",Scott Coffey,Scott Coffey,"Naomi Watts, Jennifer Syme, Greg Freitas, Gaye Pope","A hilarious comic portrait of a young woman's struggle for integrity, happiness and a Hollywood acting career.",English,USA,2 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.7,"4,358",tt0436262,movie,11 Apr 2006,N/A,Strand Releasing,N/A,True
Left Behind III: World at War,2005,PG-13,21 Oct 2005,95 min,"Action, Drama, Fantasy, Sci-Fi, Thriller",Craig R. Baxley,"Jean Brincko (additional dialogue), Paul Duran (additional dialogue), Jerry B. Jenkins (novel), Tim LaHaye (novel), Paul Lalonde (screenplay), Peter Lalonde (screenplay), John Patus (additional dialogue), André van Heerden (screenplay)","Louis Gossett Jr., Kirk Cameron, Brad Johnson, Jessica Steen","The world falls into chaos as Nicolae Carpathia detonates nuclear devices across the globe and stages multiple devastating attacks against both the Tribulation Force and an international militia, led by U.S. President Gerald Fitzhugh.",English,"USA, Canada",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"3,371",tt0443567,movie,25 Oct 2005,N/A,Cloud Ten Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Sachein,2005,N/A,14 Apr 2005,145 min,"Action, Comedy, Drama",John Mahendran,"John Mahendran (dialogue), John Mahendran (screenplay), John Mahendran (story), Mohan Nair (dialogue)","Joseph Vijay, Genelia D'Souza, Bipasha Basu, Vadivelu","A love triangle on a college campus between two young students who try to deny their feelings for each other. The entry of a lecturer who has a soft corner for the boy, changes things around.","Tamil, Hindi, Telugu, English",India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"3,114",tt0453201,movie,11 Dec 2007,N/A,N/A,N/A,True
Don't Come Knocking,2005,R,25 Aug 2005,122 min,"Drama, Music",Wim Wenders,"Sam Shepard (screenplay), Sam Shepard (story), Wim Wenders (story)","James Roday, Jeffrey Vincent Parise, Majandra Delfino, Marieh Delfino","An aging cowboy movie star deserts a film set and tries to reconnect with his mother, whom he hasn't seen in thirty years, only to learn that he has a child he never knew about.",English,"UK, France, Germany, USA",1 win & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.6,"6,956",tt0377800,movie,08 Aug 2006,"$345,961",Sony Pictures Classics,N/A,True
When Do We Eat?,2005,R,07 Apr 2006,86 min,Comedy,Salvador Litvak,"Nina Davidovich, Salvador Litvak","Michael Lerner, Lesley Ann Warren, Jack Klugman, Meredith Scott Lynn",A family's Passover gets screwy after the patriarch unknowingly ingests a hit of Ecstasy.,"English, Hebrew",USA,3 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.1,"1,364",tt0392908,movie,22 Aug 2006,"$362,889",ThinkFilm,N/A,True
Iqbal,2005,Not Rated,20 Jan 2006,132 min,"Drama, Sport",Nagesh Kukunoor,"Nagesh Kukunoor, Vipul K. Rawal (story)","Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar","Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player.",Hindi,India,3 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,"14,809",tt0453729,movie,23 May 2006,N/A,Tip Top Entertainment,N/A,True
Wassup Rockers,2005,R,05 Apr 2006,111 min,"Comedy, Drama",Larry Clark,"Larry Clark (screenplay), Larry Clark (story), Matthew Frost (story)","Jonathan Velasquez, Francisco Pedrasa, Milton Velasquez, Usvaldo Panameno","Instead of adhering to the norms of their South Central neighborhood, a group of skater boys opt to bus into Hollywood and Beverly Hills, where they attract local rich girls - and plenty of...","Spanish, English",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.0,"4,518",tt0413466,movie,21 Nov 2006,"$142,786",First Look Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
A Little Trip to Heaven,2005,R,26 Dec 2005,98 min,"Drama, Thriller",Baltasar Kormákur,"Edward Martin Weinman, Baltasar Kormákur (original story), Baltasar Kormákur (screenplay)","Kharl Anton Leigh, Peter Coyote, Forest Whitaker, Juan Carlos Pardo Pardo",A husband and wife tangle with an investigator over her dead brother's million-dollar insurance policy.,English,"Iceland, USA",4 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,6.0,"4,513",tt0420740,movie,13 Mar 2007,N/A,First Look Home Entertainment,N/A,True
Game 6,2005,R,01 Jan 2005,87 min,"Comedy, Drama, Sport",Michael Hoffman,Don DeLillo,"Michael Keaton, Robert Downey Jr., Ari Graynor, Bebe Neuwirth","Combining real and fictional events, this movie centers around the historic 1986 World Series, and a day in the life of a playwright who skips opening night to watch the momentous game.","English, Mandarin, Hindi",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.9,"2,364",tt0425055,movie,23 May 2006,N/A,Kindred Media Group,N/A,True
American Gun,2005,R,22 Mar 2006,95 min,Drama,Aric Avelino,"Steven Bagatourian, Aric Avelino","Marcia Gay Harden, Forest Whitaker, Donald Sutherland, Lisa Long","Seemingly disparate portraits of people -- among them a single mother, a high school principal, and an ace student -- Distinctly American -- all affected by the proliferation of guns in American society.",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.1,"2,917",tt0416471,movie,29 Aug 2006,N/A,IFC Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Mary,2005,Not Rated,11 Nov 2005,83 min,"Drama, Thriller",Abel Ferrara,"Abel Ferrara, Mario Isabella, Simone Lageoles, Scott Pardo (screenplay)","Juliette Binoche, Forest Whitaker, Matthew Modine, Heather Graham",The Virgin Mary delivers a message to an 11-year-old girl.,"English, Hebrew, French","Italy, France, USA",4 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}]",N/A,5.8,"1,791",tt0425236,movie,N/A,N/A,IFC First Take,N/A,True
End of the Spear,2005,PG-13,20 Jan 2006,108 min,"Adventure, Biography, Drama, History",Jim Hanon,"Bill Ewing, Bart Gavigan, Jim Hanon","Louie Leonardo, Chad Allen, Jack Guzman, Christina Souza",Two people come to the end of a spear in order to realize that the divisions between them are not real.,"English, Spanish",USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.8,"4,737",tt0399862,movie,13 Jun 2006,"$11,703,287",Every Tribe Entertainment,N/A,True
Her Minor Thing,2005,PG-13,10 Jun 2005,91 min,"Comedy, Romance",Charles Matthau,"Debra Meyers (story), Jim Meyers (screenplay), Jim Meyers (story), Jim Meyers","Estella Warren, Christian Kane, Michael Weatherly, Rachel Dratch",The life of a successful professional woman turns chaotic when her boyfriend accidentally reveals on TV a highly personal secret about her.,English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"1,558",tt0417751,movie,16 Jan 2007,N/A,First Look Home Entertainment,N/A,True
River Queen,2005,R,26 Jan 2006,114 min,"Action, Adventure, Drama, History, War",Vincent Ward,"Vincent Ward (story), Vincent Ward (screenplay), Toa Fraser (screenplay), Kely Lyons (screenplay)","Samantha Morton, Kiefer Sutherland, Cliff Curtis, Temuera Morrison",An intimate story set during the 1860s in which a young Irish woman Sarah and her family find themselves on both sides of the turbulent wars between British and Maori during the British colonization of New Zealand.,"English, Maori","New Zealand, UK",3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,6.0,"2,425",tt0388377,movie,25 Nov 2008,N/A,The Works,N/A,True
Ghajini,2005,N/A,29 Sep 2005,175 min,"Action, Drama, Mystery, Thriller",A.R. Murugadoss,"A.R. Murugadoss (screenplay), A.R. Murugadoss (story), A.R. Murugadoss (tamil dialogue), Shashank (dialogue: Telugu version)","Suriya, Asin, Nayanthara, Pradeep Singh Rawat","Sanjay Ramaswamy, who is suffering from short-term memory loss, sets out on a quest to find the people who were responsible for his ladylove Kalpana's murder.",Tamil,India,8 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"10,942",tt0449951,movie,17 Oct 2006,N/A,Leo Entertainment Pvt. Ltd.,N/A,True
All the Invisible Children,2005,N/A,03 Mar 2006,124 min,Drama,"Mehdi Charef, Emir Kusturica, Spike Lee, Kátia Lund, Jordan Scott, Ridley Scott, Stefano Veneruso, John Woo","Mehdi Charef (segment), Diego De Silva (story and screenplay), Stribor Kusturica (segment), Cinqué Lee (segment), Joie Lee (segment), Qiang Li (segment), Kátia Lund (segment), Jordan Scott (segment), Eduardo Tripa (segment), Stefano Veneruso (segment)","Adama Bila, Elysée Rouamba, Rodrigue Ouattara, Uros Milovanovic","Through the plights of seven different children, seven cruel destinies unfold, as the unknown innocents who share the same sensitivities and desires struggle for survival, understanding--and above all--love, in an apathetic grown-up world.","Mandarin, English, Italian, Serbo-Croatian, Portuguese","France, Italy",1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"3,698",tt0411098,movie,N/A,N/A,N/A,N/A,True
Return of the Living Dead: Necropolis,2005,R,23 Mar 2006,88 min,"Action, Comedy, Horror, Sci-Fi",Ellory Elkayem,"William Butler, Aaron Strongoni","Aimee-Lynn Chadwick, Cory Hardrict, John Keefe, Jana Kramer","A group of teenagers, in an attempt to rescue their friend from an evil corporation, end up inadvertently releasing a horde of bloodthirsty zombies.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}]",N/A,3.3,"4,435",tt0411805,movie,18 Apr 2006,N/A,LionsGate Entertainment,N/A,True
Dear Wendy,2005,Not Rated,04 Feb 2005,105 min,"Comedy, Crime, Drama, Romance",Thomas Vinterberg,Lars von Trier,"Jamie Bell, Bill Pullman, Michael Angarano, Danso Gordon","A young boy in a nameless, timeless American town establishes a gang of youthful misfits united in their love of guns and their code of honor.",English,"Denmark, France, Germany, UK",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,6.6,"9,599",tt0342272,movie,21 Mar 2006,N/A,Wellspring Media,N/A,True
Pervert!,2005,Unrated,12 Feb 2005,81 min,"Comedy, Horror",Jonathan Yudis,Mike Davis,"Malik Carter, Sean Andrews, Tula, Mary Carey","A word. What is the pervert? Sex freak, deranged degenerate, disturbed diabolical psychotic subversive embracer of things both erotic and erratic. What is to pervert? The twist of an object...",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}]",N/A,4.5,"2,235",tt0460898,movie,27 Mar 2007,N/A,Infinite Entertainment,N/A,True
Kids in America,2005,PG-13,21 Oct 2005,91 min,Comedy,Josh Stolberg,"Andrew Shaifer, Josh Stolberg","Gregory Smith, Stephanie Sherrin, Chris Morris, Caitlin Wachs",A diverse group of high school students band together to peacefully stick it to their overbearing principal.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"2,558",tt0408961,movie,N/A,N/A,Corra Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
