,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0258286,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0258286,Delia Ephron
0057655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0057655,David Barron
0675470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0675470,Marshall Persinger
0000108,8,9,9,10,10,10,10,11,12,12,13,14,16,18,18,18,19,19,20,0,0000108,Luc Besson
0378229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0378229,Lisa Henson
0115384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0115384,James D. Brubaker
0453091,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,0,0453091,Jon Kilik
0102508,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0102508,Ron Bozman
0338320,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,0,0338320,Sarah Green
0004363,0,0,1,1,1,4,4,4,5,5,5,5,5,5,6,7,7,7,7,0,0004363,Rakesh Roshan
0329283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0329283,Amanda Goodpaster
0162274,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0,0162274,Santo Cilauro
0000265,17,18,20,28,31,33,33,36,38,38,38,38,38,38,38,38,38,38,38,0,0000265,Robert Altman
0202704,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,0202704,Bruce Davey
0055717,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0055717,Nicky Kentish Barnes
0290750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0290750,Michael Bille Frandsen
0143320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0143320,Eryk Casemiro
0095104,1,1,1,2,2,2,2,2,3,3,3,3,3,3,5,6,6,6,6,0,0095104,Bono
0074851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0074851,Ram Bergman
0132962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0132962,Luc Campeau
0074488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0074488,Paul Mayeda Berges
0071564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0071564,Peter Bennett-Jones
0036981,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0036981,Letty Aronson
1948121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1948121,Soo-hyun Ahn
0076791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0076791,Kevin Bernhardt
0030823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0030823,Anna Anthony
0041765,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0041765,Dorothy Aufiero
0475907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0475907,Mitsuru Kurosawa
0097001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0097001,Moritz Borman
0159147,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,5,5,6,7,0,0159147,Aditya Chopra
0228908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0228908,Leslie Dixon
0175352,0,0,0,3,3,3,4,4,4,4,5,6,6,6,6,7,10,11,11,0,0175352,Robert Connolly
0292024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0292024,Roger Frappier
0109401,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0109401,Bernie Brillstein
0071406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0071406,Artemio Benki
0087828,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0087828,Daniel H. Blatt
4124517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4124517,Marko S. Eronen
0189248,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0189248,Pippa Cross
1457753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457753,Nicolas Duval Adassovsky
0069547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0069547,Jerry Belson
0000816,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0000816,Jon Avnet
0022285,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,6,0,0022285,Victoria Alonso
0131204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0131204,Michele Camarda
0113583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0113583,G. Mac Brown
3140510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140510,Mark Agee
0415494,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0415494,Stanley R. Jaffe
2724208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2724208,Ping Dong
0271570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0271570,Ulrich Felsberg
0343419,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0343419,Larry Gross
1021036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021036,Richard Bullock
0037136,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0037136,Guel Arraes
3891064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3891064,Lina Flint
0003806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0003806,Bill Bannerman
0104418,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0104418,Paulo Branco
0109201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0109201,Adam Brightman
0351006,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0351006,Andrés Vicente Gómez
0341702,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,0,0341702,Keith Griffiths
0073020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0073020,Karen Bentzon
0093337,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,0,0093337,Jeremy Bolt
0165361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0165361,Jakob Claussen
0171473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0171473,Paul Colichman
0049906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0049906,Franny Baldwin
